OneWayAcc	TwoWayAcc	ThreeWayAcc	FourWayAcc	FiveWayAcc	Best
0.502	0.507	0.515333	0.533333	0.667	0
0.502667	0.507333	0.513333	0.537	0.668667	0
0.503	0.507	0.514	0.536667	0.668667	0
0.503333	0.507	0.514	0.537667	0.670333	0
0.502	0.505333	0.514333	0.534	0.658	0
0.501667	0.506333	0.513333	0.533667	0.657	0
0.502667	0.505667	0.515667	0.533	0.652667	0
0.501667	0.506	0.515	0.533	0.655	0
0.501667	0.506	0.515	0.535333	0.658	0
0.500667	0.506667	0.515667	0.535	0.658333	0
0.502333	0.508333	0.516333	0.538	0.673333	0
0.501667	0.507333	0.514667	0.533333	0.666667	0
0.501667	0.508	0.515	0.534333	0.668	0
0.503667	0.506667	0.522333	0.545667	0.682333	0
0.503667	0.507	0.522	0.544667	0.683	0
0.501333	0.508333	0.520333	0.545	0.682667	0
0.502333	0.507667	0.519667	0.546	0.684	0
0.502667	0.508333	0.520333	0.543333	0.685	0
0.502333	0.508333	0.521	0.543333	0.685667	0
0.502333	0.508	0.519333	0.545	0.685	0
0.502333	0.507667	0.521	0.546667	0.685667	0
0.502333	0.508	0.520333	0.543667	0.681333	0
0.501	0.506333	0.515333	0.536667	0.66	0
0.503	0.507	0.515667	0.539	0.674	0
0.503333	0.506667	0.515333	0.538333	0.674667	0
0.501667	0.508333	0.515	0.532667	0.667667	0
0.501667	0.508667	0.516	0.534	0.669	0
0.503333	0.507	0.521	0.544667	0.678333	0
0.502	0.506333	0.521333	0.547	0.681	0
0.502333	0.506333	0.521333	0.545333	0.678333	0
0.502	0.507	0.521	0.546	0.679333	0
0.503	0.507	0.520667	0.545667	0.681667	0
0.504	0.507	0.520667	0.545667	0.682333	0
0.503333	0.507	0.521	0.546	0.682333	0
0.502667	0.508	0.521333	0.543	0.685	0
0.503	0.508	0.521	0.544	0.686667	0
0.505	0.508667	0.519667	0.542333	0.683667	0
0.505333	0.508667	0.519333	0.542333	0.684333	0
0.505667	0.508	0.52	0.542333	0.684	0
0.506	0.509	0.520333	0.542	0.683	0
0.505333	0.508333	0.52	0.542333	0.684333	0
0.503667	0.508333	0.514333	0.533667	0.669	0
0.503667	0.508	0.514333	0.535	0.668333	0
0.504	0.508	0.514333	0.534333	0.669333	0
0.503	0.506667	0.513333	0.533667	0.667333	0
0.502333	0.507333	0.514	0.533	0.667	0
0.502667	0.507	0.512667	0.535667	0.667	0
0.501333	0.507667	0.513	0.534667	0.664	0
0.501333	0.506667	0.513333	0.534333	0.663	0
0.501333	0.507	0.512667	0.533	0.663667	0
0.502	0.507	0.512667	0.534667	0.665667	0
0.502	0.507333	0.517	0.534	0.67	0
0.502	0.506	0.516	0.534333	0.666667	0
0.501333	0.506667	0.516333	0.533	0.666667	0
0.501667	0.505667	0.517	0.534333	0.669	0
0.501	0.507	0.515	0.533667	0.666333	0
0.501667	0.506333	0.514667	0.533667	0.666667	0
0.502333	0.506333	0.514667	0.533667	0.667333	0
0.502333	0.507	0.515333	0.533333	0.667667	0
0.501667	0.506333	0.514667	0.534667	0.668667	0
0.502	0.506667	0.515333	0.536	0.669667	0
0.502	0.508	0.516667	0.535333	0.670667	0
0.502	0.507333	0.515667	0.535333	0.669667	0
0.502333	0.507	0.514667	0.534667	0.671333	0
0.502	0.506667	0.515333	0.532667	0.666667	0
0.503	0.506667	0.513	0.535667	0.667667	0
0.503333	0.506667	0.513667	0.535333	0.668	0
0.503	0.506333	0.513667	0.537667	0.668333	0
0.502333	0.506667	0.514333	0.537333	0.669333	0
0.503	0.507333	0.514	0.537333	0.67	0
0.504	0.507333	0.514	0.539333	0.671667	0
0.503667	0.507333	0.514	0.538333	0.670667	0
0.503	0.507	0.513667	0.537667	0.669333	0
0.501667	0.505667	0.513667	0.538333	0.668333	0
0.502333	0.506	0.513	0.538	0.668	0
0.501667	0.506	0.513333	0.538333	0.668333	0
0.502333	0.507333	0.514333	0.539	0.671	0
0.503	0.507333	0.514333	0.536	0.670667	0
0.502667	0.506333	0.514	0.537667	0.668333	0
0.502667	0.508333	0.514	0.538333	0.669333	0
0.502333	0.506	0.514333	0.532667	0.654667	0
0.502	0.506	0.514667	0.533	0.655333	0
0.500667	0.507667	0.515333	0.534667	0.656333	0
0.501	0.506667	0.516	0.536667	0.662	0
0.502333	0.507	0.513667	0.532667	0.66	0
0.503333	0.506667	0.515	0.543	0.673	0
0.502333	0.507	0.517	0.538	0.672	0
0.503	0.508	0.516333	0.537333	0.673333	0
0.503333	0.507667	0.515667	0.537	0.672333	0
0.503333	0.508667	0.515667	0.537667	0.676333	1
0.502667	0.508	0.515667	0.538	0.675667	0
0.501667	0.507667	0.515667	0.533333	0.667333	0
0.501333	0.507333	0.515	0.533333	0.666333	0
0.503333	0.506667	0.522	0.546333	0.680667	0
0.502	0.508667	0.520333	0.544333	0.681	0
0.501667	0.508	0.520333	0.545333	0.682	0
0.503667	0.508667	0.520333	0.544	0.685667	0
0.502333	0.507333	0.519	0.544333	0.683333	0
0.503333	0.509333	0.518333	0.542667	0.683667	0
0.503667	0.509	0.518	0.542667	0.683	0
