OneWayAcc	TwoWayAcc	FiveWayAcc	ChiMaxs	ChiSums	Best
0.513333	0.518667	0.668333	1.06320857940319	3.42385594048531	0
0.516333	0.524667	0.677	0.762152967462397	2.2284606992815	0
0.511	0.516	0.667667	1.66662370396148	5.00672735623443	0
0.511333	0.516	0.667667	1.53533924504348	4.78603113398923	0
0.505667	0.514333	0.668667	3.85041013952017	14.7193731166825	0
0.508	0.515333	0.662667	2.54362632513131	8.78477326859422	0
0.507	0.514	0.663333	3.58285341346599	12.3869977797270	0
0.506667	0.513333	0.665	4.18916166416781	14.4402608968495	0
0.516333	0.525	0.677333	0.762152967462397	2.27147911997651	0
0.517	0.525	0.677667	0.857888839308562	2.30743217034703	0
0.517333	0.525333	0.676333	0.673675775320615	2.02406374583989	0
0.507333	0.513667	0.663333	3.20235718224769	12.3186445821823	0
0.507667	0.514	0.665667	3.01628744701747	11.8276943782437	0
0.506	0.514333	0.666333	3.65060413416591	13.3969506791798	0
0.506333	0.514667	0.668	3.37744335819399	13.3914960364684	0
0.506333	0.513333	0.665667	4.64888264385263	15.2367674685885	0
0.505667	0.513	0.665	4.42488390419736	14.9488424134450	0
0.508667	0.516333	0.662667	2.5474186640414	8.37055641060607	0
0.514	0.521333	0.681	1.05286617099243	3.59680282460975	0
0.505667	0.515333	0.668667	3.45575629186330	14.0810087269119	0
0.510667	0.516	0.668667	1.94395372825478	5.63728171248478	0
0.510333	0.516	0.669333	1.80248819135972	5.82102658092396	0
0.517	0.525333	0.676667	0.762152967462397	2.19837953545537	0
0.511333	0.516	0.669	1.53533924504348	5.0030229215145	0
0.511667	0.517667	0.665667	1.53583479881517	4.31391641810847	0
0.511667	0.517	0.667	1.41062703196449	4.62114117121491	0
0.512	0.516667	0.665667	1.41062703196449	4.48249412672287	0
0.511667	0.516667	0.665667	1.66662370396148	4.74432988749684	0
0.509333	0.516333	0.678	2.69396370775748	9.8228617403399	0
0.509667	0.516667	0.68	2.69396370775748	9.26295393799562	0
0.509667	0.516	0.679333	2.69396370775748	9.68783617737787	1
0.509667	0.516667	0.679	2.52974318064486	9.12024900683654	0
0.506	0.514	0.669	4.26558963068869	14.8944461079528	0
0.505333	0.514333	0.668667	4.05593427223706	15.2092305027419	0
0.508	0.515	0.662667	2.71304707196564	9.10450954426614	0
0.507333	0.513333	0.664333	4.17981809434802	13.8292651174917	0
0.510667	0.517	0.678667	2.06314916783005	7.74042737222896	0
0.51	0.517333	0.679	2.21651882751527	8.0167052217064	0
0.510333	0.516333	0.676667	2.69396370775748	8.0465838034183	0
0.510667	0.516	0.677	2.69396370775748	8.19023756884964	0
0.512333	0.517	0.671	1.66456210043388	5.33849422929792	0
0.511667	0.517	0.67	1.66559275370742	5.55878124207524	0
0.512667	0.517667	0.671667	1.29051481545601	4.35947637626666	0
0.511	0.518	0.67	2.09047499308967	5.6254045198556	0
0.510667	0.517	0.669667	2.09066666666667	5.63661597232079	0
0.507667	0.516333	0.661667	2.5474186640414	8.09035610192387	0
0.507667	0.516333	0.662333	2.5474186640414	8.47074533147974	0
0.507	0.515	0.667667	3.03757682725566	12.0115313604899	0
0.507	0.514667	0.669	3.08243585339181	12.6918563987303	0
0.515667	0.524333	0.674333	0.677220919868679	1.84218563604094	0
0.515333	0.524333	0.676333	0.677220919868679	2.06189359123291	0
0.516333	0.524667	0.676	0.661008912029342	1.89234731554145	0
0.507667	0.514	0.666333	3.01628744701747	11.9302479363137	0
0.507	0.513667	0.667667	3.37744335819399	13.3784355083467	0
0.506333	0.514333	0.666667	3.59079453951840	13.7229517073594	0
0.506	0.513	0.665333	4.64888264385263	15.3911865498576	0
0.508333	0.518667	0.663333	2.5474186640414	8.40789399930782	0
0.509	0.516333	0.661667	2.38690920829225	7.7022526741535	0
0.509	0.516333	0.663	2.5474186640414	8.35126036519632	0
0.508667	0.516333	0.662333	2.5474186640414	8.2546401747428	0
0.514	0.521	0.680333	1.16293442309443	3.60196797470353	0
0.507	0.513667	0.662	3.58285341346599	12.3515435532828	0
0.507333	0.513667	0.662667	3.39386315589115	12.1236378859139	0
0.508333	0.514667	0.661	3.78524509714381	11.5259840116935	0
0.507	0.513667	0.665	3.78524509714381	13.2006959407446	0
0.507	0.514	0.664	3.99305453000400	13.1600431967021	0
0.507	0.513333	0.665667	4.40790787290877	14.0410222303944	0
0.506667	0.514	0.661333	3.97583936508761	13.4100297914092	0
0.507	0.513333	0.660667	3.98470364368635	13.3847060153808	0
0.506333	0.512333	0.663	4.47929091839856	15.0597199057226	0
0.511333	0.516667	0.670333	1.94284335924220	5.56452720186017	0
0.511667	0.516	0.669667	2.08990002099092	5.64026574727902	0
0.509333	0.515667	0.657	1.93618730995551	8.05440160257267	0
0.508667	0.517	0.661667	2.70892160502945	7.98872793663432	0
0.508667	0.517667	0.658667	2.07516737584023	7.63364152087373	0
0.507333	0.516333	0.662	2.71304707196564	9.7773011028835	0
0.507333	0.516	0.661	2.71304707196564	9.48932990062155	0
0.507333	0.515667	0.659333	3.06399613801939	10.4565762693225	0
0.508	0.516333	0.662333	2.55079179951865	8.33811981494015	0
0.509	0.517667	0.665	2.5474186640414	7.78303189169348	0
0.509	0.518333	0.663333	2.22480758350227	7.26400929903924	0
0.509667	0.517333	0.663333	1.93064867730471	7.04656791796468	0
0.509333	0.518	0.664	2.07153944485026	7.14933368005226	0
0.509333	0.518	0.662667	2.07153944485026	7.02053637841272	0
0.513333	0.518667	0.669	1.17422252143144	3.64419338793585	0
0.514	0.518333	0.668667	1.06168870247191	3.48037915573049	0
0.513667	0.518667	0.668	1.06445287942109	3.20201972134782	0
0.513333	0.518	0.667333	1.17422252143144	3.822946834004	0
0.513667	0.517667	0.669333	1.17306240297272	3.62113366021174	0
0.509667	0.518	0.679	2.22085878199270	8.2697522544102	0
0.509667	0.517	0.678333	2.21651882751527	8.5375302345935	0
0.509	0.517333	0.680333	2.53478757807252	9.83117031752441	0
0.510333	0.517333	0.680333	2.38690920829225	8.11897345616039	0
0.51	0.517333	0.681667	2.70892160502945	9.05686295945574	0
0.510667	0.517333	0.681333	2.53941564404495	8.9543750200532	0
0.507667	0.517	0.675667	2.86904276534472	10.0088245206963	0
0.507333	0.517	0.678	3.23535518402578	10.3125598958353	0
0.507667	0.517	0.678333	3.05479506410777	10.6443803075404	0
0.513667	0.517667	0.675667	1.28520531168236	5.15957785021878	0
0.514	0.517667	0.675667	1.40397580740791	5.11406732633416	0
