OneWayAcc	TwoWayAcc	ThreeWayAcc	ChiMaxs	ChiSums	Best
0.505667	0.514	0.671	0.246765006578424	0.304747167829282	0
0.503333	0.506333	0.652	0.500907312371397	1.07833803823607	0
0.505333	0.517333	0.673333	0.3653322073127	0.432155272631835	0
0.505333	0.518333	0.67	0.090945865242444	0.217986955243524	0
0.505	0.516	0.672	0.256656361903730	0.578181040524123	0
0.511	0.513333	0.658667	0.0889781916045357	0.108143245526166	0
0.502333	0.507333	0.664333	2.56261383373030	5.20505087023665	0
0.507	0.516667	0.671	0.059445106066077	0.084630232712579	0
0.501333	0.508333	0.667667	2.09066666666667	5.21875953790743	0
0.501667	0.508667	0.667333	1.94395372825478	5.06177479694144	0
0.502	0.507667	0.667667	1.94395372825478	4.93836315189459	0
0.505	0.515333	0.67	0.201069357085022	0.327172300476570	0
0.502	0.505	0.654667	0.583773347556251	1.34067822969092	0
0.503333	0.507	0.657	0.503686850689402	1.25543123954252	0
0.503333	0.507	0.657333	0.506281351212239	1.27082212983913	0
0.503	0.506667	0.656667	0.506281351212239	1.27385533025030	0
0.505333	0.516	0.672	0.206230297215249	0.434596749498125	0
0.504667	0.517	0.672	0.206230297215249	0.370276532347501	0
0.501333	0.509	0.669667	2.56261383373030	5.55955131310943	1
0.509	0.517333	0.672333	0.0300618133023067	0.0552469399488088	0
0.507	0.514333	0.671333	0.117579840408398	0.176027842361201	0
0.506333	0.514333	0.672333	0.199120085597783	0.276636467672974	0
0.505667	0.513667	0.671333	0.248999504715622	0.375704807768816	0
0.506	0.515333	0.673	0.302014329789232	0.383360139627652	0
0.505667	0.514	0.671333	0.246765006578424	0.345715350639844	0
0.511333	0.517	0.663333	0.00872143547005927	0.0190991627252108	0
0.512333	0.516667	0.665	0.0212715837140484	0.039636906475884	0
0.503333	0.508	0.667333	2.24261710484438	4.62477766345486	0
0.505333	0.509667	0.667	0.583773347556252	1.60428659186221	0
0.504333	0.509	0.665333	0.599346837263129	1.68402749719078	0
0.506667	0.516333	0.675667	0.254937455257006	0.312708306549549	0
0.506333	0.518	0.673	0.0889781916045357	0.201908598826413	0
0.505	0.515667	0.671	0.254937455257006	0.527825589797726	0
0.506	0.513667	0.67	0.197059146732735	0.238984650671480	0
0.503	0.506	0.651667	0.578215065176025	1.1556457910407	0
0.503667	0.506333	0.652	0.43176249309189	1.01106625320065	0
0.503333	0.506	0.651667	0.500907312371397	1.09080180864326	0
0.505333	0.517667	0.674667	0.304407389655295	0.371301071576984	0
0.505667	0.517667	0.669	0.096	0.218459799312193	0
0.505	0.519333	0.671667	0.124224877838712	0.278692787235471	0
0.505667	0.519	0.673	0.0620765466365839	0.164075222647579	0
0.505	0.516	0.671333	0.204626040193224	0.391149662430108	0
0.503333	0.505	0.654	0.506281351212239	1.14148039449902	0
0.503	0.505667	0.656333	0.578215065176025	1.32980532643179	0
0.503333	0.505	0.656	0.663972536303392	1.35463174744222	0
0.503	0.504667	0.655	0.581093951879902	1.33237606512057	0
0.503	0.505333	0.656333	0.578215065176025	1.46312237754742	0
0.504	0.507333	0.658	0.503686850689402	1.31678384133749	0
0.503667	0.506667	0.656667	0.506281351212239	1.25802574006536	0
0.503667	0.506333	0.657333	0.503686850689402	1.31944934378129	0
0.503667	0.507667	0.658	0.494799365744675	1.09949846068713	0
0.503	0.507	0.656333	0.500907312371397	1.14865399774549	0
0.505333	0.515333	0.671333	0.20290521931684	0.365818144795621	0
0.504667	0.517333	0.672333	0.256656361903730	0.445964063299132	0
0.504667	0.516333	0.671333	0.254937455257006	0.458437370375117	0
0.505	0.516667	0.672333	0.206230297215249	0.336326153973806	0
0.501667	0.509333	0.669667	2.4	5.40937513648544	0
0.504667	0.509667	0.660667	0.575138160063408	1.53196461786626	0
0.508	0.516667	0.669667	0.0197389846373042	0.0462871436768913	0
0.508667	0.518333	0.673333	0.0300618133023067	0.0617268646208225	0
0.508667	0.519	0.674	0.0300618133023067	0.0552469399488088	0
0.504333	0.515	0.666667	0.199120085597783	0.440878549761516	0
0.504667	0.514333	0.666	0.304407389655295	0.483182812078201	0
0.504667	0.514667	0.667	0.156556268864353	0.316774487838703	0
0.505	0.514333	0.666667	0.117579840408398	0.237824572370773	0
0.505333	0.516	0.667667	0.117579840408398	0.277798059382748	0
0.51	0.513667	0.661667	0.0841517331082759	0.145869972962536	0
0.51	0.513333	0.661667	0.0867093536093923	0.163999764971492	0
0.506	0.514	0.670667	0.199120085597783	0.229511557295747	0
0.505667	0.514	0.67	0.199120085597783	0.22889476003406	0
0.506	0.514	0.669	0.154780734131337	0.177100098120237	0
0.507333	0.514	0.671	0.0841517331082759	0.143596843915111	0
0.505667	0.514	0.671667	0.248999504715622	0.375789616389849	0
0.505667	0.513	0.670333	0.248999504715622	0.375704807768816	0
0.506667	0.513667	0.672333	0.156556268864353	0.31654851712561	0
0.506667	0.513333	0.672	0.120500517625922	0.197790928988022	0
0.505667	0.515667	0.672667	0.362795505238418	0.430841586520157	0
0.506	0.515667	0.672333	0.302014329789232	0.379530711864423	0
0.503	0.508	0.666	2.4	4.66323003362871	0
0.503333	0.507667	0.666333	2.24222062839582	4.74526593959127	0
0.505667	0.509667	0.667	0.583773347556252	1.60084866149541	0
0.505	0.509667	0.667667	0.599764822108980	1.68031902358229	0
0.505667	0.509333	0.666667	0.583773347556252	1.60114168717414	0
0.505667	0.509333	0.668333	0.863500356702153	1.86809451976295	0
0.505333	0.509333	0.665	0.599346837263129	1.61672560985309	0
0.504	0.509333	0.666667	0.749277583884863	2.01560625193195	0
0.504	0.508667	0.667	0.770637129751367	2.09519224621114	0
0.505	0.517	0.671	0.207716577320434	0.335948904789493	0
0.505	0.517333	0.671333	0.206230297215249	0.326475029177624	0
0.504333	0.519333	0.671	0.254937455257006	0.396511983956974	0
0.504333	0.518667	0.671	0.373904920756131	0.470023205501405	0
0.504667	0.515667	0.672333	0.315747036328306	0.71338080991526	0
0.504667	0.517	0.674	0.322647398205029	0.735569938964608	0
0.504667	0.516667	0.673667	0.266596508194147	0.681627056737571	0
0.505	0.516333	0.673	0.322647398205029	0.753308133757993	0
0.505	0.518	0.673	0.304407389655295	0.600134398397723	0
0.504333	0.517	0.674	0.431762493091892	0.80890498834337	0
0.504	0.518333	0.673333	0.369936324196777	0.705630589786598	0
0.506667	0.516667	0.676	0.254937455257006	0.346866955788452	0
0.506667	0.517	0.675	0.161284744392925	0.246704442676827	0
