OneWayAcc	TwoWayAcc	FourWayAcc	Best
0.5	0.506	0.847	0
0.5	0.512333	0.873333	0
0.5	0.502667	0.838333	0
0.500333	0.501333	0.838333	0
0.500333	0.516667	0.888333	0
0.500667	0.517667	0.891333	0
0.500667	0.502333	0.850667	0
0.500667	0.502	0.849667	0
0.500333	0.504	0.859667	0
0.501333	0.517	0.891333	0
0.501	0.502667	0.854	0
0.501333	0.503667	0.862	0
0.500333	0.511667	0.876333	0
0.500333	0.514333	0.887	0
0.500333	0.503	0.850333	0
0.501	0.518	0.892	0
0.500333	0.519	0.892333	0
0.501	0.506667	0.870667	0
0.500333	0.511	0.875	0
0.500333	0.503667	0.855	0
0.500333	0.513	0.884667	0
0.500333	0.513333	0.885333	0
0.501333	0.513333	0.888	0
0.500667	0.501667	0.849	0
0.500667	0.504333	0.863667	0
0.500667	0.512333	0.882667	0
0.500667	0.518333	0.892333	0
0.500333	0.509	0.870667	0
0.501667	0.513	0.887333	0
0.5	0.512667	0.876333	0
0.501	0.506	0.869333	0
0.501667	0.514333	0.89	0
0.501	0.511667	0.882	0
0.502667	0.514	0.890667	0
0.500667	0.515	0.889333	0
0.500667	0.502667	0.853667	0
0.501	0.513667	0.887333	0
0.501333	0.512667	0.886667	0
0.500667	0.506	0.868667	0
0.501	0.51	0.875333	0
0.500333	0.505333	0.864	0
0.500333	0.506	0.866667	0
0.501333	0.513667	0.889	0
0.500333	0.511333	0.876	0
0.500333	0.510667	0.874	0
0.500333	0.508333	0.869667	0
0.500667	0.507	0.870333	0
0.501333	0.512333	0.886333	0
0.500333	0.517667	0.890667	0
0.500333	0.501667	0.847	0
0.501	0.513	0.886333	0
0.500667	0.505667	0.868333	0
0.501	0.509333	0.873667	0
0.500333	0.517	0.889667	0
0.501667	0.512667	0.887	0
0.500667	0.518667	0.893	0
0.500333	0.508	0.869333	0
0.500667	0.512667	0.884	0
0.501	0.505667	0.868667	0
0.500667	0.513667	0.886	0
0.500333	0.512667	0.880667	0
0.502	0.509667	0.875	0
0.500333	0.502	0.849	0
0.501667	0.51	0.875667	0
0.500667	0.516667	0.889667	0
0.501333	0.506	0.870667	0
0.500333	0.506333	0.867	0
0.501	0.504	0.863333	0
0.500667	0.514	0.887	0
0.501	0.503	0.860667	0
0.501	0.510333	0.876333	0
0.501333	0.513	0.887	0
0.501333	0.518333	0.893	0
0.501333	0.517333	0.891667	0
0.503	0.514333	0.891333	0
0.501333	0.514333	0.889333	0
0.501333	0.511667	0.883	0
0.502	0.512667	0.887333	0
0.501667	0.509667	0.874667	0
0.500333	0.513667	0.885667	0
0.501	0.507333	0.871	0
0.502	0.514	0.890333	1
0.501667	0.505667	0.87	0
0.500333	0.505667	0.866	0
0.500667	0.514333	0.888333	0
0.500333	0.502333	0.85	0
0.500667	0.517	0.891	0
0.501	0.512667	0.885333	0
0.501	0.510667	0.876667	0
0.500667	0.508	0.871	0
0.502333	0.513	0.887667	0
0.502	0.518	0.894333	0
0.500667	0.511	0.876333	0
0.501	0.504667	0.865667	0
0.501	0.511333	0.877667	0
0.500333	0.518667	0.891667	0
0.501333	0.507	0.872	0
0.500333	0.508667	0.87	0
0.500667	0.508333	0.871667	0
0.501	0.508667	0.872	0
0.500667	0.511667	0.881667	0
0.500667	0.505	0.866667	0
0.500667	0.503333	0.861667	0
0.501667	0.518	0.892333	0
0.502333	0.512333	0.886667	0
0.500667	0.519	0.893667	0
0.500333	0.507667	0.868667	0
0.501333	0.505333	0.867667	0
0.501333	0.510667	0.877	0
0.501	0.516667	0.89	0
0.502	0.517667	0.893667	0
