OneWayAcc	TwoWayAcc	ThreeWayAcc	Best
0.500333	0.501333	0.869667	0
0.500333	0.517333	0.889667	0
0.500333	0.508	0.881333	0
0.500667	0.516333	0.89	0
0.500333	0.503	0.874333	0
0.500667	0.501667	0.872667	0
0.500333	0.503667	0.876	0
0.500667	0.508667	0.883	0
0.500333	0.512667	0.888667	0
0.501	0.517	0.891	0
0.501	0.503	0.875333	0
0.501	0.511667	0.887333	0
0.500667	0.553333	0.894	0
0.500333	0.511333	0.886667	0
0.500333	0.513333	0.889	0
0.500333	0.508667	0.882	0
0.500667	0.552333	0.893333	0
0.500667	0.503333	0.875667	0
0.501	0.513	0.889667	0
0.501	0.506333	0.883	0
0.501667	0.503333	0.877333	0
0.501	0.505	0.880667	0
0.500333	0.553	0.893667	0
0.500333	0.506	0.880333	0
0.501667	0.557	0.897	0
0.501	0.503333	0.876	0
0.502	0.504	0.880667	0
0.500667	0.516667	0.890333	0
0.501333	0.502333	0.874	0
0.501	0.513667	0.890667	0
0.501	0.505667	0.881333	0
0.500667	0.504667	0.88	0
0.500667	0.558667	0.896333	0
0.501	0.552	0.893333	0
0.500667	0.556333	0.895	0
0.501333	0.556	0.895	0
0.502	0.557333	0.897333	0
0.500667	0.504	0.876333	0
0.501333	0.553	0.894	0
0.501667	0.556667	0.896667	0
0.501	0.506	0.881667	0
0.500333	0.501667	0.872	0
0.500333	0.552	0.893	0
0.501333	0.503333	0.877	0
0.500333	0.552667	0.893333	0
0.502	0.504333	0.881	0
0.501333	0.51	0.887333	1
0.501	0.509	0.886333	0
0.501	0.517333	0.891333	0
0.502667	0.556	0.895667	0
0.500667	0.551333	0.891	0
0.501333	0.509333	0.886667	0
0.501	0.508667	0.885667	0
0.500667	0.516	0.889667	0
0.500667	0.506333	0.882	0
0.501333	0.506	0.882667	0
0.501667	0.505	0.881	0
0.500333	0.551667	0.891333	0
0.501667	0.514667	0.891	0
0.502	0.508	0.884	0
0.501667	0.552333	0.893667	0
0.501667	0.554	0.894667	0
0.500333	0.509333	0.883333	0
0.500333	0.509667	0.885333	0
0.501333	0.503	0.876667	0
0.501333	0.504	0.877333	0
0.500333	0.557667	0.895333	0
0.501	0.510333	0.887	0
0.500333	0.551333	0.890667	0
0.500667	0.509	0.884	0
0.500667	0.501	0.872333	0
0.500667	0.551667	0.893	0
0.501333	0.506667	0.883333	0
0.500667	0.512333	0.887667	0
0.501667	0.513333	0.89	0
0.500333	0.556333	0.894	0
0.501333	0.554	0.894333	0
0.501333	0.556333	0.895667	0
0.501	0.512667	0.889	0
0.501	0.551333	0.892667	0
0.501667	0.556333	0.896333	0
0.502	0.504667	0.881333	0
0.501	0.502	0.873	0
0.502333	0.555667	0.895333	0
0.501	0.508333	0.885	0
0.500667	0.506	0.881	0
0.501667	0.504667	0.880667	0
