OneWayAcc	TwoWayAcc	ThreeWayAcc	FourWayAcc	Best
0.502	0.506667	0.524	0.739	0
0.502	0.507667	0.532	0.749	0
0.501667	0.505667	0.512333	0.721667	0
0.501667	0.504667	0.511	0.716667	0
0.501	0.505	0.509333	0.688333	0
0.502	0.506333	0.524	0.738667	0
0.501333	0.502667	0.514	0.716	0
0.502333	0.505667	0.512667	0.722	0
0.502333	0.505333	0.524667	0.738667	0
0.500333	0.505	0.523667	0.734333	0
0.502333	0.508	0.531333	0.748333	0
0.500333	0.508333	0.531333	0.745333	0
0.501	0.507	0.533	0.747667	0
0.501667	0.504333	0.519667	0.725	0
0.501333	0.507667	0.53	0.744333	0
0.501	0.506	0.523667	0.735333	0
0.502	0.505	0.522667	0.734333	0
0.501667	0.505333	0.529667	0.743667	0
0.501667	0.506667	0.523667	0.736	0
0.502	0.508333	0.531333	0.748	0
0.502333	0.508	0.531	0.747667	0
0.501	0.504667	0.511667	0.716667	0
0.501667	0.504333	0.510667	0.715333	0
0.501	0.508333	0.531	0.747	0
0.501333	0.507667	0.531	0.747333	0
0.501333	0.506667	0.519667	0.728	0
0.502	0.505333	0.511667	0.72	0
0.500667	0.504333	0.515667	0.723667	0
0.501333	0.505	0.530333	0.743	0
0.502	0.505333	0.529	0.743667	0
0.501667	0.506	0.524333	0.738	0
0.501	0.507667	0.528333	0.741	0
0.501	0.508667	0.528	0.741333	0
0.501667	0.507667	0.532667	0.748	0
0.501667	0.507333	0.532333	0.747333	0
0.501	0.504667	0.523333	0.732	0
0.501667	0.505	0.522	0.733667	1
0.501333	0.505333	0.516333	0.726667	0
0.500667	0.506667	0.528667	0.740667	0
0.501667	0.503333	0.513	0.714333	0
0.501667	0.503333	0.515	0.716333	0
0.500667	0.505333	0.512333	0.72	0
0.501	0.505	0.512667	0.718333	0
0.500667	0.504667	0.509667	0.689	0
0.500667	0.505	0.514667	0.724	0
0.502333	0.508667	0.530333	0.745333	0
0.503	0.509	0.529667	0.745667	0
0.503	0.505	0.524	0.736667	0
0.501	0.504667	0.524	0.733333	0
0.500667	0.506333	0.526667	0.736333	0
0.501333	0.507	0.523333	0.735	0
0.503	0.508	0.531	0.749333	0
0.500667	0.507667	0.532	0.744333	0
0.501	0.508	0.531	0.744	0
0.501333	0.507	0.529333	0.743	0
0.501333	0.507333	0.529667	0.743667	0
0.501667	0.506667	0.530667	0.746	0
0.502333	0.506333	0.53	0.745	0
0.501333	0.507	0.532667	0.747	0
0.500667	0.507333	0.532667	0.746667	0
0.501	0.507	0.53	0.743333	0
0.502	0.505	0.513	0.720333	0
0.501667	0.505333	0.512333	0.721333	0
0.501333	0.506	0.523667	0.735667	0
0.500667	0.504667	0.511333	0.689333	0
0.501333	0.504	0.513333	0.724333	0
0.501	0.504667	0.514667	0.723	0
0.501	0.504	0.514333	0.721333	0
0.501	0.504333	0.515	0.722667	0
0.503333	0.507333	0.519667	0.729667	0
0.503	0.508	0.519667	0.729333	0
0.502	0.509333	0.529667	0.745667	0
0.501	0.505	0.511333	0.715333	0
0.501	0.504333	0.511667	0.716	0
0.501	0.508333	0.530667	0.746333	0
0.501333	0.508333	0.531333	0.747667	0
0.501	0.506	0.528667	0.738667	0
0.502	0.505	0.520333	0.732333	0
0.501333	0.507333	0.526667	0.74	0
0.501667	0.506667	0.526667	0.739333	0
0.501667	0.507	0.527	0.740667	0
0.501333	0.503333	0.513333	0.715	0
0.501667	0.502667	0.513	0.713667	0
0.501667	0.505667	0.519667	0.727	0
0.502	0.504667	0.512333	0.719333	0
0.500667	0.504333	0.509333	0.686667	0
0.502	0.504333	0.51	0.688667	0
0.501667	0.504667	0.51	0.689333	0
0.501	0.504	0.511333	0.711333	0
0.501333	0.503333	0.511	0.711667	0
0.501	0.506	0.517667	0.727667	0
0.502	0.505667	0.511	0.717333	0
0.502	0.505	0.529667	0.742667	0
0.502	0.505	0.528	0.741333	0
0.501667	0.505	0.528333	0.741667	0
0.501667	0.504333	0.528667	0.741667	0
0.501333	0.504667	0.528667	0.741667	0
0.501333	0.505333	0.528667	0.742333	0
0.502	0.505667	0.529	0.744667	0
0.502	0.506	0.528333	0.742667	0
