OneWayAcc	TwoWayAcc	ThreeWayAcc	Best
0.5	0.572667	0.888667	0
0.500333	0.501333	0.879	0
0.5	0.507	0.886667	0
0.5	0.578	0.894333	0
0.5	0.569667	0.887	0
0.5	0.502	0.877	0
0.501333	0.505333	0.889333	0
0.501333	0.504	0.888667	0
0.500333	0.501	0.872667	0
0.501333	0.504333	0.889	0
0.501	0.577333	0.895667	0
0.501	0.506667	0.89	0
0.501	0.570667	0.890333	0
0.500333	0.504333	0.887	0
0.500333	0.573	0.890333	0
0.500667	0.504	0.887667	0
0.500667	0.506	0.889333	0
0.501667	0.504	0.889	0
0.500333	0.577333	0.894	0
0.500333	0.504	0.886667	0
0.501667	0.503	0.887	0
0.501	0.573667	0.894	0
0.500667	0.501667	0.884	0
0.501667	0.574333	0.894667	0
0.502	0.574667	0.895667	0
0.500333	0.579	0.896	0
0.501667	0.572667	0.893	0
0.501	0.572667	0.892	0
0.501333	0.576667	0.895	0
0.501667	0.505333	0.89	0
0.502667	0.508333	0.892	0
0.501667	0.578667	0.897333	0
0.502333	0.575	0.896	0
0.502333	0.574333	0.895667	0
0.502	0.574333	0.895333	0
0.500667	0.501	0.877333	0
0.502667	0.507333	0.891667	0
0.500333	0.505667	0.888333	0
0.500333	0.503	0.885	0
0.500667	0.503333	0.886667	0
0.500333	0.502	0.882667	0
0.501333	0.574667	0.894333	0
0.501667	0.572333	0.892667	0
0.501333	0.576333	0.894667	0
0.500667	0.573333	0.892	0
0.501667	0.578333	0.897	0
0.503	0.573667	0.894667	0
0.502	0.504667	0.889333	0
0.500333	0.572333	0.888667	0
0.501	0.577	0.894667	0
0.501	0.579	0.896667	0
0.500333	0.503667	0.886	0
0.500667	0.505333	0.888667	0
0.500667	0.505667	0.889	0
0.500667	0.574	0.893667	0
0.501	0.573333	0.893667	0
0.500333	0.502333	0.883	0
0.501333	0.506333	0.891333	1
0.501667	0.575	0.895	0
0.500667	0.578667	0.895667	0
0.500667	0.578	0.895	0
0.501333	0.578	0.896333	0
0.501	0.576667	0.894333	0
0.500333	0.574333	0.891667	0
0.501	0.572333	0.891667	0
0.501	0.572	0.891333	0
0.501333	0.506	0.890667	0
0.500333	0.502667	0.884667	0
0.500333	0.501667	0.882	0
