OneWayAcc	TwoWayAcc	FourWayAcc	Best
0.5	0.502	0.739	0
0.5	0.504667	0.819667	0
0.5	0.506667	0.829667	0
0.5	0.512667	0.845	0
0.500333	0.502	0.812	0
0.500333	0.51	0.848667	0
0.500333	0.508333	0.844	0
0.500333	0.510333	0.851	0
0.5	0.512333	0.844667	0
0.500667	0.515667	0.858	0
0.500667	0.510333	0.851333	0
0.500667	0.505	0.836	0
0.500333	0.516333	0.857667	0
0.500333	0.503333	0.829333	0
0.502	0.505	0.838	0
0.500333	0.52	0.863667	0
0.500667	0.508667	0.849	0
0.502	0.503667	0.833667	0
0.501333	0.502333	0.826667	0
0.501667	0.504	0.833667	0
0.500333	0.504	0.829667	0
0.501	0.517	0.862	0
0.501333	0.505667	0.840667	0
0.500667	0.51	0.850667	0
0.500333	0.517667	0.86	0
0.500667	0.515	0.857	0
0.502333	0.519	0.865667	0
0.500667	0.510667	0.851667	0
0.500333	0.517	0.859	0
0.500333	0.503	0.828333	0
0.501667	0.507667	0.847667	0
0.502	0.508667	0.851333	0
0.501	0.511333	0.853	0
0.500333	0.506	0.839	0
0.500667	0.503	0.829	0
0.501	0.515667	0.858667	0
0.502	0.504	0.834333	0
0.500333	0.504333	0.833333	0
0.500667	0.504333	0.834	0
0.501667	0.516	0.861	0
0.500333	0.505667	0.838	0
0.500333	0.505	0.835333	0
0.500667	0.505667	0.84	0
0.500667	0.517	0.860667	0
0.501	0.519333	0.864333	0
0.500333	0.518667	0.862333	0
0.501	0.507667	0.846	0
0.500667	0.501667	0.811333	0
0.501667	0.514667	0.857	0
0.501	0.502667	0.829667	0
0.500667	0.513667	0.852667	0
0.501	0.51	0.851	0
0.500667	0.514333	0.856667	0
0.500667	0.514	0.853	0
0.501	0.514	0.853333	0
0.500667	0.502	0.823667	0
0.500667	0.502667	0.828667	0
0.501	0.505	0.837333	0
0.503	0.516	0.861667	0
0.500667	0.502333	0.824	0
0.501667	0.508667	0.850667	0
0.500667	0.508333	0.847333	0
0.500667	0.517333	0.862333	0
0.502333	0.518667	0.865333	0
0.502	0.509333	0.853667	0
0.501333	0.517333	0.864333	0
0.501333	0.515333	0.858667	0
0.501	0.516	0.859	0
0.500333	0.505333	0.837	0
0.500667	0.507	0.843667	0
0.500333	0.519667	0.863333	0
0.501	0.502333	0.825667	0
0.501	0.506	0.840667	0
0.501667	0.516333	0.863333	0
0.502	0.519	0.865333	0
0.500667	0.503667	0.831667	0
0.501333	0.508333	0.850333	0
0.501333	0.504333	0.836	0
0.501	0.504667	0.836667	0
0.500333	0.502667	0.823	0
0.500667	0.519667	0.863667	0
0.501667	0.509	0.853	0
0.500667	0.504667	0.834667	0
0.500667	0.516667	0.86	0
0.501667	0.517667	0.864667	0
0.502	0.519333	0.866	0
0.501667	0.506667	0.842333	0
0.501333	0.508	0.85	0
0.501667	0.515	0.858333	0
0.502	0.506	0.841667	0
0.501333	0.507667	0.846667	0
0.501	0.511	0.852	0
0.501333	0.516	0.860333	0
0.500667	0.505333	0.839	0
0.501333	0.505333	0.839333	0
0.502667	0.508667	0.852333	0
0.501333	0.503667	0.832333	0
0.501	0.503667	0.832	0
0.501667	0.503667	0.833333	0
0.501667	0.511	0.854333	0
0.502667	0.519	0.866	0
0.501	0.509667	0.850333	0
0.503333	0.515667	0.860667	0
0.501	0.509	0.85	0
0.501	0.516667	0.861333	0
0.502	0.510333	0.854667	1
0.501667	0.519333	0.865	0
0.501	0.508667	0.849333	0
0.501	0.515	0.857667	0
0.501333	0.518	0.864667	0
0.500333	0.501667	0.737667	0
0.501	0.515333	0.858333	0
0.501	0.508	0.847	0
0.501333	0.507333	0.844667	0
0.501	0.507333	0.844333	0
0.501333	0.514	0.854667	0
0.500667	0.516333	0.858333	0
0.501333	0.516667	0.863667	0
0.500333	0.514333	0.852667	0
0.500667	0.504	0.832333	0
0.501333	0.509	0.852	0
0.501333	0.509667	0.853333	0
0.501333	0.509333	0.852333	0
0.501	0.517667	0.864	0
0.501	0.508333	0.849	0
0.501667	0.506	0.841333	0
0.502667	0.508333	0.851	0
