OneWayAcc	TwoWayAcc	FourWayAcc	Best
0.5	0.503667	0.804667	0
0.5	0.506333	0.82	0
0.500333	0.510333	0.846667	0
0.500667	0.502667	0.814	0
0.500667	0.502	0.806	0
0.500667	0.501667	0.805333	0
0.500667	0.502333	0.806667	0
0.500333	0.501333	0.804667	0
0.501333	0.503	0.829667	0
0.500333	0.505333	0.831	0
0.502667	0.507	0.842	0
0.500667	0.525	0.868	0
0.500333	0.511	0.847667	0
0.501333	0.51	0.848667	0
0.501	0.512333	0.856333	0
0.500667	0.507333	0.839333	0
0.501	0.506333	0.839667	0
0.500667	0.508333	0.844	0
0.500333	0.503333	0.827667	0
0.501	0.505667	0.837	0
0.500333	0.506333	0.835	0
0.500667	0.516667	0.858333	0
0.5	0.511333	0.848	0
0.500667	0.511333	0.851667	0
0.500333	0.501667	0.805	0
0.500667	0.524	0.867667	0
0.500667	0.510667	0.848	0
0.501333	0.507333	0.842	0
0.500333	0.521333	0.861	0
0.501	0.505333	0.836	0
0.500667	0.512	0.855333	0
0.500667	0.523667	0.866	0
0.501	0.505	0.835	0
0.501333	0.511	0.852	0
0.500333	0.502667	0.805667	0
0.500667	0.51	0.847	0
0.500333	0.525	0.867333	0
0.500667	0.512333	0.855667	0
0.501667	0.513667	0.859333	0
0.500667	0.529	0.869333	0
0.500333	0.508333	0.840333	0
0.501	0.51	0.847333	0
0.501	0.506	0.838667	0
0.500333	0.521667	0.861333	0
0.502	0.526333	0.871	0
0.501667	0.507667	0.843667	0
0.500667	0.526	0.869	0
0.500667	0.511	0.848333	0
0.501333	0.512667	0.858333	0
0.501333	0.504	0.834	0
0.501667	0.526333	0.870667	0
0.5	0.508	0.839333	0
0.502667	0.526	0.870667	0
0.501	0.513	0.857	0
0.501667	0.510667	0.850333	0
0.501333	0.511333	0.853	0
0.500667	0.506333	0.838333	0
0.501	0.524333	0.868667	0
0.501333	0.502667	0.827333	0
0.501333	0.512333	0.857667	0
0.501	0.503333	0.829333	0
0.501	0.511	0.851333	0
0.500667	0.505667	0.836333	0
0.500667	0.504333	0.831	0
0.500333	0.513	0.856	0
0.501333	0.505667	0.837333	0
0.501	0.504	0.832333	0
0.502333	0.517333	0.861	0
0.500333	0.507	0.838	0
0.501667	0.508	0.844667	0
0.500333	0.520333	0.859333	0
0.500667	0.509333	0.845333	0
0.502	0.517667	0.861333	0
0.501667	0.518	0.861667	0
0.500333	0.509	0.843	0
0.500333	0.521	0.859667	0
0.501	0.527667	0.87	0
0.502	0.511	0.852667	0
0.501333	0.506	0.839	0
0.501	0.522333	0.863667	0
0.502667	0.517	0.861667	0
0.501	0.507667	0.841667	0
0.500667	0.52	0.861333	0
0.500667	0.504667	0.831667	0
0.501	0.523	0.868	0
0.501333	0.518	0.861333	0
0.501333	0.514333	0.860333	1
0.501333	0.502333	0.807	0
0.501	0.507	0.840667	0
0.501333	0.513333	0.859	0
0.501667	0.527667	0.871333	0
0.501333	0.512	0.857	0
0.500667	0.521333	0.861667	0
0.500667	0.521667	0.862667	0
0.501	0.503667	0.831667	0
0.500667	0.518	0.860667	0
0.501	0.517667	0.86	0
0.500333	0.511667	0.854667	0
0.501333	0.514	0.859333	0
0.501	0.514333	0.859667	0
0.501	0.514	0.859	0
0.501	0.503	0.829	0
0.502333	0.507333	0.842333	0
0.501667	0.506667	0.84	0
0.500333	0.517	0.857333	0
0.500333	0.523	0.865	0
0.500333	0.524	0.865333	0
0.500333	0.508	0.839667	0
0.501	0.504333	0.832667	0
0.501333	0.508	0.843667	0
0.500333	0.519667	0.859	0
0.501333	0.527	0.869667	0
0.500667	0.522667	0.864	0
0.503	0.516667	0.861	0
0.502667	0.522	0.863667	0
0.503333	0.522	0.864	0
0.500333	0.504667	0.830667	0
0.501	0.508	0.842667	0
0.501333	0.511667	0.856667	0
0.500667	0.522	0.863333	0
0.501	0.508333	0.845	0
