OneWayAcc	TwoWayAcc	FourWayAcc	Best
0.5	0.507	0.873	0
0.5	0.506667	0.871667	0
0.5	0.537	0.887333	0
0.500333	0.502333	0.868667	0
0.500333	0.501667	0.853333	0
0.500333	0.503	0.874333	0
0.500333	0.535	0.884667	0
0.501	0.503	0.875333	0
0.501333	0.507	0.885	0
0.501	0.502667	0.875	0
0.501	0.534333	0.886	0
0.500667	0.536667	0.890667	0
0.500333	0.503667	0.877333	0
0.500333	0.538	0.891333	0
0.500667	0.535	0.886333	0
0.500667	0.503667	0.880667	0
0.500333	0.536333	0.887667	0
0.501667	0.535	0.888667	0
0.502333	0.536	0.891	0
0.500667	0.503	0.875	0
0.501	0.501667	0.867333	0
0.502	0.504	0.882667	0
0.502	0.503667	0.881	0
0.502	0.538333	0.893333	0
0.500667	0.536333	0.890333	0
0.500667	0.501667	0.866333	0
0.5	0.536667	0.886667	0
0.501333	0.534667	0.888	0
0.500333	0.537333	0.890667	0
0.501667	0.507	0.886	0
0.501667	0.535667	0.889333	0
0.500333	0.506	0.882667	0
0.500667	0.505	0.883	0
0.500667	0.537	0.891667	0
0.501	0.502	0.869	0
0.500667	0.535667	0.886667	0
0.501	0.534667	0.886667	0
0.500333	0.536	0.887	0
0.501667	0.535333	0.889	0
0.501	0.502333	0.869667	0
0.502667	0.508333	0.888667	0
0.501333	0.535667	0.889	0
0.502	0.538	0.893	0
0.502333	0.506667	0.886333	0
0.500667	0.504667	0.882667	0
0.501333	0.509	0.886	0
0.501	0.504667	0.883333	0
0.501333	0.536333	0.891333	0
0.500667	0.506	0.883667	0
0.501667	0.538	0.892667	0
0.500667	0.502667	0.874333	0
0.500667	0.534667	0.885	0
0.502	0.536	0.890667	0
0.501333	0.535333	0.888667	0
0.501	0.504	0.881667	0
0.501	0.505667	0.884	0
0.501	0.535667	0.888	0
0.501	0.539333	0.893667	0
0.500667	0.502333	0.869333	0
0.500333	0.534667	0.883667	0
0.500333	0.503333	0.877	0
0.500667	0.507333	0.884667	0
0.500333	0.507333	0.883	0
0.501667	0.504667	0.883667	0
0.501667	0.508	0.886667	0
0.502	0.508	0.888333	1
0.502	0.506333	0.885333	0
0.501	0.509333	0.885333	0
0.500333	0.502667	0.869	0
0.501333	0.505667	0.884333	0
0.500667	0.502	0.868667	0
0.502	0.537333	0.892333	0
0.501333	0.508333	0.885667	0
0.501	0.536667	0.891667	0
0.501667	0.506667	0.885667	0
0.501667	0.537667	0.892333	0
0.501667	0.537	0.892	0
0.501	0.504333	0.883	0
0.500667	0.505667	0.883333	0
0.501333	0.538667	0.892667	0
0.502667	0.507333	0.887	0
0.501	0.503333	0.88	0
0.502333	0.507667	0.887667	0
0.501667	0.508333	0.888	0
