OneWayAcc	TwoWayAcc	ThreeWayAcc	Best
0.5	0.502	0.884	0
0.500667	0.502333	0.895333	0
0.500333	0.504333	0.898	0
0.5	0.506	0.897667	0
0.500333	0.501	0.889333	0
0.500667	0.506	0.900667	0
0.502	0.503667	0.9	0
0.501	0.501667	0.893333	0
0.504	0.509	0.903333	0
0.502333	0.51	0.903	0
0.5	0.506333	0.899	0
0.501667	0.503667	0.899667	0
0.503333	0.510333	0.904	0
0.500333	0.504	0.897333	0
0.501	0.504667	0.901	0
0.500333	0.501667	0.893	0
0.500667	0.508	0.901667	0
0.502	0.505333	0.901667	0
0.501333	0.502333	0.897667	0
0.500667	0.502667	0.897	0
0.502667	0.509667	0.902667	0
0.500333	0.503667	0.896667	0
0.503667	0.509	0.903	0
0.503	0.509	0.902667	0
0.503333	0.509333	0.903	0
0.502333	0.504	0.900333	0
0.500667	0.508333	0.902333	0
0.501667	0.504667	0.901333	1
0.5	0.505333	0.897	0
0.501	0.502667	0.898333	0
0.500667	0.504	0.899	0
0.500333	0.505667	0.898667	0
0.504	0.508333	0.903	0
0.501333	0.503667	0.899333	0
0.503667	0.51	0.904667	0
0.502667	0.51	0.903333	0
0.502	0.511333	0.903333	0
0.500333	0.507	0.900667	0
0.501	0.504	0.899667	0
0.500667	0.505333	0.9	0
0.503667	0.508667	0.902667	0
0.502	0.511	0.902667	0
