OneWayAcc	TwoWayAcc	ThreeWayAcc	Best
0.5	0.502333	0.832	0
0.500667	0.502667	0.839667	0
0.500333	0.502667	0.838	0
0.500333	0.505333	0.846667	0
0.500333	0.504667	0.844667	0
0.5	0.520333	0.868333	0
0.500333	0.518667	0.867667	0
0.501667	0.512	0.86	0
0.5	0.522333	0.870333	0
0.500667	0.501	0.831667	0
0.500333	0.502333	0.837	0
0.501	0.504333	0.844333	0
0.500667	0.517667	0.866667	0
0.501	0.523333	0.873667	0
0.500333	0.509	0.850667	0
0.501667	0.523667	0.874333	0
0.500333	0.508333	0.848667	0
0.500333	0.514	0.860333	0
0.501	0.509667	0.854667	0
0.500333	0.503	0.841	0
0.501333	0.508333	0.852667	0
0.500333	0.515	0.861333	0
0.502333	0.508	0.852	0
0.501333	0.514333	0.862667	0
0.501	0.507	0.849	0
0.500333	0.521333	0.871333	0
0.500667	0.512667	0.860333	0
0.501333	0.516	0.864667	0
0.500333	0.511333	0.856333	0
0.501667	0.508	0.851667	0
0.500333	0.507667	0.847667	0
0.500333	0.521	0.871	0
0.502333	0.519667	0.869333	0
0.500333	0.520667	0.870333	0
0.500667	0.504	0.843667	0
0.500333	0.502	0.835333	0
0.501667	0.509	0.853667	0
0.500333	0.515333	0.862	0
0.500333	0.500333	0.830667	0
0.500333	0.510333	0.854333	0
0.501333	0.524	0.874333	0
0.500667	0.521	0.871667	0
0.500333	0.51	0.853333	0
0.502	0.51	0.855667	0
0.5	0.517333	0.864	0
0.500667	0.516	0.864	0
0.501667	0.523333	0.874	0
0.501	0.503667	0.842667	0
0.500333	0.524333	0.873667	0
0.501333	0.522333	0.873	0
0.500667	0.517	0.866333	0
0.500667	0.511333	0.858	0
0.500667	0.522667	0.872667	0
0.502333	0.51	0.856	0
0.501	0.506	0.847667	0
0.501333	0.511667	0.859	0
0.502333	0.510667	0.858333	0
0.502333	0.511	0.858667	0
0.501333	0.506667	0.849333	0
0.500667	0.510333	0.855333	0
0.500667	0.519333	0.868667	0
0.500667	0.512333	0.86	0
0.500333	0.507	0.847	0
0.501333	0.512	0.859667	0
0.500667	0.514667	0.862333	0
0.501	0.520667	0.871	0
0.500333	0.518	0.867	0
0.500333	0.511	0.855333	0
0.500667	0.509	0.851	0
0.502	0.516	0.866	0
0.500333	0.513667	0.86	0
0.500333	0.514667	0.861	0
0.501667	0.51	0.855333	0
0.501667	0.514667	0.863333	0
0.500333	0.517667	0.866333	0
0.500333	0.516333	0.865333	0
0.500667	0.504667	0.846	0
0.500667	0.506667	0.848	0
0.500667	0.505333	0.847	0
0.501667	0.506333	0.849333	0
0.501	0.517667	0.868667	0
0.501667	0.509667	0.855	0
0.500667	0.514333	0.861333	0
0.500667	0.508667	0.85	0
0.501	0.508667	0.852333	0
0.501	0.514667	0.862667	0
0.500333	0.508667	0.849	0
0.500667	0.508	0.849333	0
0.500667	0.511	0.855667	0
0.502333	0.507333	0.85	0
0.501333	0.508	0.851	0
0.500667	0.520333	0.87	0
0.501667	0.509333	0.854	0
0.502	0.507667	0.851667	0
0.500333	0.519333	0.868333	0
0.501	0.515667	0.863667	0
0.501667	0.516333	0.866667	1
0.500333	0.524667	0.874	0
0.501667	0.515333	0.863667	0
0.501667	0.511333	0.859	0
0.501667	0.510333	0.857667	0
0.501667	0.524333	0.875	0
0.501	0.517	0.867667	0
0.500667	0.509667	0.853667	0
0.500333	0.512	0.858667	0
0.5	0.507333	0.846667	0
0.501333	0.516333	0.866333	0
0.500333	0.501333	0.834667	0
0.500333	0.503333	0.841333	0
0.500667	0.506333	0.847333	0
