OneWayAcc	TwoWayAcc	ThreeWayAcc	Best
0.5	0.502333	0.897667	0
0.5	0.503333	0.901	0
0.500333	0.507667	0.907	0
0.5	0.501667	0.895	0
0.5	0.502	0.896667	0
0.500333	0.507	0.905667	0
0.501	0.505	0.906333	1
0.500333	0.504667	0.903333	0
0.501	0.509667	0.909	0
0.500333	0.501333	0.894667	0
0.500333	0.505667	0.905	0
0.500667	0.502	0.901333	0
0.500667	0.505	0.906	0
0.500333	0.501667	0.899333	0
0.501	0.503667	0.903	0
0.501	0.503333	0.902667	0
0.500333	0.503	0.901	0
0.501333	0.502333	0.901667	0
0.500333	0.505333	0.904	0
0.501	0.506	0.906667	0
0.500333	0.502667	0.900667	0
0.500333	0.502333	0.9	0
0.501	0.504667	0.905667	0
0.500333	0.504333	0.901333	0
0.500667	0.504333	0.904333	0
0.500667	0.503	0.902	0
0.500667	0.503667	0.902333	0
0.501667	0.509	0.910333	0
0.501333	0.508333	0.909333	0
0.500667	0.508667	0.907667	0
0.501	0.507667	0.908333	0
