OneWayAcc	TwoWayAcc	FiveWayAcc	ChiMaxs	ChiSums	Best
0.518667	0.529667	0.697	0.214091364170523	0.692826438025621	0
0.513667	0.520333	0.660667	0.682666666666667	2.54399995657195	0
0.513667	0.52	0.661	0.863500356702153	2.72855232408286	0
0.513333	0.520333	0.66	0.770637129751367	2.75300418888279	0
0.513	0.519667	0.664667	0.961054125753525	3.51663290787171	0
0.515667	0.523667	0.695667	2.24261710484439	8.51022904986299	0
0.514667	0.523333	0.695	2.39918086408060	8.68808157124887	1
0.518667	0.529	0.697333	0.264915399364061	0.786599687779466	0
0.513	0.520333	0.675333	1.17596371226381	4.74531104826685	0
0.513	0.520667	0.675333	1.17567342936862	4.71692203028312	0
0.516667	0.525	0.693333	0.445570776366231	1.36344981025668	0
0.518	0.526	0.690333	0.266386086662728	0.527700229559799	0
0.518667	0.526	0.69	0.266386086662728	0.498717435629219	0
0.512667	0.521333	0.689333	3.08266666666667	10.4956183951828	0
0.516333	0.522	0.67	0.677220919868682	1.18068704736512	0
0.516333	0.522667	0.671333	0.677220919868682	1.09706197685774	0
0.518333	0.524667	0.682667	0.262194634081042	0.574232228288545	0
0.519	0.525	0.681333	0.166137614854714	0.43339012149345	0
0.518667	0.524667	0.68	0.213336509199436	0.406427036746248	0
0.519	0.524667	0.683	0.262194634081042	0.509045027336905	0
0.512	0.519667	0.667333	1.17306240297272	4.35780762876951	0
0.512333	0.518333	0.668667	1.17306240297272	4.60210232393779	0
0.515	0.522667	0.688333	1.06652824128223	2.17374647516703	0
0.514667	0.522	0.687667	1.06666666666667	2.32731326761284	0
0.515333	0.522333	0.689	1.17596371226381	2.45992164892324	0
0.515667	0.521	0.667	1.05782456268062	2.08373709625311	0
0.515	0.521	0.670333	1.16987486378689	2.72018921578227	0
0.512667	0.522	0.676333	1.06445287942109	4.21093228544988	0
0.512667	0.522333	0.675	1.06445287942109	4.00921031052992	0
0.512667	0.521333	0.676	0.961054125753525	4.28111262475402	0
0.513333	0.521	0.662	0.864	2.62270926927604	0
0.513333	0.520667	0.661333	0.770637129751372	2.52950052662477	0
0.513333	0.521	0.661667	0.682555320490835	2.41167803266657	0
0.514333	0.522	0.664667	0.682555320490835	2.03532484447120	0
0.515333	0.521667	0.666	0.68255532049083	1.99021225601185	0
0.515	0.522	0.667667	0.682666666666667	2.04835919688955	0
0.514667	0.521333	0.667333	0.962633744859437	2.31519370783572	0
0.515	0.522667	0.666	0.599346837263131	1.87910483420343	0
0.518667	0.525333	0.681667	0.165083876457126	0.403949044512223	0
0.512	0.518667	0.667	1.17306240297272	4.34672435361949	0
0.512667	0.518667	0.668	1.06652824128223	4.49204138588761	0
0.513	0.522667	0.674	1.06445287942109	3.84496430955666	0
0.512333	0.522667	0.675	1.06445287942109	4.10757037031412	0
0.512667	0.522	0.674	1.06445287942109	4.02468816190967	0
0.512667	0.519667	0.66	1.06666666666667	3.43551200084447	0
0.513333	0.520333	0.661333	0.962370389614384	3.32371244659805	0
0.517333	0.526	0.693	0.37989623266827	1.08234509833788	0
0.518667	0.523667	0.684	0.444126386325237	0.940771556696293	0
0.518667	0.524	0.685	0.444126386325237	0.905663583779748	0
0.518333	0.525333	0.690333	0.322493270607671	0.62901233791595	0
0.518	0.525667	0.69	0.266596508194147	0.532898022931563	0
0.512333	0.521333	0.688667	3.26660734839106	10.9083360745095	0
0.513	0.521667	0.689667	3.08266666666667	10.4326441731839	0
0.516667	0.522333	0.672	0.859508157523617	1.36988096614655	0
0.516	0.522333	0.672333	0.765682591850359	1.44576450372838	0
0.516333	0.523	0.671333	0.517890050988584	0.9029635761403	0
0.516667	0.522667	0.67	0.595591263534862	1.01543232052392	0
0.518	0.523667	0.678667	0.315747036328306	0.747899143619733	0
0.518	0.525	0.681333	0.262194634081042	0.571933339066772	0
0.518667	0.524667	0.680333	0.213336509199436	0.406681733837233	0
0.518	0.524333	0.683333	0.378644242439993	0.73339572234486	0
0.517667	0.524	0.681667	0.444126386325237	0.833532119788715	0
0.518	0.525	0.681	0.212457489373299	0.500677149549771	0
0.518667	0.524333	0.682333	0.263239464907741	0.554779970648369	0
0.519	0.524333	0.682667	0.211455063930802	0.456439986976919	0
0.512	0.518333	0.67	1.28687290467919	4.75368684135003	0
0.511	0.518	0.672	1.40587465474886	5.06696804362032	0
0.511	0.518	0.671333	1.28930030794645	4.82970188176391	0
0.512333	0.518333	0.672	1.17509296488378	4.6839792752046	0
0.511333	0.517333	0.671	1.17567342936862	4.82435189127533	0
0.511	0.517333	0.671667	1.17509296488378	5.00776475853106	0
0.511667	0.518333	0.672667	1.17567342936862	5.01481617458446	0
0.512333	0.52	0.667333	1.06542114387052	4.33573561570024	0
0.515	0.523667	0.688667	1.06652824128223	2.22993882957448	0
0.515	0.522	0.688667	1.29051481545601	2.64111753553636	0
0.515667	0.521333	0.665667	0.95527271165627	2.03160154342002	0
0.515333	0.521	0.667	1.05782456268062	2.13454657439265	0
0.516	0.521333	0.667667	0.950816584519544	2.02788911915771	0
0.512667	0.521	0.661333	0.864	2.9003505373946	0
0.513333	0.521667	0.662333	0.864	2.70001702208067	0
0.513333	0.520667	0.662	0.863875076293833	2.80838046970269	0
0.513667	0.521	0.662667	0.863875076293833	2.73968793921663	0
0.513	0.521333	0.662	0.864	2.78153814385271	0
0.513667	0.520667	0.662	0.770637129751372	2.49975984192711	0
0.513	0.520667	0.661667	0.770637129751372	2.72643402087228	0
0.513667	0.521333	0.662333	0.599973866939617	2.27341575130191	0
0.514	0.521333	0.661	0.68255532049083	2.18530518407908	0
0.514333	0.521333	0.661667	0.682555320490835	2.16237142378649	0
0.514667	0.521333	0.665	0.682666666666667	2.16340521439717	0
0.515333	0.521667	0.665333	0.68255532049083	1.86861223556306	0
0.515333	0.522	0.666667	0.68255532049083	1.98007505179179	0
0.515	0.522	0.668	0.682666666666667	2.20669884508281	0
0.515333	0.522333	0.665	0.599973866939617	1.75584750924927	0
0.515	0.522667	0.664333	0.599764822108980	1.83590689975482	0
0.515333	0.522333	0.666	0.599764822108980	1.88347968492863	0
0.515	0.522333	0.663	0.599764822108980	1.9190713948838	0
0.518333	0.526	0.687	0.130654338655683	0.429312034301135	0
0.519333	0.527667	0.695333	0.378644242439993	0.731381539674228	0
0.519333	0.527667	0.696	0.517890050988584	0.835013875572842	0
0.518667	0.529	0.696333	0.214721403662784	0.662729443233462	0
