OneWayAcc	TwoWayAcc	ThreeWayAcc	Best
0.5	0.522667	0.863667	0
0.500333	0.505667	0.842	0
0.500667	0.501333	0.827333	0
0.501333	0.510667	0.855	0
0.500333	0.503333	0.837667	0
0.500333	0.509667	0.85	0
0.503667	0.513667	0.863	0
0.503333	0.514333	0.864667	1
0.500333	0.528	0.873333	0
0.500333	0.507333	0.844	0
0.500667	0.522333	0.869	0
0.501	0.517	0.864333	0
0.501	0.51	0.854	0
0.500333	0.506333	0.842333	0
0.500333	0.508667	0.848	0
0.502333	0.514667	0.862667	0
0.502333	0.513	0.86	0
0.502333	0.516	0.865	0
0.503333	0.515	0.865333	0
0.500333	0.53	0.875333	0
0.500667	0.507667	0.847	0
0.501333	0.509667	0.852667	0
0.500667	0.529667	0.875667	0
0.501	0.503	0.836667	0
0.502667	0.517667	0.867	0
0.503667	0.519667	0.871	0
0.500333	0.529	0.874333	0
0.502	0.518333	0.867	0
0.501	0.511	0.855333	0
0.501	0.52	0.868333	0
0.5	0.508667	0.846667	0
0.500667	0.515333	0.861	0
0.503333	0.519	0.87	0
0.500333	0.511333	0.852667	0
0.502667	0.513333	0.861333	0
0.5	0.514667	0.857	0
0.5	0.507	0.841	0
0.500667	0.510333	0.854	0
0.504333	0.512333	0.859	0
0.501	0.511667	0.856	0
0.501	0.502667	0.835	0
0.502	0.514333	0.862	0
0.501333	0.515	0.861333	0
0.501	0.523333	0.870333	0
0.500667	0.511	0.855	0
0.501	0.522	0.869333	0
0.502333	0.528	0.874333	0
0.501333	0.530333	0.876333	0
0.500333	0.518	0.863667	0
0.501667	0.519333	0.868333	0
0.500333	0.51	0.850667	0
0.500333	0.526333	0.871667	0
0.503	0.514	0.864	0
0.500667	0.520667	0.867333	0
0.501333	0.516667	0.865333	0
0.5	0.517667	0.862333	0
0.500667	0.529333	0.874667	0
0.501	0.528333	0.874333	0
0.500333	0.526	0.870333	0
0.5	0.529333	0.873333	0
0.500333	0.508	0.846	0
0.500667	0.506667	0.844667	0
0.500667	0.504333	0.839	0
0.500333	0.512333	0.854333	0
0.502667	0.517	0.866667	0
0.503	0.517667	0.867333	0
0.500333	0.514	0.858333	0
0.501	0.502	0.830333	0
0.500667	0.517	0.864	0
0.501	0.529	0.874667	0
0.500667	0.512	0.855667	0
0.503667	0.512333	0.858667	0
0.502	0.521	0.870333	0
0.500667	0.507	0.846333	0
0.501333	0.514667	0.861	0
0.501667	0.518	0.866	0
0.501	0.516	0.862333	0
0.502667	0.514667	0.864	0
0.501667	0.527667	0.873333	0
0.500333	0.504	0.838333	0
0.500333	0.508333	0.847	0
0.502333	0.52	0.870333	0
0.502667	0.513667	0.862333	0
0.502667	0.522333	0.872	0
0.502	0.508333	0.849667	0
0.500667	0.515667	0.861667	0
0.503	0.512	0.858333	0
0.501333	0.519667	0.868667	0
0.501667	0.514667	0.862333	0
0.501667	0.508667	0.851667	0
0.500333	0.512	0.853667	0
0.504333	0.515333	0.865667	0
0.501667	0.511	0.855667	0
0.501667	0.527	0.873	0
0.500333	0.523333	0.868333	0
0.500667	0.512667	0.857	0
0.501333	0.519333	0.867333	0
0.502667	0.514	0.863667	0
0.500333	0.520333	0.867	0
0.500667	0.532	0.877333	0
0.500667	0.502333	0.830333	0
0.501333	0.522333	0.869667	0
0.500667	0.519667	0.865667	0
0.501333	0.511667	0.856667	0
0.503333	0.527	0.873667	0
0.503	0.520667	0.871667	0
0.502	0.528	0.874	0
0.500667	0.519333	0.865333	0
0.500667	0.518667	0.865	0
0.501	0.516333	0.864	0
0.501	0.528	0.873667	0
0.500667	0.516667	0.863667	0
0.500333	0.528333	0.874	0
