OneWayAcc	TwoWayAcc	ThreeWayAcc	Best
0.500667	0.505667	0.868667	0
0.500667	0.504333	0.865667	0
0.501333	0.512667	0.875667	0
0.501333	0.510667	0.873	0
0.500333	0.520667	0.882	0
0.501333	0.605333	0.884667	0
0.503	0.511333	0.875667	0
0.501333	0.612667	0.890667	0
0.504	0.610333	0.891	0
0.503333	0.520333	0.883	0
0.501667	0.511667	0.874	0
0.501667	0.521	0.883	0
0.501	0.606	0.885667	0
0.502	0.510333	0.873667	0
0.504	0.52	0.882333	0
0.503667	0.521	0.884333	0
0.500333	0.502667	0.860333	0
0.501	0.502667	0.861	0
0.502	0.516333	0.881333	0
0.505	0.606667	0.886667	0
0.500667	0.515667	0.878667	0
0.501	0.514667	0.878667	0
0.500667	0.604667	0.882667	0
0.503	0.608333	0.889	0
0.501333	0.609667	0.886667	0
0.500333	0.516	0.878667	0
0.500333	0.508	0.870667	0
0.501333	0.514333	0.877333	0
0.501333	0.609	0.886	0
0.501333	0.614667	0.891333	0
0.500667	0.519	0.88	0
0.504	0.614333	0.893333	0
0.500667	0.519667	0.881667	0
0.500333	0.513667	0.874667	0
0.502667	0.607667	0.887333	0
0.501333	0.508	0.871667	0
0.503	0.614333	0.893	0
0.503	0.615	0.893333	0
0.500667	0.609333	0.885667	0
0.500667	0.504667	0.866	0
0.501	0.511	0.873	0
0.503333	0.607333	0.887	0
0.502667	0.512	0.877	0
0.502333	0.515	0.88	0
0.500667	0.501667	0.859	0
0.500333	0.512667	0.872333	0
0.500667	0.605	0.883	0
0.500667	0.611333	0.888	0
0.501333	0.518667	0.880333	0
0.502333	0.608333	0.886667	0
0.500667	0.507	0.871	0
0.500333	0.615	0.889667	0
0.503333	0.511	0.874333	0
0.501	0.505333	0.867	0
0.501333	0.521	0.882667	0
0.503333	0.513	0.878	0
0.500667	0.515	0.878	0
0.501	0.615	0.890667	0
0.504333	0.615333	0.894	0
0.501333	0.519	0.881	0
0.501667	0.609333	0.887333	0
0.500667	0.609	0.885333	0
0.504	0.519667	0.882	0
0.501333	0.506	0.869667	0
0.503333	0.610667	0.891333	0
0.505667	0.605667	0.885333	0
0.501667	0.512333	0.875	0
0.503333	0.614	0.892333	0
0.501	0.513	0.875	0
0.502	0.609667	0.888333	0
0.503333	0.608667	0.889333	0
0.501	0.604667	0.883333	0
0.500667	0.506667	0.87	0
0.501333	0.513667	0.876667	0
0.504333	0.510667	0.874	0
0.502667	0.609	0.888667	0
0.501667	0.510333	0.873	0
0.501333	0.511667	0.873667	0
0.501333	0.605667	0.885	0
0.501667	0.615	0.891667	0
0.501	0.614333	0.890333	0
0.500667	0.606333	0.884333	0
0.500667	0.519333	0.881333	0
0.501333	0.609333	0.886333	0
0.502667	0.615	0.892667	0
0.502667	0.613667	0.891333	0
0.503	0.614	0.891667	0
0.502667	0.615667	0.893	0
0.501	0.510667	0.872667	0
0.500667	0.510667	0.871333	0
0.502333	0.512	0.876333	0
0.502667	0.511667	0.876333	0
0.502	0.511667	0.874667	0
0.502	0.515	0.879667	0
0.502	0.608333	0.886333	0
0.501	0.615333	0.891667	0
0.500333	0.612667	0.889	0
0.500333	0.505667	0.866	0
0.501333	0.506333	0.870333	0
0.504333	0.607333	0.887333	0
0.503333	0.520667	0.883333	0
0.502667	0.610333	0.890667	0
0.502333	0.611333	0.890667	0
0.503667	0.613667	0.892667	0
0.501	0.513333	0.875333	0
0.503667	0.512	0.878	1
0.500667	0.614667	0.89	0
0.501333	0.612	0.890333	0
0.500333	0.615667	0.891	0
0.500333	0.610667	0.887333	0
0.500333	0.61	0.886	0
0.502333	0.513333	0.878	0
0.501333	0.51	0.872333	0
0.501	0.610333	0.888667	0
0.501	0.605	0.883667	0
0.501333	0.503	0.861667	0
0.501667	0.517	0.881	0
0.502667	0.607333	0.886667	0
0.502667	0.614333	0.892333	0
0.503333	0.607	0.886333	0
0.502	0.512333	0.876667	0
0.502333	0.514667	0.879	0
0.502333	0.513667	0.878667	0
0.501333	0.505	0.866333	0
0.503	0.512667	0.877667	0
0.504	0.615667	0.893667	0
0.503333	0.612	0.892	0
0.502333	0.608667	0.888	0
0.501667	0.51	0.872667	0
0.501	0.605667	0.884333	0
