OneWayAcc	TwoWayAcc	ThreeWayAcc	FourWayAcc	FiveWayAcc	Best
0.504333	0.508667	0.52	0.546	0.682667	0
0.503	0.507	0.524667	0.548	0.687333	0
0.502667	0.508	0.522667	0.547667	0.688	0
0.502667	0.507333	0.522667	0.548	0.687667	0
0.501333	0.507333	0.525333	0.548667	0.687	0
0.502333	0.508667	0.523	0.548333	0.691	0
0.501667	0.508333	0.523333	0.549	0.691	0
0.502	0.508333	0.521333	0.547667	0.689333	0
0.502333	0.508	0.522667	0.548667	0.691	0
0.502	0.508	0.521	0.548	0.690333	0
0.502333	0.507667	0.521667	0.548667	0.688333	0
0.502333	0.507667	0.520667	0.547667	0.686333	0
0.501667	0.507667	0.521	0.548333	0.686	0
0.501667	0.507	0.521	0.546333	0.685333	0
0.502667	0.507333	0.520667	0.548	0.686333	0
0.503	0.508	0.520333	0.547	0.684667	0
0.502	0.509	0.520667	0.546667	0.685	0
0.502	0.508667	0.521667	0.546	0.684667	0
0.502333	0.507667	0.522333	0.547333	0.686	0
0.503667	0.507667	0.521667	0.546333	0.685667	0
0.503667	0.508	0.520333	0.548333	0.686667	0
0.504	0.508	0.521333	0.546667	0.686667	0
0.503667	0.509333	0.522333	0.546333	0.687	0
0.502667	0.51	0.522667	0.546667	0.686	0
0.502667	0.51	0.523	0.546	0.687	0
0.501333	0.509	0.524667	0.549	0.690333	0
0.501	0.51	0.525667	0.550333	0.689667	0
0.501333	0.508333	0.523333	0.551667	0.69	0
0.501	0.508667	0.523667	0.551333	0.689667	0
0.501	0.508	0.525	0.551667	0.691333	0
0.501333	0.508667	0.524333	0.55	0.688333	0
0.501333	0.510333	0.522667	0.552	0.691667	0
0.501333	0.508667	0.524	0.551	0.691333	0
0.501333	0.509333	0.522333	0.55	0.690333	0
0.501333	0.508667	0.522333	0.551667	0.690667	0
0.502667	0.507	0.523	0.549667	0.692	0
0.502333	0.507333	0.523	0.55	0.693667	0
0.502333	0.506667	0.524333	0.550667	0.693667	0
0.502	0.507	0.523	0.550333	0.692333	0
0.504667	0.508	0.522	0.547	0.689	0
0.503333	0.508	0.521667	0.547333	0.689667	0
0.503333	0.507667	0.521	0.547667	0.687667	0
0.504	0.507333	0.520333	0.549333	0.693	0
0.503	0.507333	0.520333	0.550333	0.693	0
0.502667	0.507	0.520333	0.551	0.694333	0
0.503667	0.506667	0.520667	0.550667	0.692667	0
0.502333	0.507333	0.520667	0.549667	0.690667	0
0.502667	0.507333	0.520333	0.549667	0.690667	0
0.503333	0.507667	0.52	0.549	0.69	0
0.503333	0.507333	0.521	0.549	0.692667	0
0.503333	0.507667	0.521	0.548667	0.690333	0
0.504	0.506667	0.521	0.55	0.690333	0
0.503333	0.507	0.521667	0.548333	0.690667	0
0.503667	0.506667	0.522667	0.548333	0.691	0
0.503667	0.507667	0.521	0.547667	0.689	0
0.503333	0.506667	0.520667	0.549333	0.689	0
0.503	0.507	0.522	0.548333	0.690333	0
0.503333	0.507667	0.521	0.548333	0.689333	0
0.504	0.507	0.523333	0.548667	0.692	0
0.503	0.507	0.522	0.549333	0.692333	0
0.502667	0.507	0.522333	0.549667	0.691333	0
0.503	0.507333	0.522	0.548333	0.691333	0
0.502667	0.507	0.522667	0.549333	0.691	0
0.502667	0.508	0.519667	0.549667	0.69	0
0.503	0.508	0.52	0.549	0.690333	0
0.503	0.507	0.519667	0.549667	0.691333	0
0.502	0.508333	0.519667	0.549667	0.693	0
0.502	0.507	0.521	0.550333	0.691	0
0.503667	0.508333	0.521667	0.548333	0.692667	0
0.503	0.508667	0.520667	0.548667	0.691667	0
0.503	0.509	0.521	0.548	0.691333	0
0.501667	0.507	0.521667	0.549667	0.688	0
0.502	0.507333	0.521	0.548333	0.686667	0
0.502	0.508333	0.519333	0.548667	0.683	0
0.501667	0.508667	0.519667	0.548333	0.684333	0
0.502333	0.508333	0.523	0.557	0.703333	0
0.503	0.508667	0.523333	0.556333	0.705	0
0.503667	0.508667	0.523667	0.556	0.705	0
0.501667	0.508	0.520667	0.555333	0.701333	0
0.502667	0.508333	0.52	0.554333	0.702333	1
0.502	0.508333	0.522	0.555667	0.702333	0
0.502	0.508	0.520667	0.555667	0.701667	0
0.501667	0.509	0.522	0.554333	0.702667	0
0.501333	0.509667	0.521	0.554	0.701	0
0.502	0.508333	0.520333	0.554667	0.7	0
0.502333	0.507667	0.520667	0.557333	0.703	0
0.502333	0.508	0.520333	0.557667	0.702667	0
0.502333	0.508333	0.521333	0.557333	0.704	0
0.502667	0.508	0.520667	0.556333	0.702667	0
0.503	0.508333	0.520333	0.557	0.704	0
0.503	0.509	0.521667	0.557333	0.706333	0
0.503	0.508333	0.521	0.556	0.703333	0
0.503	0.508	0.521333	0.557	0.705333	0
0.501333	0.508	0.523667	0.557333	0.698	0
0.502	0.507333	0.521333	0.557667	0.700667	0
0.502667	0.507667	0.521	0.553333	0.697667	0
0.502667	0.508667	0.521333	0.554	0.699333	0
0.503	0.509	0.522	0.554333	0.703667	0
0.502	0.509667	0.521	0.553333	0.697	0
0.502333	0.507667	0.520667	0.550333	0.695667	0
