OneWayAcc	TwoWayAcc	FiveWayAcc	Best
0.500333	0.503333	0.859667	0
0.500333	0.503	0.826667	0
0.500333	0.509333	0.882667	0
0.501	0.503	0.870667	0
0.501	0.507667	0.882333	0
0.501	0.502667	0.827333	0
0.501	0.503333	0.871667	0
0.500667	0.504	0.874	0
0.500667	0.508	0.881667	0
0.500333	0.507667	0.878667	0
0.500667	0.509	0.885333	0
0.501667	0.504	0.875333	0
0.501	0.511	0.892	0
0.500333	0.512	0.892667	0
0.501	0.512333	0.894667	0
0.500333	0.505333	0.875	0
0.501667	0.505333	0.877667	0
0.500333	0.508667	0.880667	0
0.500333	0.502667	0.826	0
0.501667	0.508	0.882667	0
0.500667	0.512333	0.894	0
0.501333	0.508667	0.885333	0
0.501	0.511333	0.893667	0
0.501	0.512	0.894	0
0.501333	0.503333	0.872667	0
0.501	0.507	0.879	0
0.500667	0.510333	0.889667	0
0.501	0.504667	0.876	0
0.500667	0.505	0.875667	0
0.500667	0.512667	0.895333	0
0.500667	0.511333	0.892	0
0.500333	0.504	0.873667	0
0.500333	0.510333	0.889333	0
0.501667	0.506	0.879	0
0.501	0.508667	0.884667	0
0.500667	0.512	0.893667	0
0.501	0.509667	0.891	0
0.500667	0.510667	0.891	0
0.501333	0.504	0.874667	0
0.501667	0.509	0.885667	0
0.500667	0.505667	0.877333	0
0.502667	0.505	0.877667	0
0.500333	0.509667	0.883333	0
0.500667	0.504667	0.875	0
0.503	0.505	0.878	0
0.501667	0.514	0.896333	0
0.500667	0.505333	0.876667	0
0.500333	0.503667	0.869667	0
0.501	0.506667	0.878667	0
0.502333	0.508667	0.885667	0
0.501	0.505667	0.877667	0
0.501	0.513333	0.895667	0
0.500667	0.503333	0.87	0
0.501	0.503667	0.872667	0
0.501333	0.505	0.877333	0
0.501667	0.512667	0.895667	0
0.501333	0.510333	0.892333	1
0.501	0.504333	0.875667	0
0.500667	0.503667	0.872333	0
0.501333	0.509333	0.889333	0
0.502	0.513	0.896	0
0.500667	0.506333	0.878333	0
0.500333	0.513	0.894333	0
0.500333	0.511333	0.891667	0
0.501333	0.505667	0.878333	0
0.503	0.513667	0.897667	0
0.501333	0.504667	0.876333	0
0.500667	0.511667	0.892333	0
0.502667	0.506667	0.879333	0
0.501333	0.506333	0.879	0
0.503	0.505333	0.878333	0
0.502	0.513667	0.897	0
0.502333	0.513	0.896333	0
0.501	0.510667	0.891333	0
0.503	0.513333	0.897	0
