OneWayAcc	TwoWayAcc	ThreeWayAcc	FourWayAcc	FiveWayAcc	Best
0.502333	0.507333	0.519667	0.548	0.705667	0
0.502333	0.507333	0.52	0.548667	0.707	0
0.502333	0.508	0.522	0.549333	0.710667	0
0.502333	0.508333	0.521667	0.548667	0.709333	0
0.502667	0.508333	0.521667	0.547667	0.709667	0
0.502667	0.508333	0.521333	0.550667	0.711333	0
0.502333	0.508667	0.518	0.551	0.707	0
0.502333	0.508	0.518333	0.551667	0.705667	0
0.501667	0.509667	0.521	0.543667	0.701333	0
0.502333	0.507667	0.52	0.545	0.705	1
0.502333	0.508667	0.520667	0.551333	0.709	0
0.502	0.507333	0.520333	0.551667	0.707667	0
0.504	0.506667	0.516667	0.542333	0.692333	0
0.503333	0.506667	0.517	0.542	0.693	0
0.501333	0.506333	0.518	0.544667	0.695333	0
0.501667	0.508	0.518667	0.544667	0.702	0
0.502	0.508333	0.519	0.544333	0.702667	0
0.501333	0.508	0.519667	0.546	0.704	0
0.501333	0.509	0.518333	0.545	0.701667	0
0.501333	0.507	0.520333	0.545	0.703667	0
0.501667	0.507	0.519667	0.545667	0.702667	0
0.502	0.507	0.52	0.544667	0.703333	0
0.502	0.510333	0.521667	0.542667	0.698667	0
0.503	0.508667	0.520667	0.541667	0.695667	0
0.503	0.508667	0.518667	0.542667	0.698	0
0.502333	0.507333	0.521	0.543667	0.697333	0
0.502333	0.508	0.519	0.543667	0.699333	0
0.502333	0.508667	0.52	0.542667	0.698333	0
0.502333	0.509	0.518667	0.542667	0.698	0
0.504	0.51	0.519667	0.542333	0.699333	0
0.502	0.507667	0.519667	0.55	0.706667	0
0.502	0.508	0.519333	0.549	0.707333	0
0.502333	0.507667	0.518667	0.549667	0.705333	0
0.501333	0.508	0.519333	0.547667	0.704667	0
0.501333	0.508	0.520333	0.55	0.706	0
0.501333	0.508333	0.519333	0.547333	0.706	0
0.501667	0.507667	0.521	0.548	0.707333	0
0.501667	0.508333	0.52	0.548	0.708	0
0.501667	0.508	0.520667	0.548333	0.708667	0
0.502	0.507667	0.520333	0.549333	0.707333	0
0.502333	0.508667	0.519	0.549333	0.707333	0
0.502333	0.509	0.519667	0.547333	0.707	0
0.502333	0.507333	0.521	0.549	0.708	0
0.502	0.507	0.521	0.549667	0.706333	0
0.502667	0.507333	0.519667	0.547667	0.705667	0
0.502333	0.506667	0.521	0.549333	0.707667	0
0.502667	0.507	0.520333	0.549	0.707	0
0.502333	0.508	0.521	0.547667	0.706667	0
0.502667	0.507333	0.520667	0.548667	0.707667	0
0.502	0.507333	0.520333	0.547333	0.705	0
0.502333	0.508	0.521667	0.55	0.710667	0
0.502	0.508667	0.522333	0.549667	0.709333	0
0.502333	0.507667	0.521333	0.549333	0.710333	0
0.502667	0.508667	0.521333	0.548	0.709	0
0.503333	0.507667	0.520333	0.548	0.708	0
0.501667	0.509333	0.522333	0.551	0.710667	0
0.502667	0.508333	0.521	0.55	0.709667	0
0.503	0.509667	0.521	0.549667	0.71	0
0.502	0.508667	0.521	0.550667	0.710333	0
0.502333	0.509	0.521	0.551	0.711333	0
0.502333	0.507333	0.521667	0.55	0.708333	0
0.502	0.507	0.521667	0.550333	0.706667	0
0.501667	0.509667	0.519333	0.553	0.706667	0
0.502333	0.509	0.518	0.550667	0.707	0
0.502667	0.508	0.518	0.551	0.706667	0
0.502333	0.508	0.517667	0.550667	0.704667	0
0.502333	0.508333	0.518	0.551667	0.706333	0
0.502	0.508667	0.519	0.544	0.701	0
0.502333	0.508333	0.520333	0.543667	0.701	0
0.503667	0.507333	0.519667	0.546	0.704333	0
0.502333	0.508	0.519	0.546	0.704	0
0.503	0.507	0.519333	0.544667	0.701667	0
0.501333	0.510667	0.521667	0.544667	0.700333	0
0.501667	0.510667	0.520667	0.543667	0.7	0
0.502333	0.508333	0.520667	0.547	0.705333	0
0.501667	0.506667	0.521667	0.546	0.702	0
0.502	0.509	0.521667	0.553	0.711	0
0.503667	0.508	0.520333	0.550667	0.708667	0
0.503667	0.508	0.520667	0.551667	0.709333	0
0.504	0.508	0.52	0.549333	0.708	0
0.503333	0.508	0.520333	0.551333	0.708333	0
0.502667	0.507	0.517667	0.543	0.694	0
0.504667	0.507333	0.516333	0.544667	0.690667	0
0.503333	0.506667	0.518667	0.543	0.694	0
0.503	0.506333	0.518333	0.542333	0.691667	0
0.502667	0.506667	0.517667	0.543	0.692667	0
0.501667	0.507333	0.518	0.543667	0.697	0
0.501333	0.507	0.517333	0.543667	0.696333	0
0.501333	0.506	0.518667	0.545	0.695667	0
0.501667	0.506333	0.517333	0.545	0.691667	0
0.502	0.508	0.519333	0.545	0.703	0
0.501333	0.509	0.517667	0.545	0.698667	0
0.501667	0.508333	0.519333	0.545667	0.702667	0
0.501333	0.508333	0.518333	0.545	0.701333	0
0.501333	0.507667	0.519	0.544667	0.699667	0
0.502	0.508	0.521667	0.547667	0.705667	0
0.501667	0.507333	0.518333	0.544333	0.701667	0
0.501667	0.507333	0.519667	0.544333	0.703667	0
0.502	0.508	0.519	0.544333	0.702333	0
0.502	0.506667	0.518	0.546	0.702667	0
