OneWayAcc	TwoWayAcc	FiveWayAcc	Best
0.501333	0.503	0.849667	0
0.500667	0.503333	0.850333	0
0.500333	0.503333	0.846667	0
0.500333	0.505333	0.868	0
0.500667	0.507	0.885333	0
0.500667	0.506667	0.885	0
0.500667	0.507333	0.887	0
0.501	0.504333	0.865333	0
0.501	0.507	0.886	0
0.501	0.507667	0.888667	0
0.500333	0.503667	0.859667	0
0.500667	0.502667	0.772667	0
0.501333	0.509	0.893333	0
0.501333	0.505667	0.875333	0
0.501	0.508667	0.892667	0
0.500667	0.501667	0.768	0
0.501333	0.506333	0.883	0
0.501	0.505	0.870333	0
0.500333	0.508	0.885667	0
0.500667	0.503	0.848	0
0.501333	0.506	0.881	0
0.500667	0.505333	0.869667	0
0.500333	0.506333	0.882333	0
0.501	0.508333	0.891667	0
0.500333	0.507	0.883333	0
0.5	0.505	0.858667	0
0.500333	0.508333	0.886667	0
0.500667	0.508333	0.890333	0
0.501	0.504	0.864667	0
0.500667	0.504667	0.865	0
0.500667	0.510333	0.895	0
0.500333	0.509333	0.890667	0
0.500333	0.504667	0.864	0
0.502	0.509	0.893667	0
0.501333	0.504667	0.87	0
0.500333	0.508667	0.889333	0
0.501	0.510667	0.896333	0
0.501	0.509667	0.895667	0
0.501	0.503667	0.863667	0
0.500667	0.508667	0.891333	0
0.500333	0.509	0.890333	0
0.500333	0.504333	0.861667	0
0.502	0.511667	0.898667	0
0.501333	0.512	0.897	0
0.500667	0.509667	0.893667	0
0.500667	0.502333	0.769667	0
0.501333	0.505333	0.871667	0
0.501667	0.511	0.897333	0
0.501667	0.508	0.889	0
0.500667	0.504333	0.864333	0
0.500667	0.505	0.865667	0
0.501	0.502	0.769667	0
0.500333	0.504	0.861	0
0.501667	0.511333	0.898333	0
0.500667	0.506	0.880333	0
0.501333	0.502667	0.774333	0
0.500667	0.509333	0.893	0
0.501	0.509333	0.894	0
0.501	0.503333	0.860667	0
0.500333	0.51	0.892	0
0.501667	0.505	0.872	0
0.500667	0.504	0.863	0
0.501	0.505667	0.871	0
0.501	0.502333	0.770333	0
0.501333	0.505	0.870667	0
0.500667	0.507667	0.888	0
0.502	0.508667	0.893333	0
0.501333	0.509333	0.895333	1
0.501	0.504667	0.865667	0
0.502	0.511	0.897667	0
0.501	0.502667	0.773	0
0.500667	0.503667	0.860333	0
