OneWayAcc	TwoWayAcc	FourWayAcc	Best
0.500333	0.501667	0.879	0
0.500333	0.505667	0.900667	0
0.500667	0.504333	0.899667	0
0.500667	0.502333	0.892667	0
0.500333	0.506333	0.903667	0
0.500333	0.505	0.899333	0
0.5	0.502667	0.891333	0
0.500333	0.506	0.903	0
0.501	0.503667	0.899	0
0.500333	0.503	0.897	0
0.500667	0.501667	0.889	0
0.500667	0.502667	0.895667	0
0.500667	0.504667	0.9	0
0.500667	0.503667	0.898	0
0.501333	0.503333	0.898333	0
0.500667	0.502	0.890333	0
0.500667	0.506667	0.909333	0
0.501	0.506667	0.909667	0
0.500333	0.504667	0.898667	0
0.501333	0.503667	0.899667	0
0.500333	0.507667	0.908	0
0.500667	0.506333	0.908667	1
0.501333	0.506	0.907	0
