OneWayAcc	TwoWayAcc	FiveWayAcc	Best
0.5	0.506667	0.803333	0
0.500333	0.503333	0.821667	0
0.500333	0.513333	0.876	0
0.500667	0.503667	0.830667	0
0.500667	0.502667	0.814667	0
0.500667	0.503333	0.83	0
0.500333	0.503667	0.822333	0
0.500333	0.507	0.854	0
0.500333	0.506	0.850667	0
0.500333	0.513667	0.876667	0
0.500333	0.515	0.878667	0
0.500333	0.507333	0.858	0
0.501	0.511	0.876	0
0.501333	0.502667	0.816	0
0.501333	0.515333	0.885333	0
0.501667	0.508	0.867	0
0.500333	0.504333	0.840333	0
0.502	0.514333	0.884667	0
0.500667	0.506667	0.859667	0
0.501333	0.510667	0.875667	0
0.501667	0.514333	0.884	0
0.500333	0.504667	0.844	0
0.500333	0.504	0.830333	0
0.500667	0.511	0.872667	0
0.501667	0.510333	0.874333	0
0.500333	0.503	0.814333	0
0.501	0.510667	0.872333	0
0.501333	0.507667	0.866333	0
0.501	0.512333	0.877	0
0.501	0.513333	0.881333	0
0.501667	0.509667	0.872	0
0.501667	0.504333	0.843667	0
0.501	0.515333	0.885	0
0.500667	0.51	0.871667	0
0.501	0.515	0.884	0
0.501333	0.510333	0.873	0
0.501333	0.513	0.881	0
0.500333	0.506667	0.853333	0
0.501333	0.516333	0.887	0
0.501	0.507333	0.861667	0
0.501	0.514333	0.883667	0
0.500333	0.509	0.865333	0
0.501333	0.504	0.843	0
0.500667	0.510333	0.872	0
0.502	0.515	0.885667	0
0.500667	0.513333	0.880667	0
0.501667	0.509333	0.871	0
0.500667	0.506333	0.852667	0
0.501667	0.514	0.883667	0
0.501667	0.516333	0.887667	0
0.501333	0.514667	0.884333	0
0.501333	0.503667	0.842	0
0.500667	0.512667	0.877	0
0.501	0.511667	0.876667	0
0.501333	0.512	0.878	0
0.500667	0.504	0.831333	0
0.501667	0.513	0.881667	0
0.500667	0.516	0.885	0
0.500333	0.508667	0.864	0
0.501333	0.515	0.884667	0
0.501333	0.511333	0.876667	0
0.500667	0.507667	0.860667	0
0.500333	0.512333	0.875333	0
0.502667	0.512667	0.880333	0
0.501333	0.515667	0.886	0
0.500333	0.507667	0.860333	0
0.500333	0.508	0.863333	0
0.501	0.505	0.845667	0
0.500333	0.509667	0.867	0
0.501333	0.508333	0.868333	0
0.501	0.513667	0.882	0
0.500667	0.516667	0.885333	0
0.502333	0.514667	0.885667	0
0.502	0.517	0.888667	0
0.501667	0.515667	0.887333	0
0.500667	0.512	0.876333	0
0.501	0.508667	0.868333	0
0.500667	0.515667	0.884667	0
0.500333	0.514	0.878333	0
0.502333	0.514333	0.885	1
0.502	0.514667	0.885333	0
0.500667	0.504333	0.843333	0
0.501	0.517	0.887333	0
0.501	0.504	0.842	0
0.501667	0.514667	0.884667	0
0.501333	0.512667	0.879667	0
0.500667	0.505667	0.852333	0
0.501	0.506333	0.853667	0
0.500667	0.508667	0.867	0
0.501333	0.518	0.888667	0
0.501	0.509667	0.869333	0
0.5	0.507333	0.857	0
0.501	0.508	0.865667	0
0.502	0.516333	0.888	0
0.500333	0.512	0.873667	0
0.500333	0.515333	0.883333	0
0.501	0.516667	0.886	0
0.500667	0.515333	0.883667	0
0.500667	0.513	0.878333	0
0.501333	0.509333	0.870333	0
0.500667	0.511667	0.875667	0
0.501	0.513	0.880333	0
0.501	0.516333	0.885333	0
0.501	0.503667	0.839667	0
0.501	0.506	0.853333	0
0.501	0.503	0.815	0
0.500667	0.505	0.844667	0
0.501333	0.517	0.888	0
0.501	0.508333	0.868	0
0.502333	0.515333	0.886667	0
0.500667	0.511333	0.875333	0
0.501	0.517667	0.888333	0
