OneWayAcc	TwoWayAcc	FiveWayAcc	Best
0.500333	0.504	0.865667	0
0.5	0.506	0.878	0
0.500333	0.507333	0.892	0
0.500667	0.507333	0.895667	0
0.501333	0.505667	0.891	0
0.500333	0.507667	0.893333	0
0.500333	0.507	0.89	0
0.500667	0.507	0.894333	0
0.500333	0.508333	0.896	0
0.501	0.504667	0.883	0
0.501	0.502	0.854	0
0.500333	0.508667	0.9	0
0.500333	0.508	0.895667	0
0.500667	0.502667	0.854333	0
0.501	0.505667	0.890333	0
0.501	0.502667	0.855667	0
0.501	0.508333	0.900667	0
0.501333	0.505333	0.89	0
0.501333	0.503	0.863667	0
0.500333	0.502333	0.846	0
0.500333	0.505	0.883	0
0.501	0.503	0.863	0
0.500333	0.501333	0.750333	0
0.500667	0.505667	0.888	0
0.500667	0.503333	0.865333	0
0.500667	0.502333	0.854	0
0.500333	0.503333	0.86	0
0.500333	0.506667	0.887333	0
0.500667	0.51	0.904333	0
0.500333	0.502667	0.847	0
0.500667	0.507667	0.896333	0
0.501667	0.508667	0.902	0
0.502333	0.509333	0.904333	0
0.500667	0.504667	0.881	0
0.501	0.505	0.888	0
0.500333	0.51	0.903	0
0.500333	0.505667	0.887	0
0.500333	0.502	0.751	0
0.500667	0.508	0.896667	0
0.501	0.504333	0.88	0
0.501	0.509333	0.904	0
0.501	0.504	0.879667	0
0.501	0.509667	0.904333	0
0.500667	0.509	0.902667	0
0.500333	0.509667	0.902667	0
0.501	0.508667	0.901667	0
0.500667	0.504333	0.878667	0
0.502	0.508	0.898333	0
0.500667	0.505333	0.884333	0
0.502	0.51	0.905667	0
0.500667	0.509333	0.903	0
0.501333	0.507	0.896	0
0.500667	0.502	0.752	0
0.500667	0.509667	0.904	0
0.500333	0.509333	0.901667	0
0.501	0.509	0.903667	1
0.502	0.511333	0.906333	0
0.501	0.507333	0.897333	0
0.500667	0.503667	0.866333	0
0.501333	0.502667	0.856667	0
0.501333	0.510333	0.905333	0
0.501	0.502333	0.854333	0
0.501667	0.511667	0.905667	0
