OneWayAcc	TwoWayAcc	ThreeWayAcc	FourWayAcc	Best
0.501667	0.504667	0.516667	0.776667	0
0.501	0.504333	0.516	0.774	0
0.502667	0.505	0.526667	0.785333	0
0.501	0.502667	0.510333	0.752333	0
0.501	0.506	0.518333	0.781333	0
0.501	0.505333	0.524667	0.784333	0
0.502	0.503	0.516	0.762667	0
0.503333	0.505	0.526333	0.785333	0
0.501333	0.502667	0.508	0.746333	0
0.501	0.502667	0.509333	0.749	0
0.501333	0.505	0.526667	0.784333	0
0.500333	0.504667	0.517667	0.776667	0
0.501	0.503	0.511667	0.759667	0
0.501667	0.504333	0.512667	0.764333	0
0.501	0.503	0.510667	0.759	0
0.501333	0.504333	0.517667	0.777	0
0.501	0.502667	0.512667	0.760333	0
0.501667	0.502667	0.516667	0.763333	0
0.501667	0.503667	0.512667	0.762	0
0.501	0.505667	0.524	0.784	0
0.501667	0.504667	0.525	0.783	0
0.501333	0.504667	0.516	0.776	0
0.500667	0.503667	0.526667	0.777667	0
0.501333	0.504667	0.526333	0.783	0
0.501	0.505333	0.517333	0.778667	0
0.501	0.503333	0.525333	0.775	0
0.500333	0.505	0.516	0.772	0
0.501333	0.504667	0.524	0.780333	0
0.501667	0.503	0.516333	0.762667	0
0.501333	0.504	0.526	0.779	0
0.500667	0.503333	0.513667	0.760333	0
0.501667	0.504	0.514333	0.773	0
0.500667	0.505	0.524	0.779667	0
0.501333	0.505333	0.518333	0.781333	0
0.501667	0.503667	0.513	0.764	0
0.500667	0.503	0.518	0.762333	0
0.501333	0.503	0.516667	0.763333	0
0.501	0.502667	0.508	0.745333	0
0.501	0.503333	0.511333	0.759333	0
0.501	0.503667	0.517	0.774	0
0.501667	0.503667	0.514333	0.771	0
0.501	0.503667	0.515	0.771667	0
0.501333	0.504	0.514	0.771	0
0.501333	0.503	0.511	0.759333	0
0.500667	0.503667	0.512667	0.76	0
0.500333	0.504	0.512333	0.759333	0
0.501	0.502333	0.512333	0.759667	0
0.502	0.503333	0.513333	0.766	0
0.502333	0.503667	0.512667	0.763	0
0.501667	0.505333	0.516667	0.778	0
0.501	0.504667	0.516333	0.775667	0
0.502667	0.505667	0.527333	0.786	0
0.502333	0.504	0.515667	0.774333	0
0.502333	0.504	0.516	0.775667	0
0.502667	0.505333	0.526	0.784667	0
0.502	0.504	0.515333	0.773333	0
0.501667	0.504333	0.515	0.776333	0
0.501	0.505667	0.518333	0.780667	0
0.501333	0.506667	0.517667	0.78	0
0.500667	0.506333	0.519333	0.779	0
0.501667	0.503667	0.513667	0.764333	0
0.501	0.504667	0.525	0.780667	0
0.501	0.505	0.525333	0.783	0
0.502	0.503	0.516333	0.763333	0
0.501667	0.502667	0.516333	0.762333	0
0.501333	0.502667	0.517	0.764333	0
0.501333	0.502333	0.517	0.762333	0
0.501333	0.502667	0.516667	0.761667	0
0.502	0.505	0.527667	0.785667	0
0.501667	0.504333	0.514333	0.773333	0
0.502	0.505333	0.514333	0.774	0
0.501	0.503667	0.511667	0.760667	0
0.500667	0.504	0.512333	0.76	0
0.501	0.505667	0.523667	0.782667	0
0.501	0.505333	0.524	0.783	0
0.501	0.505	0.515667	0.774333	0
0.501667	0.504	0.513	0.764667	0
0.501	0.502667	0.512	0.757667	0
0.501333	0.504333	0.526	0.782	0
0.501333	0.505667	0.517667	0.779	0
0.500667	0.503333	0.526333	0.774	0
0.501333	0.505	0.523667	0.780667	0
0.501	0.504333	0.525333	0.777	0
0.501667	0.503667	0.525667	0.778333	0
0.502333	0.506	0.526	0.785333	0
0.501667	0.504333	0.514667	0.774	0
0.501667	0.505667	0.518	0.780667	0
0.501333	0.504333	0.512667	0.763333	0
0.501	0.503	0.517667	0.762667	0
0.500667	0.502667	0.517667	0.762	1
0.500667	0.505333	0.513667	0.762333	0
0.501333	0.503333	0.515333	0.772333	0
0.501667	0.504	0.513667	0.769667	0
0.501333	0.503667	0.514	0.770667	0
0.501	0.504	0.517	0.776333	0
0.502	0.504	0.513667	0.772667	0
0.500667	0.503333	0.514333	0.760667	0
0.500667	0.503667	0.516667	0.773667	0
0.501	0.503667	0.509	0.748667	0
0.501333	0.505	0.512333	0.761667	0
