OneWayAcc	TwoWayAcc	FiveWayAcc	Best
0.5	0.507333	0.856667	0
0.502	0.503667	0.875333	0
0.501	0.509	0.896	0
0.501	0.507333	0.888667	0
0.500667	0.508	0.891	0
0.501333	0.503667	0.874333	0
0.501	0.504333	0.88	0
0.500333	0.511	0.898333	0
0.501333	0.504	0.879	0
0.501	0.507	0.887667	0
0.500667	0.509	0.894	0
0.501	0.504	0.875	0
0.501	0.508333	0.893333	0
0.500333	0.507333	0.885333	0
0.501667	0.511333	0.902333	0
0.501	0.505	0.883	0
0.500667	0.512333	0.901333	0
0.500667	0.506	0.885333	0
0.500667	0.51	0.898333	0
0.500333	0.507	0.884667	0
0.501	0.51	0.899333	0
0.501	0.506	0.886333	0
0.500667	0.509667	0.897667	0
0.501333	0.505333	0.884667	0
0.501667	0.509333	0.898333	0
0.500667	0.508667	0.893333	0
0.500667	0.503667	0.870333	0
0.500333	0.503333	0.867333	0
0.501667	0.508667	0.895667	0
0.501	0.510667	0.900333	0
0.500667	0.505	0.882333	0
0.500667	0.508333	0.892667	0
0.502	0.505	0.883667	0
0.501667	0.510333	0.901333	0
0.501	0.503333	0.869667	0
0.500333	0.51	0.897667	0
0.500333	0.509667	0.896333	0
0.501333	0.503333	0.872333	0
0.501667	0.51	0.901	1
0.501	0.511667	0.901	0
0.500667	0.507333	0.888333	0
0.501667	0.504	0.881333	0
0.502	0.509	0.898	0
0.501333	0.508667	0.895333	0
0.501	0.508	0.892	0
0.502	0.506	0.887	0
0.500333	0.509	0.893333	0
0.501333	0.51	0.9	0
0.502	0.511	0.902	0
0.501667	0.509	0.897667	0
0.500667	0.503	0.866333	0
0.500667	0.504	0.872333	0
0.501333	0.507667	0.891333	0
0.502333	0.506	0.887333	0
0.501333	0.509333	0.898	0
0.501333	0.508333	0.894333	0
0.500667	0.513333	0.902	0
0.501333	0.511667	0.902333	0
0.501	0.506333	0.886667	0
0.501	0.504667	0.882333	0
0.500667	0.512	0.900667	0
0.500667	0.505667	0.884667	0
0.501667	0.504667	0.883	0
0.500333	0.505	0.881333	0
0.501	0.503	0.868333	0
0.501333	0.504333	0.880667	0
0.502	0.506333	0.887667	0
0.500667	0.511	0.9	0
0.501333	0.510667	0.901667	0
0.501	0.503667	0.873	0
0.500667	0.505333	0.884333	0
0.501333	0.510333	0.901	0
0.501333	0.512	0.902667	0
0.501667	0.506	0.886667	0
0.501667	0.504333	0.882	0
0.500333	0.506667	0.883	0
0.501	0.509667	0.899	0
0.501333	0.506667	0.887	0
0.502	0.505667	0.886667	0
