OneWayAcc	TwoWayAcc	FiveWayAcc	Best
0.5	0.507	0.823	0
0.500333	0.503	0.838667	0
0.501	0.507333	0.879667	0
0.500333	0.502333	0.836333	0
0.500667	0.503667	0.855667	0
0.501	0.506667	0.877667	0
0.500333	0.504333	0.858	0
0.500333	0.508667	0.882	0
0.500333	0.507	0.876	0
0.501	0.503	0.853	0
0.501667	0.503667	0.856	0
0.500333	0.507667	0.879667	0
0.500333	0.509667	0.883333	0
0.500333	0.513	0.89	0
0.500667	0.506	0.874	0
0.501	0.508667	0.883333	0
0.500333	0.505	0.862	0
0.500333	0.502667	0.837333	0
0.500333	0.508	0.88	0
0.501333	0.513	0.892	0
0.500667	0.511333	0.889333	0
0.500333	0.506333	0.872333	0
0.500333	0.503333	0.851667	0
0.501	0.504333	0.866	0
0.500667	0.502667	0.849333	0
0.500667	0.51	0.886667	0
0.500667	0.508	0.882333	0
0.500667	0.516333	0.894667	0
0.503	0.517333	0.897333	0
0.500667	0.504333	0.862333	0
0.500667	0.510667	0.888	0
0.502	0.512667	0.891333	0
0.500333	0.513333	0.890667	0
0.501333	0.504333	0.866333	0
0.501667	0.515	0.895667	0
0.501333	0.506	0.875667	0
0.500667	0.509667	0.886333	0
0.500667	0.515667	0.894333	0
0.500667	0.506333	0.875667	0
0.501333	0.508333	0.883	0
0.500333	0.506667	0.875333	0
0.500667	0.512667	0.890667	0
0.501333	0.516333	0.895667	0
0.500667	0.504667	0.866667	0
0.500667	0.509333	0.884667	0
0.502667	0.510667	0.890333	0
0.500667	0.503	0.851333	0
0.501	0.515333	0.894667	0
0.500333	0.511	0.888333	0
0.501667	0.519	0.896667	0
0.500667	0.505333	0.868667	0
0.501333	0.510667	0.89	0
0.502667	0.508667	0.884	0
0.500667	0.504	0.861333	0
0.500667	0.516667	0.895	0
0.501	0.509333	0.885333	0
0.501	0.507	0.878667	0
0.501	0.509667	0.887667	0
0.501	0.509	0.883667	0
0.501667	0.514667	0.895	0
0.501	0.516333	0.895	0
0.502	0.517333	0.896	0
0.500333	0.516	0.891333	0
0.501333	0.506333	0.877333	0
0.501333	0.515	0.894667	0
0.501333	0.51	0.889333	0
0.502667	0.511667	0.891	0
0.500667	0.509	0.883333	0
0.500333	0.508333	0.880667	0
0.501333	0.514333	0.894	0
0.502333	0.508333	0.883333	0
0.501667	0.518667	0.896	0
0.502333	0.508	0.882667	0
0.501333	0.505	0.867667	0
0.501667	0.511333	0.890333	0
0.502	0.517667	0.896333	0
0.502	0.511667	0.890667	0
0.500667	0.503333	0.853	0
0.500333	0.505667	0.868333	0
0.500667	0.513	0.891667	0
0.501333	0.515333	0.895333	0
0.501667	0.510333	0.89	0
0.501	0.502333	0.852	0
0.501667	0.514	0.893333	0
0.502333	0.517667	0.896667	0
0.500667	0.515333	0.894	0
0.501	0.506	0.875	0
0.502667	0.517333	0.896333	0
0.502667	0.512	0.891333	0
0.500667	0.513333	0.892667	0
0.501667	0.512	0.890667	0
0.500667	0.507	0.877333	0
0.501	0.503333	0.854333	0
0.500333	0.510333	0.887333	0
0.501333	0.509	0.884	0
0.502333	0.517	0.896	0
0.501	0.510333	0.889	0
0.502333	0.51	0.89	1
