OneWayAcc	TwoWayAcc	ThreeWayAcc	Best
0.5	0.507333	0.837	0
0.500333	0.509	0.842	0
0.5	0.506333	0.832	0
0.500667	0.507	0.838667	0
0.500333	0.503	0.831667	0
0.501	0.501667	0.828	0
0.500333	0.568333	0.869667	0
0.5	0.508333	0.840333	0
0.500667	0.501333	0.827333	0
0.5	0.554	0.856667	0
0.501333	0.513	0.851333	0
0.501333	0.570333	0.873333	0
0.501	0.516	0.855333	0
0.501	0.508	0.842	0
0.501333	0.505667	0.838	0
0.501	0.514667	0.853	0
0.502	0.507667	0.842333	0
0.500667	0.560333	0.862333	0
0.500333	0.501	0.825333	0
0.5	0.562667	0.863333	0
0.500333	0.561667	0.863333	0
0.500667	0.504667	0.834	0
0.500333	0.516333	0.853	0
0.500333	0.563	0.864667	0
0.500667	0.562667	0.865333	0
0.501	0.504667	0.834333	0
0.501333	0.559333	0.862	0
0.500667	0.563333	0.866333	0
0.500333	0.516	0.852667	0
0.5	0.513	0.847	0
0.500333	0.560667	0.860333	0
0.500667	0.515	0.852333	0
0.500333	0.507333	0.838667	0
0.501	0.510667	0.847333	0
0.500667	0.517	0.856333	0
0.501	0.562	0.865	0
0.501333	0.503	0.832	0
0.5	0.569	0.868333	0
0.501667	0.514667	0.855	0
0.501333	0.559	0.861333	0
0.501333	0.510333	0.847333	0
0.502	0.511667	0.849667	0
0.502	0.513	0.852	0
0.502	0.514	0.855	0
0.501333	0.506667	0.84	0
0.501333	0.554333	0.858667	0
0.501667	0.506	0.838667	0
0.500333	0.566333	0.868667	0
0.501	0.567333	0.87	0
0.501	0.507	0.839333	0
0.502	0.567333	0.871	0
0.501	0.515333	0.853333	0
0.500667	0.56	0.861333	0
0.500333	0.564	0.866333	0
0.500333	0.51	0.845	0
0.501	0.56	0.862667	0
0.501	0.506	0.837667	0
0.500667	0.510333	0.846	0
0.501667	0.508667	0.843667	0
0.501333	0.564	0.867333	0
0.500667	0.513667	0.851333	0
0.501333	0.564333	0.868	0
0.500333	0.566	0.868333	0
0.500667	0.563667	0.867	0
0.5	0.564333	0.865	0
0.500667	0.569333	0.871333	0
0.500333	0.569333	0.871	0
0.501667	0.569	0.873	0
0.500333	0.505333	0.834333	0
0.501667	0.560333	0.863333	0
0.500667	0.506	0.835667	0
0.500667	0.505667	0.835333	0
0.501333	0.514	0.851667	0
0.5	0.516	0.849667	0
0.501	0.57	0.873	0
0.500333	0.570333	0.872333	0
0.500333	0.517667	0.856	0
0.501	0.568667	0.872	0
