OneWayAcc	TwoWayAcc	FiveWayAcc	Best
0.5	0.506	0.799	0
0.501333	0.506667	0.873667	0
0.500667	0.507333	0.873667	0
0.500667	0.506333	0.87	0
0.501	0.514333	0.887	0
0.500333	0.507333	0.871	0
0.501	0.504667	0.861	0
0.500667	0.508333	0.876333	0
0.501667	0.504333	0.858667	0
0.500667	0.504667	0.86	0
0.501333	0.509333	0.881	1
0.501	0.509667	0.881	0
0.502333	0.505333	0.864667	0
0.500333	0.508667	0.875333	0
0.500667	0.503333	0.830667	0
0.500667	0.509	0.88	0
0.501	0.502333	0.828	0
0.501333	0.505667	0.865	0
0.501	0.506667	0.872667	0
0.500667	0.514333	0.886333	0
0.501333	0.506	0.871	0
0.500333	0.516333	0.887333	0
0.500333	0.502667	0.826333	0
0.500667	0.508	0.874667	0
0.500333	0.504	0.831	0
0.500333	0.514667	0.884	0
0.500333	0.503	0.828	0
0.500667	0.503	0.83	0
0.502333	0.515333	0.889333	0
0.500667	0.502333	0.827333	0
0.501333	0.517	0.891	0
0.502667	0.505333	0.865	0
0.501	0.503333	0.831	0
0.501	0.505667	0.864	0
0.501	0.518	0.891	0
0.501333	0.516	0.89	0
0.501667	0.513	0.882667	0
0.502	0.515	0.888333	0
0.501	0.508	0.877333	0
0.501333	0.502333	0.829333	0
0.500333	0.509	0.877333	0
0.500333	0.515333	0.887	0
0.501333	0.507667	0.877333	0
0.500667	0.514	0.885667	0
0.500667	0.516333	0.889333	0
0.501667	0.507333	0.877	0
0.501667	0.513667	0.885	0
0.5	0.509333	0.873667	0
0.501	0.508333	0.878333	0
0.502333	0.505	0.863667	0
0.502333	0.504667	0.862667	0
0.501	0.516333	0.89	0
0.501	0.506333	0.870667	0
0.501333	0.512667	0.882	0
0.501	0.506	0.864333	0
0.500333	0.506	0.860667	0
0.500667	0.516	0.889	0
0.501333	0.507	0.875333	0
0.501	0.515333	0.889	0
0.501667	0.508	0.878333	0
0.500333	0.506667	0.87	0
0.500667	0.518	0.890667	0
0.500667	0.507	0.873333	0
0.500333	0.505667	0.86	0
0.502333	0.508	0.879667	0
0.500333	0.507667	0.871667	0
0.500333	0.509333	0.879333	0
0.501667	0.515	0.887667	0
0.501	0.507667	0.875333	0
0.500667	0.513333	0.881	0
0.501	0.508667	0.878667	0
0.501667	0.505333	0.863667	0
0.500667	0.515333	0.888667	0
0.501	0.516	0.889667	0
0.501	0.505	0.861333	0
0.500333	0.514	0.883	0
0.501333	0.513333	0.883333	0
0.501	0.503	0.830667	0
0.501333	0.508	0.877667	0
0.502	0.504667	0.861667	0
0.502	0.508	0.879333	0
0.500667	0.508667	0.877333	0
0.501667	0.505	0.862	0
0.500667	0.514667	0.887	0
0.501	0.516667	0.890667	0
0.501	0.502667	0.828333	0
0.500667	0.513667	0.883333	0
0.501	0.513333	0.882	0
0.501333	0.507333	0.876	0
0.501667	0.508333	0.88	0
0.500333	0.508333	0.873333	0
0.501	0.514	0.886	0
0.500667	0.517667	0.889667	0
0.502667	0.514667	0.888	0
0.500333	0.504333	0.831667	0
0.501	0.513667	0.884667	0
0.500667	0.505	0.861	0
0.500667	0.504	0.832	0
0.501	0.512667	0.881333	0
0.501	0.507	0.874667	0
0.501667	0.507667	0.877667	0
0.500333	0.505333	0.858667	0
