OneWayAcc	TwoWayAcc	FiveWayAcc	Best
0.5	0.512	0.707	0
0.5	0.516	0.837667	0
0.501	0.506	0.855333	0
0.500333	0.504333	0.838667	0
0.500333	0.504667	0.839333	0
0.500667	0.502	0.642333	0
0.501333	0.505333	0.851667	0
0.500333	0.503333	0.83	0
0.501	0.510667	0.867333	0
0.500333	0.508333	0.862333	0
0.500333	0.508667	0.863667	0
0.501	0.512	0.872667	0
0.501333	0.511667	0.872333	0
0.500667	0.511667	0.870333	0
0.500333	0.511333	0.864333	0
0.501	0.503667	0.84	0
0.501333	0.512	0.873333	0
0.500333	0.503	0.662333	0
0.500667	0.503	0.829333	0
0.500667	0.513333	0.878	0
0.501333	0.512667	0.877	1
0.500667	0.503667	0.839667	0
0.501333	0.510333	0.867667	0
0.500333	0.512	0.870667	0
0.500667	0.502667	0.660667	0
0.502333	0.506667	0.859	0
0.500667	0.513667	0.878333	0
0.501333	0.508667	0.865	0
0.500667	0.512	0.872	0
0.501667	0.514667	0.879333	0
0.501	0.509667	0.866	0
0.501	0.508667	0.864667	0
0.501	0.505333	0.85	0
0.501	0.504333	0.842333	0
0.500667	0.513	0.876	0
0.500667	0.507	0.86	0
0.501	0.508333	0.864333	0
0.501667	0.507667	0.864	0
0.500667	0.505333	0.849333	0
0.500667	0.511	0.868667	0
0.501	0.511	0.870667	0
0.500333	0.507333	0.859	0
0.500667	0.510667	0.865667	0
0.500667	0.508667	0.864	0
0.501333	0.513	0.877667	0
0.501333	0.510667	0.869667	0
0.500667	0.504333	0.841333	0
0.501	0.510333	0.867	0
0.501	0.511667	0.871333	0
0.500667	0.507333	0.862333	0
0.501	0.505667	0.855	0
0.501	0.504	0.840333	0
0.502	0.511667	0.873	0
0.501667	0.508667	0.866	0
0.500333	0.511	0.864	0
0.501333	0.515	0.879667	0
0.501333	0.511	0.871	0
0.501	0.509333	0.865333	0
0.502	0.508333	0.865667	0
0.500667	0.506667	0.857667	0
0.501	0.507667	0.863667	0
0.500333	0.512667	0.875	0
0.502333	0.506333	0.856	0
0.500667	0.505667	0.854	0
0.500667	0.502333	0.642667	0
0.501	0.513	0.876667	0
0.501333	0.504667	0.842667	0
0.500667	0.506333	0.855	0
0.500667	0.514333	0.879	0
0.501	0.515333	0.879333	0
0.501	0.502333	0.644	0
0.501667	0.505333	0.852	0
0.500667	0.508333	0.863333	0
0.501333	0.513667	0.878667	0
0.501333	0.508333	0.864667	0
0.502	0.508667	0.866333	0
0.501667	0.511333	0.871333	0
0.501333	0.508	0.864333	0
0.501667	0.508333	0.865	0
0.500667	0.507667	0.863	0
0.501	0.514	0.879	0
0.500333	0.514333	0.878667	0
