OneWayAcc	TwoWayAcc	ThreeWayAcc	Best
0.500333	0.527	0.89	0
0.501	0.501333	0.877667	0
0.502667	0.527	0.891333	0
0.503	0.505333	0.89	1
0.501	0.504	0.887333	0
0.501333	0.531667	0.896333	0
0.500333	0.504667	0.887333	0
0.500333	0.504333	0.886333	0
0.502	0.506	0.889333	0
0.500333	0.505667	0.888667	0
0.501333	0.504667	0.888667	0
0.500333	0.503333	0.884667	0
0.501	0.502	0.880667	0
0.5	0.502667	0.876667	0
0.501	0.531	0.894667	0
0.500333	0.504	0.886	0
0.502	0.527	0.890667	0
0.501	0.527667	0.892	0
0.5	0.503333	0.884333	0
0.500333	0.532333	0.895	0
0.500667	0.504333	0.887667	0
0.500667	0.505333	0.888	0
0.500333	0.505333	0.887667	0
0.500333	0.502667	0.883333	0
0.502	0.53	0.894667	0
0.502	0.535333	0.897333	0
0.502	0.530667	0.895	0
0.501333	0.530667	0.894667	0
0.500667	0.532333	0.896	0
0.500333	0.502333	0.882667	0
0.501	0.503667	0.886667	0
0.501	0.504667	0.888	0
0.501333	0.503	0.884667	0
0.500667	0.501667	0.879333	0
0.500667	0.501333	0.875333	0
0.500333	0.503667	0.885333	0
0.501333	0.529	0.893333	0
0.501333	0.527667	0.892333	0
0.500667	0.527667	0.891667	0
0.502333	0.535333	0.897667	0
0.502333	0.528	0.893333	0
0.500667	0.532667	0.896667	0
0.500667	0.506667	0.889667	0
0.500667	0.503	0.884333	0
0.500667	0.531	0.894	0
0.502	0.528333	0.893333	0
0.501	0.528333	0.893	0
0.5	0.529333	0.890667	0
0.500333	0.532	0.894333	0
0.502	0.529333	0.894333	0
0.502667	0.534667	0.897667	0
0.500667	0.529333	0.892	0
0.501	0.532333	0.896333	0
0.500333	0.501667	0.878667	0
0.501	0.531333	0.895	0
0.500333	0.527667	0.890667	0
0.501667	0.53	0.894333	0
0.502667	0.506	0.889667	0
0.501333	0.531333	0.896	0
0.500667	0.505667	0.889	0
0.501667	0.505333	0.889	0
0.500667	0.502	0.88	0
0.501333	0.526667	0.890333	0
0.500667	0.527333	0.891333	0
0.502333	0.534333	0.897333	0
0.503	0.534333	0.897667	0
0.501667	0.502667	0.884	0
0.501333	0.503333	0.885	0
0.500333	0.502	0.879	0
0.502667	0.535667	0.898	0
0.502	0.527667	0.893	0
0.501667	0.528	0.893	0
0.501	0.530667	0.894333	0
0.501333	0.531	0.895	0
0.501	0.531667	0.896	0
0.500333	0.506667	0.889333	0
0.501333	0.529667	0.894	0
