OneWayAcc	TwoWayAcc	ThreeWayAcc	FourWayAcc	Best
0.501667	0.504333	0.520667	0.795	0
0.501	0.505333	0.518333	0.790667	0
0.501333	0.502333	0.508	0.756	0
0.501333	0.502	0.510333	0.756	0
0.500667	0.505667	0.524	0.795333	0
0.501	0.503667	0.512	0.778	0
0.501	0.501667	0.509667	0.754333	0
0.502333	0.504333	0.518333	0.791333	0
0.500667	0.505	0.520333	0.792	0
0.501	0.504	0.509333	0.756667	0
0.501	0.504333	0.509333	0.757333	0
0.502	0.504667	0.522333	0.796333	0
0.500667	0.503667	0.514	0.782667	0
0.502	0.503333	0.507333	0.755667	0
0.500667	0.505	0.52	0.791667	0
0.500667	0.506	0.521667	0.796333	0
0.501333	0.506333	0.523333	0.797	0
0.500667	0.505667	0.521	0.793667	0
0.501667	0.504667	0.512333	0.783	0
0.502667	0.504667	0.517667	0.790333	0
0.503	0.505667	0.523	0.797667	0
0.502333	0.506	0.523667	0.797667	0
0.501	0.506333	0.52	0.794667	0
0.500333	0.504	0.512667	0.781	0
0.500333	0.504	0.516	0.785333	1
0.501	0.505333	0.519333	0.792	0
0.501333	0.504667	0.521	0.794	0
0.501667	0.505333	0.519333	0.793	0
0.500667	0.503333	0.511	0.773667	0
0.501	0.502667	0.511667	0.774667	0
0.500667	0.502667	0.511667	0.774333	0
0.500333	0.504	0.512333	0.777	0
0.500667	0.502333	0.509	0.753	0
0.500333	0.505333	0.52	0.790667	0
0.500667	0.506	0.521333	0.796	0
0.500667	0.505667	0.52	0.792667	0
0.501333	0.504	0.518667	0.790333	0
0.501	0.504333	0.511333	0.776	0
0.502667	0.504667	0.518333	0.791667	0
0.501	0.502667	0.509333	0.755667	0
0.501	0.504	0.513333	0.784333	0
0.501	0.506667	0.523333	0.797	0
0.501333	0.503667	0.51	0.772	0
0.500667	0.503	0.512667	0.780667	0
0.501333	0.504333	0.513	0.784667	0
0.501333	0.505	0.512667	0.784667	0
0.501333	0.502667	0.510333	0.773333	0
0.502333	0.505667	0.523667	0.797333	0
0.501	0.506333	0.520333	0.795333	0
0.501333	0.504667	0.520333	0.793333	0
0.501667	0.505	0.52	0.794667	0
0.501333	0.505333	0.520667	0.794667	0
0.501333	0.505667	0.519667	0.794667	0
0.501333	0.502333	0.509	0.756333	0
0.501667	0.502	0.51	0.755333	0
0.500667	0.503	0.510667	0.772667	0
0.501333	0.504333	0.511333	0.777	0
0.501	0.504333	0.511667	0.777	0
0.501	0.504	0.51	0.757	0
0.502	0.505	0.522	0.795667	0
0.500667	0.503667	0.513333	0.782333	0
0.500333	0.504	0.514333	0.782667	0
0.500667	0.503333	0.510667	0.773333	0
0.501333	0.504667	0.513	0.785333	0
0.502	0.505333	0.512667	0.785	0
0.501	0.504	0.516	0.787333	0
0.500667	0.505667	0.519333	0.791333	0
0.500667	0.504667	0.519333	0.791	0
0.501	0.505333	0.521667	0.795333	0
0.501667	0.504333	0.52	0.793667	0
0.501667	0.505	0.520333	0.795333	0
0.502	0.504667	0.519667	0.794333	0
0.502667	0.505	0.516667	0.790333	0
0.501667	0.506333	0.525667	0.798333	0
0.501333	0.506667	0.523667	0.798667	0
0.503	0.506	0.522667	0.798	0
0.501	0.506333	0.519667	0.793	0
0.501333	0.503333	0.512	0.778667	0
0.501	0.503	0.512333	0.78	0
0.501	0.505	0.515667	0.784667	0
0.500667	0.504	0.516	0.786	0
0.501333	0.504333	0.519	0.791	0
0.501	0.506333	0.519	0.791	0
0.501333	0.505	0.518667	0.790667	0
0.501	0.504	0.521	0.793	0
0.501	0.503667	0.510333	0.774333	0
0.500667	0.504	0.510333	0.773333	0
0.500667	0.502667	0.508333	0.751	0
0.500667	0.503667	0.511333	0.775667	0
0.501333	0.503667	0.511667	0.776667	0
0.501	0.502	0.509	0.753	0
0.500667	0.503333	0.508667	0.752333	0
0.500667	0.507	0.521	0.794667	0
0.500333	0.506333	0.522	0.794333	0
0.500667	0.506667	0.521333	0.796333	0
0.501667	0.505333	0.518333	0.791667	0
0.501	0.503	0.509	0.753667	0
0.501667	0.503333	0.514333	0.784333	0
0.501	0.503667	0.513667	0.784333	0
0.500667	0.503	0.511	0.773	0
