OneWayAcc	TwoWayAcc	FourWayAcc	Best
0.5	0.504	0.878333	0
0.5	0.507333	0.891667	0
0.500333	0.503	0.882	0
0.500667	0.501	0.857333	0
0.500333	0.505333	0.891333	0
0.500333	0.509	0.9	0
0.501	0.502	0.879667	0
0.500333	0.506	0.894	0
0.500333	0.501	0.856333	0
0.501	0.506	0.897333	0
0.502	0.507667	0.900333	1
0.500333	0.502333	0.869333	0
0.500333	0.502667	0.879333	0
0.501	0.502667	0.885667	0
0.501	0.505333	0.896	0
0.500333	0.508	0.898	0
0.500667	0.51	0.903	0
0.500667	0.506667	0.897333	0
0.500667	0.507667	0.898333	0
0.502	0.51	0.904	0
0.501	0.507	0.897667	0
0.500667	0.504667	0.893	0
0.500333	0.511	0.901333	0
0.500667	0.503	0.89	0
0.501333	0.510667	0.904	0
0.500333	0.510333	0.901	0
0.501	0.509667	0.903667	0
0.500667	0.507333	0.897667	0
0.501333	0.509	0.901333	0
0.501333	0.508	0.9	0
0.500667	0.506	0.896	0
0.500667	0.511333	0.903333	0
0.501667	0.508	0.900667	0
0.501667	0.506	0.898	0
0.501667	0.507333	0.899667	0
0.500667	0.509667	0.902	0
0.501667	0.510333	0.904	0
0.500667	0.508333	0.900333	0
0.502	0.508667	0.901667	0
0.501	0.508333	0.901	0
0.500667	0.505667	0.894667	0
0.500333	0.507333	0.896333	0
0.501333	0.511333	0.905333	0
0.501	0.511	0.905	0
0.501667	0.509	0.901667	0
0.501	0.508	0.899333	0
0.500333	0.508667	0.898667	0
0.501	0.505667	0.896333	0
0.500667	0.502	0.876333	0
0.501333	0.505333	0.896333	0
0.500333	0.501333	0.857667	0
0.500667	0.511667	0.903667	0
0.501667	0.507667	0.9	0
0.501333	0.506333	0.898	0
0.501667	0.506667	0.898333	0
0.502	0.507	0.899333	0
0.500667	0.501333	0.858	0
0.501	0.503667	0.891	0
0.500333	0.503333	0.890667	0
