OneWayAcc	TwoWayAcc	FourWayAcc	Best
0.5	0.514667	0.907667	0
0.5	0.508	0.903667	0
0.500333	0.507	0.904	0
0.500333	0.506667	0.903333	0
0.500333	0.505667	0.900667	0
0.5	0.504667	0.897667	0
0.500667	0.502333	0.894333	0
0.500333	0.505333	0.899667	0
0.500333	0.511	0.909667	0
0.500333	0.502	0.886667	0
0.5	0.514333	0.907	0
0.500333	0.504333	0.895333	0
0.500333	0.508	0.906	0
0.500333	0.506333	0.902667	0
0.500333	0.515	0.912667	0
0.502333	0.506333	0.907333	0
0.501333	0.507667	0.909333	1
0.500333	0.507333	0.905667	0
0.501	0.505333	0.901333	0
0.500667	0.515	0.913667	0
0.501	0.514333	0.914	0
0.500667	0.505	0.899667	0
0.500333	0.511333	0.910333	0
0.500333	0.503333	0.895	0
0.501	0.506333	0.904333	0
0.502	0.506667	0.908333	0
0.501	0.503333	0.897333	0
0.500667	0.510667	0.911333	0
0.501	0.504667	0.899333	0
0.501	0.504333	0.899	0
0.500333	0.514667	0.912	0
0.501	0.511	0.911667	0
0.501333	0.505333	0.901667	0
0.500667	0.505333	0.900667	0
0.500333	0.509	0.906333	0
0.501	0.507	0.908	0
0.502	0.506333	0.907	0
0.501	0.514	0.913667	0
0.500667	0.511667	0.911667	0
0.501333	0.506333	0.905	0
0.501	0.505667	0.901667	0
0.501667	0.510667	0.911667	0
0.501	0.504	0.898	0
0.500333	0.502667	0.894	0
0.501667	0.507333	0.909	0
0.501333	0.511	0.912333	0
0.501667	0.511333	0.913333	0
0.500667	0.510333	0.909667	0
0.500333	0.514333	0.911667	0
0.500667	0.512333	0.912333	0
0.502	0.506	0.905667	0
0.501667	0.512	0.913667	0
0.501333	0.506	0.904333	0
0.500667	0.514	0.913333	0
0.501	0.512333	0.913	0
0.501	0.509	0.909	0
0.500333	0.505	0.898333	0
0.500667	0.503333	0.896667	0
0.501667	0.511	0.913	0
0.501667	0.510333	0.910333	0
0.501667	0.506333	0.906333	0
0.500333	0.512667	0.911333	0
0.501	0.506	0.903333	0
0.500667	0.502667	0.894667	0
0.501333	0.507333	0.908667	0
0.501333	0.504667	0.9	0
0.501	0.505	0.900333	0
0.501333	0.506667	0.906667	0
0.501667	0.506667	0.908	0
0.500333	0.512	0.910667	0
0.500667	0.51	0.908667	0
0.500667	0.509333	0.908333	0
0.501	0.509333	0.909333	0
0.500667	0.503	0.895667	0
0.500667	0.507	0.907	0
