OneWayAcc	TwoWayAcc	ThreeWayAcc	FourWayAcc	Best
0.501667	0.503	0.508	0.795667	0
0.501	0.503	0.512	0.802333	0
0.500667	0.503667	0.508667	0.796667	0
0.501333	0.503333	0.505333	0.783667	0
0.500667	0.503	0.507	0.786333	0
0.500333	0.503333	0.513667	0.802	0
0.501	0.503667	0.513667	0.803333	0
0.500667	0.502667	0.508667	0.792667	0
0.502	0.503667	0.509	0.799	0
0.501333	0.503	0.513	0.803667	0
0.500667	0.502333	0.508333	0.791	0
0.502	0.502333	0.507667	0.791333	0
0.501333	0.503667	0.506	0.784	0
0.501	0.503	0.51	0.799	0
0.500333	0.504	0.513333	0.801	0
0.501333	0.504667	0.51	0.801	0
0.500667	0.503333	0.51	0.798667	0
0.501333	0.503	0.511667	0.801333	0
0.500667	0.503333	0.514	0.803	0
0.500667	0.503	0.513	0.802	0
0.501333	0.503	0.505333	0.782333	0
0.501	0.506	0.515333	0.809333	0
0.500333	0.505667	0.511667	0.801667	0
0.501	0.503	0.506	0.783333	0
0.501	0.504667	0.513333	0.807	0
0.500667	0.503	0.510667	0.797667	0
0.501333	0.502667	0.513	0.802	0
0.501333	0.502667	0.511333	0.800667	0
0.500667	0.506	0.515	0.808667	0
0.500667	0.505	0.513	0.806333	0
0.501	0.505333	0.515	0.808333	0
0.501	0.505333	0.515333	0.809	0
0.500333	0.503	0.506333	0.780667	0
0.501667	0.505333	0.516	0.810333	0
0.500667	0.504	0.511667	0.801667	0
0.500667	0.502667	0.506333	0.782	0
0.501	0.504	0.508	0.796333	0
0.500333	0.503	0.512333	0.799333	0
0.501	0.505333	0.511333	0.804333	0
0.501	0.503333	0.507	0.786667	0
0.501667	0.503333	0.512667	0.805667	0
0.500667	0.504333	0.509667	0.8	0
0.501667	0.503	0.508333	0.796	0
0.501	0.502667	0.507	0.786333	0
0.501667	0.502333	0.509667	0.797	0
0.500667	0.502333	0.505333	0.775667	0
0.500667	0.503	0.513667	0.802667	0
0.501	0.503667	0.510333	0.799333	0
0.501333	0.503333	0.510333	0.799667	0
0.500333	0.502333	0.510667	0.795667	1
0.501333	0.503	0.508	0.793333	0
0.500667	0.504667	0.513667	0.805667	0
0.501333	0.506	0.514333	0.807333	0
0.500667	0.505333	0.515667	0.807667	0
0.501667	0.505	0.516	0.81	0
0.501667	0.505333	0.515667	0.809667	0
0.502333	0.505333	0.515333	0.81	0
0.501	0.504	0.507667	0.795	0
0.501333	0.503333	0.508	0.795333	0
0.501333	0.505667	0.514667	0.808667	0
0.500667	0.502667	0.513333	0.799333	0
0.501333	0.506	0.510667	0.803	0
0.500667	0.503667	0.507667	0.787667	0
0.500333	0.504	0.508	0.783333	0
0.501333	0.503333	0.508667	0.795667	0
0.500667	0.503333	0.509667	0.797	0
0.500333	0.504667	0.508333	0.797	0
0.500667	0.504333	0.508333	0.798333	0
0.500667	0.504333	0.509	0.799	0
0.500333	0.504667	0.508667	0.798	0
0.501667	0.502667	0.509333	0.794333	0
0.502	0.503	0.512667	0.802667	0
0.501	0.503	0.507667	0.789333	0
0.502667	0.503333	0.507	0.788667	0
0.502333	0.502667	0.507333	0.790667	0
0.501333	0.504	0.508	0.796667	0
0.501	0.503667	0.508333	0.797333	0
0.501	0.503333	0.506	0.783667	0
0.500667	0.503333	0.506333	0.783667	0
0.500667	0.503	0.505	0.778333	0
0.500667	0.504	0.511	0.799	0
0.501	0.503333	0.511	0.801	0
0.501333	0.503	0.505	0.780333	0
0.501	0.503333	0.505	0.781333	0
0.501	0.506667	0.514667	0.808333	0
0.501333	0.502667	0.512667	0.801	0
0.501333	0.503	0.511	0.800667	0
0.501333	0.504667	0.515333	0.807667	0
0.501	0.505333	0.514667	0.808	0
0.500333	0.503	0.506	0.78	0
0.501667	0.502667	0.506667	0.782667	0
0.501667	0.504	0.513667	0.806	0
0.500333	0.502667	0.509333	0.791667	0
0.501667	0.505667	0.515	0.810667	0
0.501	0.506	0.516333	0.811	0
0.501333	0.503667	0.512667	0.803	0
0.501	0.503667	0.513333	0.803	0
0.500667	0.503667	0.512667	0.801667	0
0.501	0.505333	0.512333	0.805667	0
0.501333	0.505333	0.516667	0.809333	0
