OneWayAcc	TwoWayAcc	ThreeWayAcc	ChiMaxs	ChiSums	Best
0.505667	0.511	0.676667	0.100535474334153	0.110313566524970	0
0.505667	0.511667	0.677	0.100535474334153	0.112964273656532	0
0.509	0.514333	0.688333	0.264915399364063	0.602738815381128	0
0.508667	0.516	0.689333	0.207169077361384	0.507983911776033	0
0.504	0.510333	0.678	0.953174480059498	1.2302544483804	0
0.502667	0.511	0.679333	1.39639244228015	1.94100237527623	0
0.502667	0.51	0.678667	1.16293442309443	1.78200505244431	0
0.503	0.509333	0.677	1.05548172751772	1.57004502745743	0
0.506333	0.511333	0.678	0.0416541422262562	0.086307483640615	0
0.507333	0.510667	0.674	0.0239522156173415	0.0480845029619885	0
0.507667	0.511	0.673	0.0101621113752987	0.0160714233406879	0
0.506333	0.510333	0.674	0.0694906623784262	0.113767270288781	0
0.504333	0.512	0.683667	0.597884990944488	1.25189191160711	0
0.505333	0.511667	0.679667	0.258242721215187	0.688610759391606	0
0.504	0.508667	0.676667	1.05286617099243	1.43113860026251	0
0.503	0.509	0.676333	0.851550153882265	1.49959597665681	0
0.502333	0.510333	0.678	1.39323838659157	1.94320133054784	0
0.506333	0.511333	0.686333	0.130555735110458	0.355515172586626	0
0.507	0.511667	0.684333	0.132056158425670	0.328565252759183	0
0.505667	0.510667	0.684	0.214426790337942	0.514244978072808	0
0.508	0.512333	0.681667	0.173827677763314	0.250468414552256	0
0.507667	0.512	0.675667	0.0105393879243816	0.0141884813625143	0
0.506667	0.516	0.688	0.379802448197303	0.810633510174627	0
0.509667	0.514333	0.687667	0.207169077361384	0.466414750641716	0
0.508333	0.514667	0.688667	0.307422371081229	0.57202644705253	0
0.509333	0.513333	0.687667	0.449554514013027	0.741307726950392	0
0.503333	0.508	0.677333	1.27839392160731	2.01745008353974	0
0.504	0.508667	0.679	0.950816584519544	1.53981043076542	0
0.505667	0.514333	0.686	0.265545208875549	0.698681843275729	0
0.506	0.513667	0.685667	0.270748638682523	0.700066088450105	0
0.506	0.514	0.685667	0.221293531986941	0.651745703181058	0
0.505333	0.508667	0.669	0.127907246836961	0.269521593963723	0
0.505333	0.508667	0.668667	0.095957679256629	0.163163349638310	0
0.504667	0.508333	0.668667	0.0958307721068775	0.205205243764374	0
0.507333	0.512	0.681	0.132056158425670	0.176976660060080	0
0.507667	0.511667	0.681333	0.170770169635631	0.239639516067478	0
0.506333	0.510667	0.678667	0.0982934170579713	0.174729341833502	0
0.507	0.511333	0.679667	0.0675905050630302	0.112539294798156	0
0.506667	0.511	0.679667	0.0694906623784262	0.114411164012836	0
0.504667	0.509333	0.676667	0.170770169635631	0.257593775115771	0
0.505	0.509667	0.677667	0.217910548803121	0.264394427576449	0
0.504333	0.508333	0.677	0.217910548803121	0.324716215748880	0
0.507	0.511667	0.678	0.0675905050630302	0.070274819110526	0
0.506333	0.510667	0.676667	0.0959914553687697	0.108926065497889	0
0.507	0.511	0.677333	0.0694906623784262	0.0956635460400998	0
0.509	0.516	0.690333	0.207169077361384	0.507492128282524	0
0.509667	0.515333	0.688333	0.214721403662784	0.471930031836217	0
0.508	0.515333	0.69	0.321723168530606	0.842113510697851	0
0.508333	0.515333	0.688667	0.214721403662784	0.521524343863736	0
0.502	0.511	0.677333	1.51952096683792	2.21358254152278	0
0.508	0.511	0.671667	0.00268271212832085	0.00506858986482181	0
0.508	0.510667	0.673	0.0106100045269358	0.0230300621549094	0
0.507667	0.510333	0.672333	0.0106100045269358	0.0232092740667371	0
0.507667	0.510667	0.671333	0.0106524870606606	0.020967663686577	0
0.504667	0.510667	0.682667	0.682221334076331	1.20193197254761	0
0.505	0.512	0.683333	0.599973866939617	1.11968450541090	0
0.505	0.510667	0.684	0.596841863339501	1.26160521651091	0
0.505	0.510667	0.685	0.689831722723354	1.4260428971171	0
0.505	0.510667	0.683	0.520226982111544	1.13967280966742	0
0.504333	0.512333	0.684	0.597884990944488	1.25189191160711	0
0.505	0.511	0.684	0.599346837263131	1.15393972518238	0
