OneWayAcc	TwoWayAcc	FiveWayAcc	ChiMaxs	ChiSums	Best
0.512667	0.517333	0.676333	1.93618730995551	6.36402163170004	0
0.51	0.519667	0.688333	2.01464499485863	8.29216435054863	0
0.51	0.516333	0.693	3.12564646518582	12.0170700535957	0
0.509333	0.514333	0.677	3.420985624442	11.1292382967310	0
0.509333	0.513667	0.678333	3.61167750512031	12.1436464880032	0
0.508667	0.513333	0.676667	3.60520792694302	11.5885179884672	0
0.51	0.516	0.679667	2.08377152488672	8.1615257510962	0
0.506667	0.516667	0.692667	3.64310371913805	15.3023790920764	0
0.506667	0.513	0.674667	4.02706007684659	13.8809295655322	0
0.508667	0.516333	0.691333	3.29302060670424	12.6527269489908	0
0.508333	0.516333	0.690333	3.25664877627283	12.3571175186566	0
0.507667	0.516	0.671667	2.89452860204074	9.76032496476545	0
0.508667	0.517	0.695	3.51370535581792	13.7709814647496	0
0.514333	0.519333	0.683	2.09047499308967	6.4451715270236	0
0.512	0.519333	0.684333	1.86693784044918	7.49202485956453	0
0.509333	0.515	0.689667	3.12564646518582	13.7518228722007	0
0.509667	0.516333	0.691333	3.12564646518582	11.9857518363896	0
0.510333	0.516333	0.693667	3.13681990579616	12.0282434942060	0
0.514	0.522667	0.695667	1.92732902248407	7.24440676449959	0
0.514	0.522333	0.694667	1.78113071989479	6.84804509690819	0
0.513667	0.521333	0.693333	1.78113071989479	7.49294929880399	0
0.511333	0.517	0.670333	1.53187245971124	5.46341930082351	0
0.511333	0.517333	0.670333	1.53335777674253	5.41740633895173	0
0.512667	0.517333	0.675333	1.53187245971124	5.75422230696319	0
0.507	0.517	0.693667	3.64010548894011	15.4851180858868	0
0.509333	0.515667	0.680667	3.07897459280419	10.7452754681829	0
0.506667	0.517	0.692	3.4316674473755	14.6098775766520	0
0.507	0.516	0.690667	3.24954390952081	14.0711943719307	0
0.507	0.514667	0.685667	3.12564646518582	13.5727696369435	0
0.509	0.516667	0.693667	3.31690641029983	13.2954270183420	0
0.509333	0.514	0.678667	3.61167750512031	12.0018413967702	0
0.508667	0.513667	0.677333	3.60520792694302	11.5885179884672	0
0.509333	0.516	0.678667	2.08894189627257	8.4099739875192	0
0.513667	0.518667	0.683667	2.56134599255769	6.98655672469582	0
0.506667	0.515	0.691	3.63660895209099	15.8541555052815	0
0.509333	0.518	0.692333	2.77075968427269	11.6378099637165	0
0.506667	0.514333	0.677	3.8250517493611	13.9536862570470	0
0.506333	0.513667	0.676	3.8250517493611	14.2742527364657	0
0.506333	0.514	0.676667	3.62812363368340	13.9545908443193	0
0.508667	0.513333	0.676333	3.60520792694302	11.4098984962257	0
0.508333	0.513333	0.676333	3.80053331941339	12.0800751842015	0
0.508333	0.513333	0.675	3.61765403942181	12.0693596309835	0
0.509333	0.516	0.679667	2.08990002099092	8.5819608448055	0
0.51	0.515667	0.679667	2.08377152488672	8.28717679948428	0
0.510333	0.516667	0.678333	2.08760086212295	8.07385460937468	0
0.510667	0.516667	0.68	2.08377152488672	8.48601045791999	0
0.507	0.516333	0.693333	3.64310371913805	15.8354635525105	0
0.507	0.517	0.692667	3.64310371913805	15.1279911389015	0
0.507	0.516667	0.692333	3.64310371913805	14.9516620428802	0
0.507	0.512667	0.675333	3.81968232243253	13.8423412050010	0
0.506333	0.513333	0.674667	4.02706007684659	14.0610770874564	0
0.508333	0.515667	0.691667	3.29302060670424	13.6381463475952	0
0.508333	0.517	0.691667	3.07436231645058	12.5857129173161	0
0.514333	0.518667	0.682667	2.24222062839582	6.59691716232975	0
0.514	0.519	0.682667	2.09047499308967	6.70025015190111	0
0.514	0.519333	0.682	2.09047499308967	6.57904223272063	0
0.512	0.519667	0.685	1.85931561094534	7.24178035954312	0
0.512333	0.519333	0.684333	1.73193194592887	7.36127594316623	0
0.512	0.519	0.683667	1.86693784044918	7.7487245225763	0
0.509333	0.515667	0.692333	3.25949268297158	13.5670275312756	0
0.508667	0.515	0.689333	2.93993697112477	13.7185992540594	0
0.513667	0.521333	0.692667	1.78113071989479	7.36582184104365	0
0.511333	0.517	0.670667	1.53187245971124	5.71683274244572	0
0.512667	0.518	0.670667	1.53451348803877	5.03581565374182	0
0.511333	0.517333	0.672333	1.53451348803877	5.49973478594441	0
0.512	0.516667	0.672667	1.53451348803877	5.42872788460073	0
0.511667	0.517	0.673333	1.40872517965822	5.46928261087645	0
0.509	0.515667	0.681	3.07689868121236	10.9097848167800	0
0.509667	0.515333	0.680667	3.26186346060845	11.3914096786456	0
0.509	0.516	0.682333	3.07689868121236	10.9299691328760	0
0.51	0.515667	0.683333	2.90125240902524	10.8773229585896	0
0.510333	0.515667	0.681667	3.07689868121236	10.7786095311043	0
0.510667	0.516333	0.681667	3.07897459280419	10.5884282134967	0
0.509333	0.515	0.679667	3.07897459280419	11.3680357990193	0
0.507	0.517	0.692333	3.4316674473755	14.0944578277247	0
0.507333	0.516667	0.693	3.64310371913805	14.8329159557989	0
0.506667	0.515333	0.69	3.440418259825	14.2444463995985	0
0.506333	0.516	0.691	3.26186346060845	14.2495070637625	0
0.506667	0.516333	0.69	3.26376064254526	13.9167875720149	0
0.512333	0.518667	0.674667	1.93618730995551	6.11603563954546	0
0.511	0.517	0.674333	1.99884574741446	7.17552794018275	0
0.510333	0.519	0.685667	2.02898905288572	8.4476156916071	0
0.507333	0.512667	0.671333	3.41492308137791	13.7713933906610	0
0.508	0.516333	0.693333	3.07897459280419	13.3489994835408	0
0.508333	0.513667	0.677333	3.61167750512031	11.5949875666445	0
0.509333	0.513667	0.677667	3.40838096929934	11.5266239180449	0
0.508667	0.513333	0.677	3.40838096929934	11.7051438828000	0
0.509667	0.515333	0.679	1.9428433592422	8.20917756467239	0
0.513667	0.518667	0.682	1.9428433592422	6.83903339609228	0
0.505667	0.515	0.689	3.83810581449554	16.0717206986232	0
0.505667	0.516	0.690333	3.83426432103023	16.0479489592620	0
0.505667	0.515667	0.693	3.92387479629476	16.6586644535249	1
0.506333	0.516333	0.693667	3.84143649880399	16.1126548062231	0
0.506333	0.515667	0.692667	4.04805038334147	15.9165041365184	0
0.511	0.519667	0.685	1.58072569252541	7.32601840564481	0
0.511	0.520667	0.684333	1.66662370396148	7.01573791611854	0
0.510667	0.521	0.684	1.71724490770116	7.24091574408036	0
0.512333	0.521	0.687667	1.59517547432907	7.10994316562377	0
