OneWayAcc	TwoWayAcc	ThreeWayAcc	FourWayAcc	FiveWayAcc	Best
0.501333	0.507333	0.517	0.544	0.668333	0
0.501667	0.506333	0.517667	0.544333	0.671667	0
0.501667	0.506667	0.519333	0.545333	0.673	0
0.502	0.508	0.521	0.549667	0.682	0
0.503	0.508	0.519667	0.548	0.682	0
0.502333	0.507333	0.519	0.548	0.679333	0
0.502667	0.508333	0.519	0.548667	0.681	0
0.503333	0.507667	0.520667	0.548667	0.683667	0
0.503	0.507667	0.520667	0.548333	0.683	0
0.502667	0.507667	0.519667	0.549667	0.683	0
0.502333	0.508	0.520667	0.548	0.681333	0
0.502667	0.507333	0.521	0.547667	0.681333	0
0.502667	0.506333	0.517667	0.542667	0.658667	0
0.503	0.506667	0.517333	0.541667	0.658667	0
0.503	0.506333	0.520333	0.542333	0.658333	0
0.503	0.508	0.515333	0.541667	0.660667	0
0.502667	0.508	0.515667	0.543667	0.662	0
0.503	0.507333	0.516667	0.542	0.658667	0
0.503	0.507667	0.516333	0.542	0.660667	0
0.503667	0.508	0.516	0.542667	0.664333	0
0.503667	0.508	0.515667	0.542667	0.662	0
0.504667	0.508667	0.516333	0.542333	0.665333	0
0.505333	0.507667	0.515	0.543333	0.663	0
0.503667	0.507333	0.516	0.542	0.658667	0
0.502667	0.508667	0.516667	0.544667	0.670333	0
0.502333	0.507667	0.516667	0.543667	0.667667	0
0.501333	0.507	0.516	0.543333	0.667333	0
0.503	0.507333	0.516667	0.544667	0.669	0
0.502667	0.507	0.517	0.543	0.668667	0
0.502667	0.508667	0.517333	0.542333	0.666	0
0.503333	0.507333	0.516333	0.543	0.667667	0
0.503333	0.506667	0.516333	0.546	0.667333	0
0.503	0.506333	0.516667	0.546333	0.668	0
0.502	0.507	0.516667	0.546	0.668333	0
0.502	0.506667	0.517333	0.545667	0.668	0
0.501667	0.506667	0.516667	0.546667	0.667667	0
0.502333	0.507333	0.516667	0.547333	0.67	0
0.502	0.507333	0.516667	0.547667	0.668667	0
0.502333	0.507	0.515667	0.548	0.668333	0
0.502	0.507	0.517333	0.543	0.667	0
0.502667	0.506333	0.516	0.544667	0.666667	0
0.503	0.508	0.515667	0.546667	0.666667	0
0.501667	0.507	0.517667	0.542	0.664333	0
0.502	0.508	0.516333	0.541667	0.662333	0
0.502333	0.509	0.518	0.546333	0.673667	0
0.502	0.509667	0.518	0.545667	0.673333	0
0.502	0.508	0.517333	0.548	0.673333	0
0.503667	0.507667	0.518333	0.543333	0.669333	0
0.503333	0.508	0.517667	0.544	0.672667	0
0.503	0.508667	0.517333	0.546	0.672333	0
0.503	0.507333	0.517	0.544333	0.672	0
0.503	0.509	0.516333	0.545	0.668	0
0.503333	0.507333	0.516333	0.545	0.669	0
0.502333	0.509333	0.516667	0.544667	0.671	0
0.503	0.508333	0.516667	0.544	0.670333	0
0.504	0.508667	0.518	0.543667	0.672	0
0.503667	0.507333	0.518	0.543667	0.671	0
0.503333	0.508667	0.517667	0.543333	0.671667	0
0.502	0.509667	0.519667	0.548	0.681333	0
0.502333	0.509	0.52	0.546333	0.680667	0
0.502	0.508333	0.519	0.546	0.678333	0
0.502	0.509	0.519	0.547	0.679333	0
0.502	0.509	0.519	0.546	0.678667	0
0.502	0.508	0.519333	0.547	0.68	0
0.501667	0.507667	0.519667	0.548333	0.678333	0
0.502667	0.507667	0.518667	0.548667	0.677333	0
0.503333	0.507667	0.519	0.547333	0.682	0
0.502667	0.508333	0.519	0.546333	0.68	0
0.503	0.507667	0.517333	0.547333	0.673667	0
0.503333	0.507333	0.518	0.547	0.674667	0
0.503333	0.507	0.521333	0.548667	0.680667	0
0.502667	0.507333	0.519	0.546	0.678667	0
0.502667	0.507	0.520667	0.546333	0.679	0
0.502667	0.508	0.521333	0.547333	0.682	0
0.503	0.507	0.52	0.546333	0.68	0
0.502667	0.507667	0.52	0.544	0.676667	0
0.502	0.508333	0.519333	0.544	0.676333	0
0.503667	0.507667	0.52	0.545333	0.679333	0
0.504333	0.508	0.519333	0.544667	0.678333	0
0.502667	0.508667	0.518667	0.545333	0.678	0
0.503	0.507333	0.519333	0.545	0.679	1
0.503	0.509	0.519667	0.544333	0.678333	0
0.501667	0.507333	0.519	0.548333	0.677333	0
0.501667	0.508667	0.519	0.543333	0.674333	0
0.502	0.509333	0.518333	0.544	0.674667	0
0.501667	0.508	0.520333	0.544333	0.674	0
0.501667	0.507667	0.520667	0.544333	0.674333	0
0.502333	0.508333	0.520667	0.543333	0.673	0
0.502	0.508	0.519333	0.545667	0.677333	0
0.501667	0.507667	0.519333	0.544333	0.673	0
0.501667	0.508	0.52	0.544333	0.673333	0
0.502667	0.508	0.518	0.545333	0.675	0
0.502	0.507	0.518333	0.547667	0.676	0
0.500667	0.508	0.52	0.546	0.675333	0
0.500667	0.507667	0.518667	0.546667	0.672667	0
0.501	0.508	0.52	0.545667	0.672667	0
0.501333	0.508	0.520333	0.545333	0.673667	0
0.501333	0.508667	0.519667	0.545667	0.672667	0
0.501	0.509333	0.519667	0.545667	0.672667	0
0.501667	0.506333	0.517667	0.544	0.671333	0
