OneWayAcc	TwoWayAcc	ThreeWayAcc	FourWayAcc	Best
0.500667	0.507	0.516333	0.754	0
0.500333	0.504333	0.516667	0.751333	0
0.501	0.503	0.514	0.74	0
0.501333	0.504333	0.51	0.727333	0
0.501333	0.506	0.514333	0.751667	0
0.501	0.505	0.515333	0.748333	0
0.501333	0.503333	0.512	0.733	0
0.502333	0.503667	0.509	0.721667	0
0.501333	0.504	0.512667	0.743667	0
0.502	0.504	0.51	0.728333	0
0.501	0.505333	0.511667	0.737333	0
0.502333	0.505667	0.516	0.753	0
0.500333	0.508333	0.517	0.753333	0
0.500333	0.505	0.515333	0.745	0
0.501	0.502667	0.514333	0.738667	0
0.500667	0.507667	0.515	0.750333	0
0.500667	0.504667	0.517333	0.752333	0
0.501333	0.506333	0.518667	0.755	0
0.501667	0.505667	0.514667	0.751667	0
0.500667	0.505	0.515333	0.747667	0
0.500333	0.504	0.514667	0.739	0
0.501333	0.505333	0.517667	0.753	0
0.500667	0.505	0.513667	0.743333	0
0.500667	0.502667	0.512	0.726333	0
0.501	0.504333	0.508	0.708667	0
0.501	0.506333	0.515	0.751667	0
0.502	0.503667	0.516	0.744667	0
0.501333	0.503667	0.516333	0.743333	0
0.502	0.505667	0.516	0.752667	0
0.501333	0.506	0.516	0.753333	0
0.501333	0.504667	0.511667	0.736333	0
0.501333	0.505	0.511	0.736	0
0.501	0.506333	0.521667	0.758667	0
0.502	0.506333	0.521	0.759	0
0.501333	0.506	0.520667	0.757667	0
0.502	0.506	0.520667	0.758	0
0.501	0.506	0.515333	0.751333	0
0.500667	0.503	0.514667	0.739	0
0.500667	0.503	0.513667	0.737333	0
0.500667	0.505	0.519667	0.754333	0
0.501667	0.504667	0.519	0.754	0
0.501	0.504333	0.52	0.755	0
0.502	0.504667	0.513667	0.747	0
0.500667	0.506667	0.517	0.753667	0
0.500333	0.507	0.515667	0.752667	0
0.501333	0.504333	0.515667	0.75	0
0.501	0.505333	0.516667	0.751667	0
0.501667	0.505333	0.511333	0.738333	0
0.501667	0.504	0.509667	0.727667	0
0.501	0.505333	0.514667	0.746333	0
0.501	0.503333	0.512333	0.732	0
0.501667	0.504667	0.509333	0.729	0
0.502667	0.503667	0.51	0.722333	0
0.502	0.504	0.509333	0.721	0
0.501	0.503	0.509667	0.720333	0
0.501333	0.504667	0.518	0.753667	0
0.501333	0.505	0.514333	0.749667	0
0.501667	0.506333	0.516667	0.754	0
0.501667	0.506	0.516667	0.753667	0
0.500667	0.507333	0.517	0.755667	0
0.501	0.503333	0.511667	0.730333	0
0.500667	0.504	0.511333	0.732	0
0.501	0.508667	0.518667	0.757667	0
0.501333	0.509	0.518	0.756667	0
0.501	0.505	0.513333	0.743667	0
0.501	0.504333	0.511	0.727333	0
0.501333	0.504667	0.510333	0.727667	0
0.501	0.504667	0.512	0.736667	0
0.500667	0.505667	0.515	0.745333	0
0.500667	0.503333	0.514333	0.738333	0
0.500333	0.503	0.515	0.738	1
0.500667	0.502667	0.515	0.738333	0
0.500667	0.504333	0.507667	0.706333	0
0.501	0.503667	0.507667	0.706333	0
0.501	0.504	0.512	0.733	0
0.501	0.504333	0.517	0.752	0
0.501333	0.509333	0.518333	0.757667	0
0.501333	0.506333	0.517333	0.753667	0
0.500667	0.506333	0.517333	0.753	0
0.501333	0.504333	0.518	0.753	0
0.500667	0.504	0.512667	0.733	0
0.501667	0.505667	0.521	0.757333	0
0.500667	0.504667	0.515333	0.746667	0
0.500667	0.504333	0.514667	0.739667	0
0.502	0.505333	0.516333	0.752333	0
0.502	0.505667	0.516667	0.754333	0
0.500667	0.505	0.513333	0.741667	0
0.501	0.504333	0.513	0.743333	0
0.501667	0.504333	0.512	0.741667	0
0.501333	0.504	0.512333	0.743333	0
0.501667	0.507333	0.518333	0.758	0
0.501667	0.507	0.517667	0.755667	0
0.500667	0.505	0.509	0.708333	0
0.501	0.504333	0.508667	0.709	0
0.501667	0.503667	0.516333	0.744333	0
0.502	0.506333	0.519667	0.757667	0
0.502	0.506667	0.52	0.758	0
0.501667	0.505	0.511667	0.737667	0
0.500667	0.507333	0.521667	0.756667	0
0.501667	0.506667	0.522	0.759333	0
