OneWayAcc	TwoWayAcc	FiveWayAcc	ChiMaxs	ChiSums	Best
0.516	0.524	0.670667	0.59872012204432	1.42221744786328	0
0.516	0.521667	0.671333	0.864	2.07011297584313	0
0.515	0.520333	0.671	0.961843781594917	2.88211871631017	0
0.514667	0.520667	0.672667	0.863500356702153	2.77890178934070	0
0.517333	0.522667	0.668	0.450462294357813	1.28545243984084	0
0.517333	0.522333	0.666333	0.450099076220199	1.29019004015499	0
0.514333	0.519667	0.678667	1.66318835807295	4.78171187801506	0
0.513333	0.52	0.676	1.53187245971124	4.51691784235834	0
0.514	0.519	0.676667	1.53451348803877	4.72564629522435	0
0.517	0.528333	0.675	0.59872012204432	1.56733280928216	0
0.516667	0.525	0.681667	0.77040085386117	1.71997919136683	0
0.516333	0.525333	0.679667	0.864	1.86522165652615	0
0.516667	0.521333	0.663667	0.510909634666798	1.62718217775697	0
0.510333	0.517333	0.679333	2.08894189627257	7.9404228685961	0
0.510333	0.517	0.680333	2.08894189627257	7.94908221834004	0
0.515333	0.524333	0.679333	0.769928405721371	2.87025371593066	0
0.516	0.525667	0.682	0.77040085386117	2.64006667825604	0
0.511	0.519	0.679333	1.80106068414748	6.70760777146287	0
0.516333	0.523	0.670333	0.682555320490835	1.75590536614701	0
0.516667	0.525	0.682667	0.962633744859437	2.20737988436487	0
0.514333	0.520667	0.670667	0.961843781594917	2.82656394630006	0
0.514	0.520667	0.672333	0.96000172954703	2.94217917616996	0
0.514667	0.522333	0.673	0.769928405721369	2.54433136816795	0
0.510333	0.517667	0.68	2.08990002099092	7.80486012191974	0
0.516333	0.524333	0.678	0.77040085386117	1.68500655349199	0
0.510667	0.518333	0.683333	2.39815712441404	8.39470096134935	0
0.510333	0.518	0.682333	2.24142777219229	7.87982711646203	0
0.517333	0.525	0.668333	0.52256897387322	1.12382301051956	0
0.517333	0.522667	0.671	0.77040085386117	1.56224770484249	0
0.517	0.524667	0.669667	0.522666666666667	1.18102102963166	0
0.516333	0.521	0.673333	0.599346837263131	2.2362386307414	0
0.516	0.524	0.67	0.521104636049527	1.28909571827093	0
0.515667	0.524	0.672	0.59872012204432	1.49600877063871	0
0.516	0.522333	0.67	0.680886170158632	2.03401719489182	0
0.516667	0.522667	0.671	0.521787747741012	1.75269242915891	0
0.516667	0.522667	0.671333	0.521104636049524	1.79838561696692	0
0.516667	0.523	0.669667	0.521787747741012	1.69313905580366	0
0.511333	0.519333	0.685667	2.33406573333781	8.2784449250113	0
0.511667	0.518667	0.685	1.94358357263748	7.33347141253704	1
0.511667	0.519	0.685667	2.08894189627257	7.63606661762495	0
0.517667	0.523333	0.672667	0.599764822108980	1.47200534033198	0
0.517333	0.523667	0.673	0.521787747741012	1.60700356155057	0
0.517333	0.523667	0.672	0.599764822108980	1.59062105086533	0
0.518	0.524	0.671	0.45064395642417	1.19787844389191	0
0.517667	0.524333	0.67	0.522666666666667	1.16110476143865	0
0.517333	0.524333	0.671	0.522666666666667	1.20548962142739	0
0.516667	0.523333	0.671333	0.682221334076331	1.48470954958601	0
0.517	0.523333	0.671667	0.77040085386117	1.54037964983906	0
0.516333	0.523	0.669667	0.863875076293838	1.75089090531547	0
0.516	0.523333	0.668333	0.864	1.58612137723257	0
0.516333	0.521667	0.670667	0.770637129751367	1.99379729049622	0
0.511	0.517667	0.679333	2.08990002099092	6.76687598411227	0
0.516667	0.524	0.67	0.682555320490835	1.2653183353011	0
0.517333	0.524	0.669667	0.682221334076331	1.15497373177406	0
0.517333	0.523333	0.668333	0.450099076220201	1.28521612885298	0
0.518	0.522333	0.668	0.450462294357813	1.22275253696131	0
0.518	0.522333	0.666333	0.383664199056618	1.15717526807561	0
0.518	0.522667	0.666667	0.449554514013027	1.22267356628317	0
0.514	0.519333	0.675333	1.40587465474886	4.41049199948917	0
0.513	0.519667	0.674667	1.66147192269359	4.87052320045542	0
0.513333	0.519667	0.675667	1.53335777674253	4.55470113097844	0
0.514333	0.518667	0.676667	1.53451348803877	4.6411653938682	0
0.514	0.518667	0.677	1.53451348803877	4.79745994906102	0
0.517	0.521333	0.664667	0.586251885443155	1.76316810092852	0
0.510333	0.517667	0.680333	2.08894189627257	7.85320412090098	0
0.510333	0.516667	0.678667	2.08760086212295	8.43022389083276	0
0.516	0.525333	0.681667	0.962370389614384	2.90147103217481	0
0.515667	0.524667	0.681333	0.762152967462395	2.70763816435529	0
0.511333	0.518667	0.679333	1.80106068414748	6.61594828020411	0
