OneWayAcc	TwoWayAcc	ThreeWayAcc	FourWayAcc	Best
0.501667	0.507667	0.517333	0.751333	0
0.501667	0.505	0.511	0.731	0
0.503	0.506333	0.521667	0.759333	0
0.500667	0.506667	0.519333	0.749333	0
0.501333	0.503	0.518667	0.739333	0
0.502333	0.505	0.519333	0.752667	0
0.501333	0.505667	0.519333	0.750333	0
0.502	0.505333	0.518333	0.748333	0
0.501	0.508667	0.522	0.757667	0
0.501	0.504667	0.524	0.754333	0
0.501	0.506	0.521333	0.751667	0
0.502	0.503667	0.517333	0.744	0
0.501667	0.503667	0.517667	0.743667	0
0.501	0.505333	0.521	0.751	0
0.502	0.504	0.523333	0.755333	0
0.501	0.506333	0.519667	0.75	0
0.502	0.504333	0.525667	0.760333	0
0.501333	0.506333	0.523667	0.762	0
0.501333	0.507	0.524333	0.763333	0
0.502	0.507333	0.527	0.764667	0
0.501667	0.505	0.513	0.734	0
0.501	0.504667	0.513667	0.733333	0
0.501333	0.503333	0.518333	0.738667	0
0.502	0.504667	0.528	0.761667	0
0.501667	0.504667	0.529	0.764333	0
0.502667	0.504333	0.519333	0.752667	0
0.501	0.506333	0.521667	0.753333	0
0.502	0.507333	0.517333	0.750667	0
0.501667	0.508	0.517667	0.752	0
0.502	0.504333	0.519667	0.749333	0
0.501	0.504667	0.517667	0.745667	0
0.501333	0.508	0.522	0.757	0
0.503	0.506	0.522	0.758	0
0.502333	0.506333	0.521333	0.757667	0
0.500667	0.505	0.511	0.728667	0
0.502667	0.506333	0.524	0.763	0
0.501333	0.503333	0.519	0.74	0
0.501	0.502667	0.52	0.741667	1
0.500667	0.507	0.519667	0.749667	0
0.501333	0.506	0.518	0.748667	0
0.502333	0.506	0.518	0.749667	0
0.501667	0.503667	0.525	0.759	0
0.501667	0.506667	0.524667	0.764333	0
0.501	0.506667	0.524	0.758	0
0.501	0.502667	0.519	0.738	0
0.501	0.507667	0.518333	0.751333	0
0.501333	0.506667	0.518333	0.751	0
0.501333	0.507	0.518	0.750667	0
0.501667	0.507667	0.520333	0.753	0
0.501667	0.507	0.522	0.754333	0
0.501	0.507	0.522	0.754	0
0.502	0.506	0.522667	0.760667	0
0.501667	0.504	0.512	0.732333	0
0.501	0.506333	0.520333	0.750667	0
0.501333	0.507	0.517667	0.75	0
0.502333	0.504333	0.525667	0.760667	0
0.502	0.506333	0.525667	0.763667	0
0.500667	0.503	0.519333	0.737333	0
0.501667	0.505	0.518333	0.747333	0
0.502667	0.505	0.527667	0.761667	0
0.501	0.504333	0.524333	0.752333	0
0.501	0.505	0.523667	0.754	0
0.501333	0.504667	0.523	0.751667	0
0.502	0.504333	0.511667	0.731	0
0.501667	0.505	0.511667	0.733	0
0.502	0.505	0.511333	0.731333	0
0.501333	0.505333	0.511333	0.730667	0
0.503667	0.506	0.521667	0.758667	0
0.502333	0.505667	0.523667	0.756333	0
0.502333	0.506	0.522	0.757	0
0.502667	0.505333	0.522333	0.757	0
0.502	0.506333	0.522	0.756667	0
0.500667	0.504667	0.511	0.726667	0
0.501333	0.504667	0.510333	0.728333	0
0.501	0.504333	0.519667	0.748	0
0.500667	0.504	0.518667	0.747	0
0.501333	0.503667	0.519	0.746333	0
0.501333	0.503667	0.518333	0.742667	0
0.501667	0.503	0.518667	0.742667	0
0.501	0.505	0.520333	0.749333	0
0.501333	0.505	0.521	0.749667	0
0.501333	0.504333	0.522333	0.750333	0
0.501	0.505667	0.520667	0.75	0
0.501333	0.504667	0.521	0.749	0
0.500667	0.507	0.525	0.757667	0
0.501	0.506333	0.524667	0.757	0
0.501667	0.504	0.523667	0.754333	0
0.500667	0.507	0.517667	0.746	0
0.501	0.506	0.518	0.747667	0
0.500667	0.506667	0.518333	0.748	0
0.502	0.504333	0.526333	0.761	0
0.501333	0.504	0.524667	0.758667	0
0.501333	0.506333	0.522333	0.76	0
0.501333	0.505667	0.524	0.760333	0
0.502333	0.505667	0.524333	0.761667	0
0.501	0.506333	0.523	0.754667	0
0.503	0.505	0.528333	0.762667	0
0.502333	0.507333	0.526667	0.764667	0
0.502	0.505	0.512333	0.733667	0
0.501667	0.505	0.528667	0.763333	0
