OneWayAcc	TwoWayAcc	FiveWayAcc	Best
0.500333	0.503	0.848667	0
0.500667	0.508	0.884	0
0.501	0.504667	0.871	0
0.500667	0.507667	0.883333	0
0.501	0.503333	0.85	0
0.500333	0.507	0.881333	0
0.501	0.507667	0.886333	0
0.501333	0.507667	0.887333	0
0.502333	0.505667	0.876667	0
0.500333	0.521	0.892667	0
0.500333	0.508667	0.887667	0
0.500333	0.508333	0.886	0
0.500667	0.506333	0.88	0
0.501667	0.507667	0.888333	0
0.500333	0.505667	0.870667	0
0.500333	0.504667	0.862667	0
0.501333	0.503333	0.850333	0
0.500667	0.503667	0.85	0
0.501667	0.507333	0.886	0
0.502	0.507	0.884	0
0.500333	0.507667	0.882	0
0.502333	0.517	0.895333	0
0.500667	0.505	0.874333	0
0.500667	0.504667	0.869667	0
0.501333	0.505667	0.876333	0
0.501333	0.508333	0.89	0
0.500667	0.51	0.891333	0
0.501667	0.505333	0.875667	0
0.500333	0.505333	0.866333	0
0.500333	0.51	0.888	0
0.501	0.509667	0.891667	0
0.501333	0.507333	0.885667	0
0.500667	0.506	0.876	0
0.501	0.506333	0.881667	0
0.501	0.507	0.882333	0
0.501	0.508333	0.889333	0
0.501333	0.51	0.892	0
0.500667	0.518	0.894	0
0.501333	0.506667	0.883	0
0.501	0.509333	0.891333	0
0.502	0.51	0.892333	0
0.501	0.518667	0.895	0
0.501333	0.517667	0.894667	0
0.502	0.517667	0.895667	0
0.501	0.504333	0.862333	0
0.500667	0.505333	0.875	0
0.500667	0.517333	0.892667	0
0.500667	0.506667	0.882	0
0.501667	0.509	0.891667	1
0.501	0.507333	0.885333	0
0.501	0.518333	0.894667	0
0.502	0.517	0.893667	0
0.501	0.516333	0.893	0
0.501333	0.508667	0.890667	0
0.500667	0.508667	0.888333	0
0.501	0.506	0.880333	0
0.500667	0.509	0.890333	0
0.501	0.518	0.894333	0
0.501	0.508	0.887667	0
0.502	0.509333	0.892	0
0.500667	0.508333	0.886333	0
0.502	0.517333	0.894333	0
0.501	0.505667	0.875333	0
0.500667	0.517667	0.893667	0
0.501333	0.517333	0.894	0
0.501	0.504	0.861	0
0.500667	0.517	0.891667	0
0.500333	0.517333	0.891667	0
0.501	0.516	0.892	0
