OneWayAcc	TwoWayAcc	ThreeWayAcc	Best
0.5	0.502	0.833667	0
0.5	0.506	0.843	0
0.500333	0.503667	0.839	0
0.500333	0.501333	0.834	0
0.501333	0.515667	0.862333	0
0.500333	0.503333	0.838667	0
0.500667	0.52	0.862667	0
0.500667	0.514	0.856667	0
0.500333	0.514333	0.856	0
0.500333	0.508667	0.849667	0
0.500333	0.513333	0.854667	0
0.500667	0.509667	0.852333	0
0.500333	0.504333	0.841333	0
0.502333	0.506333	0.849	0
0.503667	0.507	0.851	0
0.500333	0.502	0.834333	0
0.500333	0.505667	0.845333	0
0.502	0.515	0.861	0
0.500667	0.507333	0.848667	0
0.500333	0.517667	0.861333	0
0.503333	0.515667	0.863667	0
0.502	0.504	0.843	0
0.502667	0.517667	0.865333	0
0.500333	0.516333	0.859667	0
0.501333	0.515333	0.861333	0
0.500333	0.515333	0.857	0
0.501	0.514333	0.857667	0
0.500667	0.523	0.864667	0
0.500333	0.520667	0.863333	0
0.500667	0.505667	0.846333	0
0.503	0.51	0.856667	0
0.500667	0.515667	0.858333	0
0.502333	0.515333	0.863	1
0.502	0.505667	0.848333	0
0.502667	0.516	0.863667	0
0.500667	0.508667	0.85	0
0.501	0.509333	0.852333	0
0.503333	0.527667	0.871	0
0.501333	0.507	0.849333	0
0.501667	0.514	0.859	0
0.502333	0.506	0.848667	0
0.501333	0.515	0.860333	0
0.500667	0.505	0.845333	0
0.503667	0.513	0.858	0
0.502333	0.513	0.856667	0
0.502333	0.508333	0.853333	0
0.501	0.523333	0.866333	0
0.502333	0.527333	0.87	0
0.501333	0.514667	0.859333	0
0.501	0.508667	0.850667	0
0.503333	0.517333	0.865333	0
0.501	0.506	0.847667	0
0.501	0.508	0.849667	0
0.503	0.514667	0.861333	0
0.500333	0.516	0.859	0
0.501	0.522667	0.864333	0
0.502	0.515333	0.862667	0
0.501667	0.505333	0.847333	0
0.501667	0.513667	0.858667	0
0.502333	0.516333	0.863667	0
0.501333	0.518667	0.863333	0
0.502667	0.506	0.849	0
0.500667	0.504667	0.844667	0
0.502	0.523333	0.866667	0
0.502667	0.508	0.853333	0
0.503	0.524	0.869333	0
0.5	0.517667	0.860667	0
0.503333	0.514667	0.862	0
0.501	0.514	0.857	0
0.501	0.518	0.862333	0
0.500667	0.517667	0.862	0
0.500667	0.515	0.857667	0
0.501667	0.521667	0.864667	0
0.503	0.509667	0.856333	0
0.501333	0.505667	0.847	0
0.502333	0.525333	0.868333	0
0.500667	0.504	0.841333	0
0.501	0.517	0.861333	0
0.500667	0.501	0.833333	0
0.501	0.51	0.854	0
0.501333	0.522333	0.865	0
0.500333	0.511333	0.852667	0
0.502	0.517	0.864	0
0.502	0.517333	0.864667	0
0.501333	0.519	0.864333	0
0.501	0.504667	0.845333	0
0.502333	0.517	0.864333	0
0.5	0.502333	0.834667	0
0.502	0.506667	0.849	0
0.501	0.523	0.866	0
0.502333	0.526667	0.869333	0
0.500667	0.506333	0.847333	0
0.502667	0.510667	0.857333	0
0.501333	0.513667	0.858	0
0.502	0.513333	0.858667	0
0.502333	0.523	0.866667	0
0.503667	0.518333	0.866333	0
0.501333	0.509333	0.853333	0
0.503333	0.525	0.87	0
0.500667	0.502667	0.84	0
0.501	0.515667	0.861	0
0.501	0.507667	0.849	0
0.503333	0.507333	0.851667	0
0.501333	0.507333	0.849667	0
0.500333	0.505	0.844667	0
0.504333	0.512667	0.858333	0
0.502	0.524333	0.867333	0
0.501	0.509	0.851	0
0.502	0.515667	0.863	0
0.502	0.528	0.869333	0
0.502	0.507	0.850333	0
0.501667	0.509	0.853667	0
0.501667	0.509333	0.854333	0
0.501	0.509667	0.853667	0
0.500333	0.520333	0.861667	0
0.501667	0.515333	0.862333	0
0.503667	0.512667	0.857667	0
0.502	0.513	0.856333	0
0.502667	0.526333	0.87	0
0.502667	0.516667	0.865	0
0.503333	0.516333	0.864	0
0.501	0.506667	0.848333	0
0.503	0.514333	0.860667	0
0.500333	0.507333	0.847333	0
0.500667	0.518333	0.862333	0
0.501667	0.507333	0.850333	0
0.502333	0.525	0.868	0
0.500333	0.502333	0.835333	0
0.503667	0.524667	0.869667	0
0.501	0.502333	0.836333	0
0.500333	0.513667	0.855333	0
0.500333	0.504667	0.841667	0
0.502667	0.506333	0.849667	0
0.503	0.515667	0.863333	0
0.500333	0.523333	0.865	0
0.503	0.528333	0.870667	0
0.501333	0.514	0.858667	0
0.502333	0.521667	0.865667	0
0.502	0.507667	0.852333	0
0.501667	0.526333	0.868333	0
0.501333	0.508	0.851333	0
0.501667	0.507667	0.850667	0
0.502667	0.525333	0.868667	0
0.501333	0.509667	0.854	0
0.502333	0.523333	0.867	0
0.502333	0.517333	0.865	0
0.502	0.516333	0.863333	0
0.501333	0.523	0.866333	0
0.500667	0.506	0.846667	0
0.502667	0.508667	0.854667	0
0.501333	0.525333	0.867333	0
0.502667	0.507333	0.850667	0
0.501333	0.508333	0.852333	0
0.501	0.511	0.854667	0
0.501667	0.508667	0.853333	0
0.5	0.515667	0.857333	0
0.504333	0.506667	0.850333	0
0.500333	0.516667	0.860667	0
0.501667	0.504333	0.843	0
0.503	0.518	0.866	0
0.504667	0.527667	0.872	0
0.503	0.527	0.870333	0
0.501	0.515333	0.859333	0
0.500667	0.504333	0.842333	0
0.501667	0.527	0.869	0
0.501667	0.522	0.865333	0
0.503	0.509333	0.855333	0
0.501667	0.517333	0.864	0
0.501	0.519667	0.863333	0
0.501333	0.504333	0.842667	0
0.501667	0.510333	0.855333	0
0.502667	0.51	0.856333	0
0.502	0.509667	0.856	0
0.501	0.502667	0.840667	0
0.502	0.528333	0.869667	0
0.501333	0.527667	0.868667	0
0.500667	0.510333	0.853667	0
0.500333	0.509333	0.850667	0
0.502	0.525667	0.867667	0
0.501667	0.514667	0.860667	0
0.502667	0.525667	0.869333	0
0.500333	0.506667	0.846	0
0.502333	0.510667	0.856333	0
0.500667	0.501667	0.834667	0
0.500667	0.523333	0.865333	0
