OneWayAcc	TwoWayAcc	FiveWayAcc	Best
0.5	0.506	0.792	0
0.5	0.509333	0.877667	0
0.500667	0.502333	0.848333	0
0.500333	0.502333	0.847	0
0.500667	0.502	0.846667	0
0.501	0.504	0.879	0
0.500333	0.504333	0.878333	0
0.500333	0.502667	0.849	0
0.500333	0.510333	0.888333	0
0.502	0.506	0.887333	0
0.500333	0.503	0.85	0
0.502333	0.505667	0.886667	0
0.500333	0.505667	0.880667	0
0.501	0.503	0.871667	0
0.501333	0.503333	0.874667	0
0.500667	0.504667	0.881333	0
0.500333	0.511667	0.894	0
0.501333	0.509667	0.891667	0
0.502333	0.506667	0.888667	0
0.502	0.507	0.888333	0
0.501333	0.506667	0.886	0
0.501333	0.504333	0.880333	0
0.500667	0.503333	0.871333	0
0.501	0.512	0.896667	0
0.501	0.510333	0.893667	0
0.500667	0.503	0.869333	0
0.501333	0.51	0.894333	1
0.501667	0.509667	0.892	0
0.500667	0.511	0.895667	0
0.500667	0.51	0.889333	0
0.500333	0.506667	0.884667	0
0.500333	0.504667	0.878667	0
0.500333	0.504	0.875667	0
0.501	0.504667	0.883333	0
0.501	0.509667	0.891333	0
0.500667	0.510333	0.892667	0
0.500667	0.505333	0.883333	0
0.500667	0.502667	0.849667	0
0.501667	0.506667	0.887333	0
0.501333	0.508333	0.888667	0
0.501	0.509333	0.887333	0
0.501333	0.510333	0.894667	0
0.500333	0.503667	0.875333	0
0.502333	0.507	0.889	0
0.501333	0.503667	0.879667	0
0.501	0.505667	0.885667	0
0.500667	0.505	0.883	0
0.500667	0.504	0.878667	0
0.501333	0.508667	0.889	0
0.501	0.504333	0.879667	0
0.501667	0.506	0.887	0
0.502	0.505667	0.886	0
0.500333	0.507	0.886	0
0.500667	0.506333	0.884333	0
0.500333	0.510667	0.891333	0
0.501333	0.507	0.887667	0
0.501	0.505333	0.885333	0
0.502	0.506667	0.887667	0
0.503	0.506333	0.888667	0
0.501	0.503667	0.877667	0
0.501	0.510667	0.895333	0
0.501333	0.507667	0.888333	0
0.501667	0.505	0.884	0
0.500667	0.506667	0.885667	0
