OneWayAcc	TwoWayAcc	FourWayAcc	Best
0.5	0.504667	0.815333	0
0.5	0.503667	0.813	0
0.500333	0.501333	0.797	0
0.500667	0.501333	0.798667	0
0.5	0.506	0.837667	0
0.501667	0.511333	0.854667	0
0.500333	0.52	0.871	0
0.501	0.518667	0.870333	0
0.500667	0.504	0.837667	0
0.500333	0.503667	0.835	0
0.500667	0.502667	0.83	0
0.500667	0.518667	0.869333	0
0.502333	0.512333	0.86	0
0.500333	0.512	0.852	0
0.500333	0.519667	0.87	0
0.500333	0.513333	0.858	0
0.500333	0.504333	0.836667	0
0.500667	0.52	0.872	0
0.501	0.513333	0.862	0
0.500333	0.503	0.829667	0
0.500333	0.518333	0.866	0
0.501667	0.518667	0.871333	0
0.501333	0.515333	0.867	0
0.500333	0.504667	0.838667	0
0.501	0.509667	0.850333	0
0.500667	0.518	0.868	0
0.501333	0.511333	0.854333	0
0.501333	0.510333	0.852667	0
0.500667	0.514	0.862333	0
0.500667	0.501667	0.824667	0
0.500333	0.519333	0.869667	0
0.500667	0.513333	0.861	0
0.501333	0.511	0.853667	0
0.501	0.501333	0.799	0
0.501333	0.514	0.863333	0
0.500333	0.513	0.852667	0
0.500333	0.514667	0.863333	0
0.501	0.503	0.831333	0
0.500667	0.505333	0.842333	0
0.501	0.507	0.845667	0
0.500667	0.511667	0.853333	0
0.502	0.519333	0.872333	0
0.500667	0.514667	0.864667	0
0.501	0.504667	0.841667	0
0.501	0.507333	0.846667	0
0.501667	0.514333	0.865667	0
0.501333	0.513	0.862	0
0.500333	0.507667	0.846667	0
0.501333	0.514333	0.865	0
0.500667	0.505	0.841667	0
0.500667	0.502	0.825333	0
0.501667	0.517333	0.869	0
0.502	0.511667	0.856	0
0.501	0.520333	0.872333	0
0.501	0.516	0.865667	0
0.500333	0.505	0.839333	0
0.501	0.51	0.851	0
0.501333	0.507667	0.848	0
0.502	0.514667	0.867	0
0.501	0.522667	0.874	0
0.501667	0.51	0.851333	0
0.501333	0.519333	0.871	0
0.500667	0.517	0.866	0
0.500667	0.506667	0.845333	0
0.500667	0.504667	0.840667	0
0.502333	0.515	0.868333	1
0.501	0.522	0.873	0
0.501333	0.521667	0.874333	0
0.500333	0.501667	0.824333	0
0.500667	0.512667	0.860667	0
0.501	0.511667	0.854667	0
0.501667	0.515	0.867	0
0.501	0.518333	0.869	0
0.502	0.513667	0.863667	0
0.501	0.518	0.868333	0
0.500333	0.514	0.861333	0
0.501	0.503333	0.835	0
0.501333	0.516667	0.868333	0
0.502	0.515	0.868	0
0.500333	0.519	0.868667	0
0.501	0.513667	0.862333	0
0.500333	0.507333	0.845667	0
0.502333	0.509667	0.850667	0
0.501667	0.507333	0.847667	0
0.500667	0.523333	0.873	0
0.500667	0.517333	0.867333	0
0.501333	0.521333	0.874	0
0.501667	0.513333	0.863333	0
0.502	0.522667	0.876333	0
0.501333	0.518333	0.870667	0
0.501333	0.52	0.872333	0
0.501	0.510333	0.851667	0
0.502	0.522333	0.875	0
0.501667	0.514	0.864333	0
0.500667	0.508	0.848667	0
0.501	0.524	0.874333	0
0.501667	0.521	0.873667	0
0.501333	0.515	0.866	0
0.500667	0.512	0.855	0
0.501	0.510667	0.853	0
0.500667	0.513667	0.861333	0
0.502	0.514	0.865	0
0.501667	0.511667	0.855333	0
0.502	0.514333	0.866667	0
0.500333	0.506	0.843	0
0.501333	0.522667	0.875	0
0.500667	0.522	0.872667	0
0.500667	0.512333	0.859667	0
0.501333	0.513667	0.862667	0
0.501667	0.523333	0.876333	0
0.501	0.507667	0.847333	0
0.502333	0.513667	0.864	0
0.500667	0.519	0.870333	0
0.501667	0.519333	0.872	0
0.500667	0.502333	0.829667	0
0.500667	0.507333	0.846333	0
0.501333	0.514667	0.865667	0
0.501	0.514333	0.864	0
0.500667	0.503	0.830667	0
0.501333	0.507333	0.847	0
0.501333	0.508333	0.849667	0
0.500333	0.517667	0.865667	0
0.501	0.511333	0.853333	0
0.501	0.516667	0.867667	0
0.502	0.509333	0.85	0
0.500667	0.506	0.843667	0
0.501	0.512	0.859333	0
