OneWayAcc	TwoWayAcc	ThreeWayAcc	Best
0.5	0.512333	0.835333	0
0.500333	0.509667	0.837	0
0.5	0.563333	0.851667	0
0.500333	0.535333	0.851667	0
0.5	0.503667	0.821333	0
0.5	0.509667	0.834333	0
0.500333	0.532	0.848333	0
0.500667	0.501	0.817667	0
0.504	0.569333	0.864	0
0.501	0.563333	0.854667	0
0.500667	0.502667	0.823	0
0.500333	0.505333	0.829333	0
0.502	0.531667	0.852667	0
0.500667	0.567333	0.86	0
0.500333	0.509	0.834333	0
0.501333	0.534333	0.853333	0
0.500333	0.516333	0.841333	0
0.501	0.503667	0.825667	0
0.500667	0.532	0.849333	0
0.503	0.517	0.847	0
0.500333	0.509333	0.836	0
0.500333	0.506333	0.833	0
0.500333	0.51	0.838667	0
0.500333	0.563667	0.855667	0
0.501	0.505	0.83	0
0.501333	0.512333	0.841667	0
0.501333	0.503333	0.824667	0
0.501333	0.517333	0.846667	0
0.500667	0.505333	0.831333	0
0.501	0.518	0.846333	0
0.500667	0.535	0.852	0
0.500667	0.509667	0.838	0
0.500333	0.517333	0.843667	0
0.501333	0.533333	0.851667	0
0.500667	0.504667	0.826	0
0.500667	0.569	0.861333	0
0.501	0.534667	0.853667	0
0.500333	0.519667	0.846667	0
0.500333	0.567667	0.859333	0
0.500333	0.564	0.856333	0
0.500333	0.503333	0.822667	0
0.500667	0.501333	0.818667	0
0.500667	0.566333	0.858333	0
0.502	0.568333	0.861	0
0.500667	0.511	0.839667	0
0.500333	0.518333	0.845333	0
0.500667	0.529333	0.847667	0
0.502333	0.533667	0.854333	0
0.500333	0.534333	0.850667	0
0.503667	0.568667	0.863	0
0.500333	0.571	0.862	0
0.501333	0.507	0.835	0
0.500333	0.565	0.857	0
0.502	0.531333	0.852333	0
0.501333	0.534	0.853	0
0.500333	0.504667	0.825333	0
0.501	0.510333	0.839333	0
0.501667	0.516667	0.846	0
0.500333	0.536667	0.853667	0
0.501667	0.535	0.854333	0
0.502333	0.517667	0.847333	0
0.500333	0.568	0.859667	0
0.500667	0.573333	0.865	0
0.500667	0.52	0.847333	0
0.501333	0.518	0.847	0
0.501	0.507333	0.835	0
0.501333	0.533667	0.852333	0
0.500667	0.506	0.833	0
0.501333	0.503667	0.826333	0
0.501	0.518333	0.846667	0
0.500333	0.529667	0.847667	0
0.501	0.566333	0.859333	0
0.501333	0.531	0.851333	0
0.501333	0.516333	0.845	0
0.500667	0.566	0.857667	0
0.501667	0.511667	0.84	0
