OneWayAcc	TwoWayAcc	ThreeWayAcc	FourWayAcc	Best
0.501333	0.505333	0.515	0.708667	0
0.501333	0.504667	0.514333	0.707667	0
0.501667	0.505333	0.520667	0.719667	0
0.501	0.506333	0.524333	0.728667	0
0.501333	0.505333	0.525	0.729333	0
0.501667	0.506667	0.526333	0.733	0
0.501333	0.508	0.527333	0.736	0
0.501667	0.507333	0.529333	0.739333	0
0.501667	0.507	0.524	0.73	0
0.500667	0.506667	0.516	0.709333	0
0.500667	0.506333	0.516	0.707667	0
0.501333	0.507	0.526	0.733333	0
0.501	0.510667	0.532333	0.744667	0
0.501333	0.507	0.527333	0.735667	0
0.502333	0.506	0.530333	0.739333	0
0.502333	0.505667	0.530667	0.74	0
0.504	0.507333	0.522	0.728	0
0.501	0.503333	0.522667	0.719333	0
0.501	0.503	0.522	0.719	0
0.502	0.504667	0.515333	0.709333	0
0.501667	0.504667	0.514	0.705667	0
0.501667	0.505	0.519667	0.718333	0
0.501333	0.505	0.524667	0.728667	0
0.500667	0.506	0.526	0.728	0
0.501667	0.509667	0.533	0.746	0
0.501333	0.509667	0.532	0.744333	0
0.502	0.507333	0.527667	0.738	0
0.503	0.507667	0.522667	0.73	0
0.502	0.511	0.534667	0.746667	0
0.501	0.505	0.515333	0.708	0
0.501667	0.504333	0.514333	0.707667	0
0.501333	0.504333	0.515	0.707333	0
0.501	0.505333	0.524333	0.727667	0
0.502	0.506333	0.525667	0.732667	0
0.501667	0.508333	0.526667	0.735	0
0.502	0.508	0.526667	0.736	0
0.500333	0.504	0.516	0.700667	0
0.503333	0.508	0.523	0.730667	0
0.501333	0.507667	0.524667	0.729333	0
0.503667	0.507333	0.528333	0.739333	0
0.500667	0.504667	0.522667	0.722	0
0.501667	0.505333	0.521333	0.722333	0
0.501	0.505333	0.523	0.722333	0
0.501	0.505	0.522	0.721	0
0.501	0.505	0.521333	0.720333	0
0.500667	0.506	0.521	0.72	0
0.500667	0.505	0.521333	0.718333	0
0.501	0.507667	0.526333	0.732667	0
0.501333	0.506667	0.527333	0.733667	0
0.502667	0.506333	0.529667	0.738	0
0.501	0.507	0.530667	0.737	0
0.501	0.507	0.530333	0.736667	0
0.500667	0.508667	0.529	0.736333	0
0.502	0.505667	0.512	0.679	0
0.501333	0.503667	0.520333	0.716333	0
0.501	0.504667	0.521333	0.718333	0
0.502333	0.507333	0.524667	0.731667	0
0.501667	0.506333	0.524667	0.729333	0
0.501333	0.506	0.525667	0.730333	0
0.500667	0.503333	0.521333	0.717	0
0.501	0.503667	0.521	0.717667	0
0.501333	0.503667	0.522333	0.719333	0
0.501333	0.503	0.521	0.717	0
0.502	0.506667	0.529	0.739	0
0.501667	0.506667	0.529667	0.740333	0
0.503	0.508667	0.530667	0.742333	0
0.503667	0.508667	0.531	0.743	0
0.503333	0.509	0.530667	0.743333	0
0.502667	0.508	0.53	0.742	0
0.502	0.507333	0.53	0.741	0
0.502333	0.507	0.532667	0.742333	0
0.502333	0.508	0.531	0.742	0
0.502667	0.507333	0.531667	0.742	0
0.501667	0.505333	0.522667	0.726667	0
0.500667	0.503333	0.522667	0.718333	1
0.501333	0.502667	0.522	0.718667	0
0.503333	0.507333	0.523333	0.73	0
0.502333	0.507	0.525333	0.731333	0
0.503667	0.506667	0.524667	0.733333	0
0.503333	0.506667	0.524333	0.731667	0
0.503333	0.506	0.525	0.73	0
0.502667	0.507	0.525667	0.733	0
0.502	0.507	0.524333	0.730667	0
0.503667	0.511333	0.536	0.748667	0
0.503667	0.512333	0.535	0.748667	0
0.502333	0.512	0.534	0.746667	0
0.501333	0.505667	0.514667	0.709333	0
0.501	0.507	0.515	0.708	0
0.501667	0.505667	0.515333	0.710333	0
0.502	0.505667	0.520333	0.718667	0
0.501667	0.506	0.519333	0.717333	0
0.501	0.511333	0.531667	0.744667	0
0.501333	0.51	0.531	0.745	0
0.501333	0.511667	0.530667	0.743667	0
0.501333	0.508667	0.528	0.739333	0
0.501	0.508	0.529	0.739	0
0.501333	0.508	0.528333	0.739	0
0.501667	0.508	0.527333	0.737	0
0.502333	0.507333	0.527333	0.737333	0
0.501333	0.507333	0.530667	0.739	0
