OneWayAcc	TwoWayAcc	FourWayAcc	Best
0.500667	0.504333	0.900667	0
0.500667	0.504667	0.902	0
0.500333	0.508	0.909	0
0.500333	0.504667	0.901333	0
0.501	0.508	0.910667	0
0.501333	0.503	0.897333	0
0.500667	0.503667	0.899333	0
0.500333	0.508333	0.909333	0
0.500333	0.502	0.881667	0
0.500667	0.503	0.894667	0
0.502	0.505333	0.903	0
0.501	0.507667	0.908667	0
0.500333	0.507	0.907667	0
0.500333	0.501667	0.879667	0
0.500667	0.505	0.902667	0
0.500667	0.501333	0.879667	0
0.501333	0.506667	0.907667	0
0.502333	0.506333	0.907333	0
0.501	0.505667	0.903667	0
0.501	0.507333	0.908333	0
0.501667	0.509333	0.914	0
0.501	0.508333	0.912333	0
0.500667	0.508667	0.912333	0
0.500667	0.506333	0.907	0
0.501	0.504333	0.901333	0
0.501667	0.502667	0.896333	0
0.500667	0.502	0.882	0
0.501	0.506667	0.907333	0
0.500667	0.507667	0.908	0
0.502	0.507333	0.91	0
0.501	0.503333	0.899	0
0.501333	0.508	0.912	1
0.500333	0.506333	0.906667	0
0.500333	0.505333	0.902	0
0.501	0.503	0.897	0
0.500333	0.502333	0.893667	0
0.502333	0.505667	0.904667	0
0.5	0.502667	0.893333	0
0.500333	0.506	0.906333	0
0.500333	0.508667	0.911	0
0.501333	0.502667	0.895667	0
0.501333	0.503667	0.9	0
0.502	0.51	0.914667	0
0.502	0.508333	0.913333	0
0.501667	0.507667	0.911333	0
0.501333	0.507667	0.910667	0
