OneWayAcc	TwoWayAcc	FiveWayAcc	ChiMaxs	ChiSums	Best
0.510667	0.519	0.680333	1.06652824128222	3.28995139885703	0
0.509	0.515333	0.681667	2.23429786888207	7.45179825583375	0
0.511667	0.520667	0.681667	0.961843781594917	2.39682725335115	0
0.508	0.514667	0.682333	2.56134599255769	8.69529858969625	0
0.509333	0.516	0.690667	1.94173328375841	7.65981559592593	0
0.507667	0.515333	0.687333	2.56134599255769	9.4616924768086	0
0.517667	0.524333	0.682333	0.517890050988581	1.37290161000695	0
0.511	0.518333	0.678	1.06320857940319	3.21002230218288	0
0.510333	0.52	0.682333	1.53451348803877	4.16083815563296	0
0.510667	0.520333	0.686	1.40967595558794	4.05943661378373	0
0.513333	0.520333	0.686	0.77040085386117	2.52281561701707	0
0.513667	0.520667	0.686333	0.769928405721371	2.35502293811597	0
0.513333	0.520333	0.685333	0.679885618119368	2.16184441686801	0
0.513	0.520333	0.686333	0.863500356702153	2.76586445626668	0
0.511333	0.52	0.680667	0.862875995810964	2.50122007854227	0
0.507667	0.515333	0.685667	2.39815712441404	9.37578714659597	0
0.511333	0.520333	0.68	0.96000172954703	2.36217052989353	0
0.510333	0.517	0.689	1.66628002088017	6.32724119869492	0
0.509333	0.515333	0.690667	2.39918086408060	8.53667540300182	1
0.507333	0.515	0.686667	2.56007843805409	9.74925602727353	0
0.509667	0.515333	0.683333	2.4	7.92218791055026	0
0.513	0.52	0.682333	0.762152967462397	2.10767595926064	0
0.510333	0.519333	0.678	1.06445287942109	3.14717965530799	0
0.511333	0.520333	0.682	1.17509296488377	2.56862160581774	0
0.509333	0.516667	0.683	1.40745794581470	5.58783936862215	0
0.509333	0.517	0.685667	1.50377923809285	5.94911411471686	0
0.512333	0.519	0.681333	0.764034465919504	2.66402046829164	0
0.511333	0.52	0.682	0.961054125753525	2.64888152897558	0
0.511333	0.519667	0.681333	0.961054125753525	2.70229245267628	0
0.510667	0.520667	0.687333	1.25206697792532	5.04473343511265	0
0.511333	0.519667	0.689	1.26106434447142	5.3490220553656	0
0.507333	0.515667	0.687	2.56134599255769	9.46642804450407	0
0.507667	0.516	0.687	2.39918086408061	8.89418639654357	0
0.507	0.516333	0.686667	2.7287063685719	9.63378842051829	0
0.510667	0.518333	0.683	1.17306240297272	4.91694818333705	0
0.513667	0.522	0.686	0.521104636049527	1.48165650062044	0
0.513333	0.521667	0.686667	0.599346837263129	1.58678665280783	0
0.514	0.522333	0.684667	0.521104636049527	1.37473874849634	0
0.513667	0.522333	0.685667	0.521787747741012	1.41215878126082	0
0.511333	0.520667	0.683	1.06611301607195	2.70566224591299	0
0.512	0.520333	0.680667	0.962370389614384	2.34844903186245	0
0.512333	0.52	0.681667	0.764034465919504	2.41711804060246	0
0.510667	0.52	0.684333	1.29005931218573	3.77350958114905	0
0.511333	0.520667	0.684	1.06652824128222	3.49122649238985	0
0.511	0.52	0.684	1.29005931218573	3.74429561097327	0
0.510667	0.518	0.681667	1.40745794581470	4.936455800378	0
0.510667	0.517667	0.686333	1.38191146422795	5.84921409426393	0
0.508333	0.514333	0.681333	2.39815712441404	8.56619269578399	0
0.51	0.516	0.688667	1.92364361839972	7.30670649727627	0
0.509333	0.516	0.69	2.06753303439345	7.4216880188582	0
0.508667	0.516333	0.689	2.08894189627257	7.69315085437967	0
0.507333	0.515	0.687667	2.7287063685719	10.4652250361533	0
0.506667	0.515333	0.687	2.89945870126879	10.1759257761202	0
0.507	0.515	0.687	2.7287063685719	10.3006882584878	0
0.507333	0.514667	0.686333	2.56134599255769	10.2835795181723	0
0.517667	0.526	0.683667	0.44683647365454	1.18134403542271	0
0.516667	0.524667	0.685333	0.59559126353486	1.23458007223315	0
0.518	0.524333	0.682333	0.445570776366231	1.35359716045821	0
0.511667	0.518	0.677	1.06168870247191	3.20794595494306	0
0.511333	0.518667	0.687	1.15342310902483	4.71556410820484	0
0.512	0.518333	0.689333	1.26512304003099	4.55521476141614	0
0.513	0.521333	0.690333	1.94173328375841	5.63674079185785	0
0.513	0.522	0.690667	1.80195281464521	5.50844807483091	0
0.513	0.522667	0.692333	1.66559275370742	5.25718298848432	0
0.513	0.521333	0.690667	1.9428433592422	5.71282832214485	0
0.512333	0.522667	0.693	1.80106068414748	5.86590734890673	0
0.512333	0.521667	0.692	1.80106068414748	6.13280674716682	0
0.509667	0.517333	0.686	1.91517958162099	5.78839017820484	0
0.510333	0.518667	0.686333	1.66628002088017	5.82052977778129	0
0.51	0.518333	0.687667	1.77262083289452	5.839948315187	0
0.509667	0.516333	0.685333	1.77262083289452	6.26426294798422	0
0.513667	0.520333	0.687333	0.863875076293838	2.49949187547100	0
0.513667	0.520667	0.685667	0.769928405721371	2.32458640363322	0
0.513333	0.520333	0.686667	0.862875995810964	2.59789298231024	0
0.511333	0.520333	0.680333	0.961054125753525	2.48150214382154	0
0.511333	0.519667	0.679667	0.862875995810964	2.49778764406844	0
0.511333	0.519	0.68	0.862875995810964	2.54886499952291	0
0.510333	0.518667	0.679333	1.06652824128222	3.31592656387915	0
0.511333	0.518333	0.679	0.962633744859437	3.12021812183306	0
0.511	0.518333	0.677667	1.06666666666667	3.16899957836285	0
0.510667	0.518333	0.679	0.962633744859431	3.25556959925944	0
0.511333	0.518333	0.679667	1.06320857940319	3.31157803628938	0
0.509667	0.517	0.688	1.53583479881517	6.4352094743554	0
0.509667	0.517667	0.688333	1.66559275370741	6.23399762090767	0
0.510333	0.516667	0.688	1.53583479881517	6.42764274697736	0
0.510333	0.517	0.688667	1.53583479881517	6.30884627773619	0
0.511667	0.519	0.685333	1.26512304003099	4.14198305520771	0
0.512667	0.518	0.685	1.26106434447142	4.60909473708122	0
0.508667	0.517	0.689	2.39488250334374	7.52561041107401	0
0.509333	0.516667	0.690667	2.08760086212295	7.45844714872218	0
0.51	0.517667	0.692667	1.94284335924220	7.12164500506652	0
0.51	0.516333	0.691667	1.94284335924220	7.48950554057192	0
0.509	0.515667	0.683	2.24222062839582	7.15225669630267	0
0.508667	0.516	0.682667	2.24142777219229	7.3380070174276	0
0.508667	0.515667	0.681667	2.24142777219229	7.45361675496064	0
0.510333	0.515667	0.683667	2.24261710484438	7.80737480468575	0
0.51	0.515667	0.684333	2.39979520400499	7.8252551326622	0
0.509667	0.515	0.684333	2.23865379083831	8.11208253088079	0
0.510333	0.519	0.678	1.06445287942109	3.23911675184775	0
0.510333	0.518333	0.680667	1.50377923809285	4.8866234957743	0
