OneWayAcc	TwoWayAcc	FiveWayAcc	ChiMaxs	ChiSums	Best
0.516	0.520667	0.679	0.520226982111542	1.59872611743464	0
0.508	0.512	0.684667	2.46583026410459	9.27981224075381	0
0.508667	0.513333	0.685333	2.33406573333781	7.57816411631535	0
0.507	0.513667	0.692333	4.47929091839856	12.8380111668155	0
0.509	0.516333	0.680333	1.39323838659157	5.92455869822912	0
0.508667	0.516	0.677333	1.73877068846623	6.13289279207404	0
0.504333	0.512333	0.671667	3.04377031552985	10.2521390900978	0
0.505333	0.511667	0.671333	2.84321495003146	9.40415520476476	0
0.508333	0.514333	0.682	2.18233141027912	7.11327928296597	0
0.508667	0.514333	0.682333	2.1889924826052	7.05403243616823	0
0.509333	0.514667	0.684	2.1889924826052	6.98291270952163	0
0.509333	0.516333	0.681333	1.85134592307134	6.25642100352203	0
0.510333	0.516667	0.689333	1.90526559043335	6.5215297175571	0
0.51	0.516	0.690333	1.76271655787833	6.71459226621638	0
0.508667	0.518	0.679667	1.49397956647728	5.71860470600544	0
0.508667	0.517667	0.680333	1.62561753347784	6.10107327069879	0
0.504333	0.509667	0.677	4.04489874004256	15.4687884488212	0
0.504333	0.509333	0.676667	4.47102852958019	15.8926768119321	0
0.504667	0.510667	0.674667	4.04805038334147	15.0066728639327	0
0.504333	0.510667	0.675333	4.04805038334147	15.0493256965554	0
0.504	0.51	0.672667	3.64310371913805	14.8356664958430	0
0.504	0.509	0.675333	3.83426432103022	15.2322521563793	0
0.503667	0.509333	0.675667	3.83810581449555	15.0695348594248	0
0.507	0.512	0.672	2.1889924826052	8.1166787842921	0
0.506333	0.513	0.671	2.04186303759579	8.07195598916663	0
0.506333	0.513333	0.672	2.08128419490474	8.13325430951086	0
0.507333	0.513333	0.673667	2.04186303759579	7.50823738246535	0
0.506667	0.512333	0.674	2.04186303759579	8.17762300761571	0
0.507	0.512667	0.674667	1.93618730995551	7.6254656955236	0
0.509	0.515667	0.681	2.43725183974928	6.72769266169845	0
0.508667	0.517	0.681667	1.99884574741446	6.68801804235444	0
0.509	0.517667	0.682667	1.85134592307134	6.51955170048502	0
0.515	0.521667	0.679333	0.673675775320615	1.82076694425464	0
0.514333	0.520667	0.680333	0.671575057313807	2.12112593799268	0
0.514667	0.521	0.682	0.673675775320615	2.00030514015494	0
0.514	0.520667	0.678333	0.757693277323836	2.35818522805296	0
0.514	0.521	0.679667	0.853909012088821	2.36939294745606	0
0.515333	0.521333	0.679667	0.595591263534862	1.70150198054946	0
0.515667	0.521333	0.680667	0.595591263534862	1.88158468968643	0
0.516	0.521	0.679667	0.596841863339499	1.55294214029926	0
0.515667	0.520667	0.677	0.596841863339499	1.55843633426700	0
0.516	0.521333	0.677667	0.595591263534862	1.37259549252354	0
0.516	0.521	0.677667	0.59872012204432	1.39253127890816	0
0.508	0.512	0.685667	2.46583026410459	9.5590070486300	0
0.508333	0.513667	0.685333	2.04186303759579	7.5258086385456	0
0.506667	0.511667	0.689667	4.47708695512513	13.4505569275751	0
0.507	0.512	0.69	4.48094420561432	12.9940212313826	0
0.505667	0.512	0.671667	2.85700626983149	9.80364763632642	0
0.505	0.512333	0.686	4.92713620211407	14.0965227760660	0
0.505333	0.513	0.685333	4.69948989191896	12.9631848879603	0
0.504333	0.511667	0.686	4.92886527047158	14.1067252797046	0
0.505	0.512333	0.69	5.88119332052473	16.6124890607426	1
0.508667	0.515667	0.692	2.34783392016234	7.61796561604001	0
0.509	0.515333	0.691	2.51212397859677	7.66700770181656	0
0.509333	0.516	0.692667	2.49831983734560	7.53050229865305	0
0.508667	0.513667	0.688333	2.51212397859677	7.75912151930332	0
