OneWayAcc	TwoWayAcc	ThreeWayAcc	FourWayAcc	FiveWayAcc	Best
0.501333	0.507	0.515667	0.54	0.675	0
0.502	0.506667	0.515667	0.539	0.675333	0
0.501667	0.506667	0.516	0.538333	0.677667	0
0.501333	0.508333	0.516667	0.54	0.677333	0
0.501	0.508333	0.516	0.538667	0.675667	0
0.501333	0.507667	0.517667	0.54	0.678667	0
0.501	0.507667	0.518	0.539667	0.678	0
0.501333	0.506667	0.518667	0.539667	0.676667	0
0.501	0.507667	0.516333	0.54	0.676333	0
0.501	0.506667	0.516333	0.540333	0.676667	0
0.501667	0.506667	0.515667	0.540333	0.677333	0
0.501	0.507	0.515667	0.538667	0.672333	0
0.502	0.506667	0.515	0.538333	0.674	0
0.503	0.507333	0.515667	0.537667	0.676	0
0.503	0.506667	0.515667	0.537667	0.673333	0
0.502333	0.508	0.518667	0.542333	0.685	0
0.501667	0.507	0.518667	0.544	0.685333	0
0.502333	0.507667	0.519	0.542333	0.685	0
0.501667	0.508	0.518	0.543333	0.685667	0
0.501333	0.508333	0.518667	0.544	0.685333	0
0.502333	0.507	0.517333	0.543	0.683667	0
0.501667	0.507667	0.518667	0.541333	0.684	0
0.501333	0.507667	0.518333	0.542333	0.683667	0
0.501	0.506667	0.518333	0.542	0.682	0
0.500667	0.507667	0.518	0.542	0.681333	0
0.501333	0.508667	0.518667	0.542	0.683667	0
0.501333	0.507667	0.518667	0.541667	0.683333	0
0.501667	0.506667	0.518667	0.540333	0.683	0
0.501333	0.506333	0.519667	0.541667	0.684	0
0.500667	0.506667	0.518667	0.542	0.682667	0
0.501667	0.506	0.519333	0.541667	0.682	0
0.502333	0.508	0.519	0.542667	0.686333	0
0.503	0.507667	0.518333	0.539667	0.681667	0
0.501667	0.507333	0.517333	0.540667	0.681333	0
0.502333	0.508667	0.519667	0.548667	0.695667	0
0.501667	0.509	0.520333	0.547667	0.696	0
0.502	0.509	0.520333	0.549	0.697333	0
0.502333	0.508667	0.520333	0.548333	0.696667	0
0.502667	0.509	0.519	0.549	0.697	0
0.502667	0.508667	0.519	0.549	0.694333	0
0.503333	0.508667	0.520667	0.545333	0.697333	0
0.503	0.509667	0.52	0.546	0.696667	0
0.502333	0.509	0.519667	0.546333	0.696667	0
0.502667	0.51	0.519333	0.547333	0.697667	0
0.502667	0.508333	0.519333	0.545	0.695	0
0.503	0.508667	0.521	0.546	0.698333	0
0.502333	0.508667	0.521	0.546667	0.696667	0
0.503	0.508667	0.520333	0.546	0.697667	0
0.502667	0.508333	0.520333	0.546667	0.698	0
0.503	0.510333	0.519	0.546	0.696333	0
0.502333	0.509667	0.520333	0.546667	0.697	0
0.503667	0.51	0.52	0.544333	0.695333	0
0.503333	0.509333	0.519333	0.545333	0.697	0
0.503	0.509	0.519667	0.545333	0.695333	0
0.502667	0.508333	0.519667	0.546	0.695333	0
0.503333	0.508	0.519667	0.546333	0.695667	0
0.503333	0.509	0.519333	0.546333	0.697667	0
0.503	0.509	0.519333	0.547	0.698667	0
0.502667	0.509	0.519333	0.547667	0.695667	0
0.502667	0.509667	0.519333	0.546333	0.696333	0
0.503	0.51	0.519	0.546667	0.695667	0
0.502667	0.508667	0.52	0.546667	0.697	0
0.504	0.508333	0.519	0.546667	0.695333	0
0.503667	0.509	0.519667	0.545667	0.696333	0
0.502667	0.508	0.518667	0.547667	0.694	0
0.503	0.509	0.519	0.547333	0.695667	0
0.504	0.508667	0.518667	0.547	0.695667	0
0.503	0.508667	0.522	0.548667	0.699333	0
0.502333	0.511333	0.522	0.548	0.697667	0
0.502333	0.510667	0.522667	0.547667	0.697333	0
0.502333	0.509667	0.523	0.548333	0.699	0
0.502667	0.511	0.524667	0.549	0.700667	0
0.502333	0.510667	0.524667	0.549333	0.701	0
0.503333	0.511333	0.522333	0.548333	0.702333	0
0.503	0.510667	0.522	0.549333	0.701667	0
0.503	0.511667	0.520333	0.548667	0.700333	0
0.503333	0.511333	0.52	0.547667	0.699333	0
0.502333	0.512333	0.521	0.549333	0.699333	0
0.502667	0.511667	0.52	0.549333	0.7	0
0.502333	0.511667	0.520333	0.549667	0.699333	0
0.502667	0.511	0.520333	0.549333	0.700333	0
0.503	0.513	0.52	0.548333	0.703333	0
0.503667	0.512667	0.522	0.55	0.704333	0
0.503333	0.514	0.522	0.550667	0.703667	0
0.502667	0.513333	0.522	0.549333	0.702667	0
0.503667	0.513333	0.521333	0.550333	0.705	0
0.504	0.510667	0.520667	0.547	0.703	0
0.503667	0.510667	0.52	0.547	0.701333	0
0.504	0.510333	0.52	0.547	0.702333	0
0.503667	0.511	0.522	0.548	0.702667	0
0.504333	0.511667	0.522	0.552	0.706333	0
0.504	0.511333	0.521667	0.550333	0.705	0
0.504667	0.510333	0.521	0.549667	0.705333	0
0.505	0.51	0.521	0.550667	0.705667	0
0.504333	0.510333	0.520667	0.549667	0.705	0
0.504667	0.510333	0.520667	0.549333	0.704333	0
0.504	0.509333	0.519	0.546667	0.698333	0
0.504	0.508333	0.519667	0.548333	0.701	0
0.504333	0.508333	0.519333	0.546333	0.700667	1
0.502667	0.509333	0.522	0.547333	0.7	0
