OneWayAcc	TwoWayAcc	FiveWayAcc	ChiMaxs	ChiSums	Best
0.506	0.512667	0.668	1.14968634005889	4.06966253124317	0
0.506333	0.512333	0.668333	1.15342310902483	3.82085223687862	0
0.513333	0.52	0.679667	0.170160495758967	0.205483244115756	0
0.510333	0.52	0.699	0.522275948194486	1.56532032390781	0
0.512333	0.518667	0.699667	0.528750661162539	1.25165268983630	0
0.512667	0.518333	0.699333	0.463325336147818	1.32195866933995	0
0.508667	0.513667	0.671667	0.74253089790125	2.06878436739632	0
0.505333	0.513667	0.666	1.13029306898284	3.81295265958882	0
0.505333	0.513333	0.667667	1.00923876362550	3.87326687487115	0
0.509333	0.517	0.689	0.508689386294982	1.78188670682854	0
0.509333	0.516667	0.688667	0.508689386294982	1.71615360579453	0
0.512667	0.519667	0.699667	0.375647625802038	0.873459460599573	0
0.511333	0.514667	0.675	0.397191019199294	1.23585057053090	0
0.512	0.514667	0.675667	0.461680517082179	1.44060389340020	0
0.507667	0.514667	0.675	0.666722288784212	2.24156264305527	0
0.506667	0.512667	0.665	0.846099451469178	2.83261317674497	0
0.511	0.517	0.696	0.598044734780971	1.3669229467718	0
0.512667	0.518667	0.698667	0.543606041428296	1.08231479605019	0
0.511	0.518	0.698667	0.463325336147818	1.27244391839652	0
0.508333	0.514667	0.673	0.438730081122655	1.94135800525076	0
0.507333	0.514667	0.687667	0.73882105637597	3.06548626735693	0
0.508	0.516	0.688	0.814716814892282	2.61988770616307	0
0.508667	0.516667	0.689	0.552614190339313	2.03714777174579	0
0.51	0.517	0.685667	0.347835175756611	1.10811302391646	0
0.51	0.516333	0.686667	0.423260943861152	1.28054830676457	0
0.507667	0.513667	0.674	0.677220919868682	2.41374224895071	0
0.506667	0.512667	0.669333	1.04682087434988	3.76698674979622	0
0.510333	0.518	0.697	0.443619008065455	1.48368628132496	1
0.506	0.514	0.666667	1.02741061568575	3.5693208329169	0
0.511333	0.514333	0.662667	0.321107730007071	0.914818339916682	0
0.51	0.513667	0.66	0.397191019199294	1.10864156704857	0
0.510333	0.513667	0.661	0.390797398941566	1.15491375322344	0
0.509667	0.513667	0.661	0.37989623266827	1.26539564251123	0
0.508	0.514333	0.686667	0.711962622697802	2.97878081012474	0
0.510333	0.519	0.698	0.599764822108980	1.76671097869387	0
0.510333	0.520667	0.699667	0.599764822108980	1.84174792968072	0
0.510667	0.52	0.699333	0.450462294357813	1.51590312047941	0
0.51	0.521	0.698333	0.522275948194486	1.75795085070696	0
0.509333	0.513667	0.672333	0.74253089790125	2.12179919246993	0
0.508333	0.513667	0.672	0.746016927391231	2.20681740217063	0
0.508	0.513	0.671	0.508689386294982	1.93117765627261	0
0.508333	0.512667	0.67	0.468524346533283	1.85189641773691	0
0.508	0.513	0.669	0.510909634666798	1.88324652011775	0
0.505333	0.513	0.665667	1.13029306898284	4.00994987569919	0
0.505667	0.513	0.667333	1.00923876362550	3.72001257050362	0
0.505333	0.513333	0.668	1.21752464592247	4.08023803059135	0
