OneWayAcc	TwoWayAcc	ThreeWayAcc	ChiMaxs	ChiSums	Best
0.505667	0.508333	0.646	0.020973728906421	0.0318049757017521	0
0.504667	0.508333	0.646	0.0378185660938481	0.0538780203304253	0
0.501667	0.511333	0.657	0.270748638682523	0.63340676071796	0
0.501667	0.511667	0.657333	0.266666666666667	0.658866976848641	0
0.502	0.512	0.656667	0.26659650819415	0.583881495549861	0
0.501667	0.512	0.656667	0.270748638682523	0.60500581041222	0
0.502	0.512	0.656	0.221293531986941	0.442872090678245	0
0.502	0.513	0.658333	0.322647398205032	0.592466531337115	0
0.501333	0.512333	0.657667	0.325153676195383	0.809450311661231	0
0.504	0.508	0.643	0.0158956719789262	0.033736735485869	0
0.508667	0.513667	0.658667	0.100535474334153	0.139349920057817	0
0.508333	0.513	0.658	0.137267833125673	0.188907500257078	0
0.508667	0.513333	0.658667	0.104828455750117	0.156468122881522	0
0.51	0.512667	0.655667	0.016186573457638	0.0162168321763028	0
0.509333	0.512	0.656	0.016186573457638	0.0359975398856463	0
0.510333	0.512667	0.656	0.016186573457638	0.0186711558900111	0
0.510333	0.512667	0.655667	0.00605349989924069	0.0111610323498823	0
0.509667	0.511667	0.656	0.0311947270786453	0.0433978355545378	0
0.503	0.507667	0.639333	0.170441611012814	0.306470509754243	0
0.503333	0.508	0.638667	0.100535474334153	0.196437092483813	0
0.503333	0.507333	0.638333	0.170160495758967	0.270978144445059	0
0.51	0.513667	0.661	0.0422998724296753	0.0572189748803574	0
0.51	0.514333	0.662333	0.0245091588228155	0.0528547248041182	0
0.509333	0.514667	0.661333	0.0422998724296753	0.0806534576734182	0
0.509667	0.513667	0.662333	0.0419622484132675	0.0801627758761733	0
0.507667	0.512667	0.655333	0.176797022455691	0.231500904559875	0
0.508	0.512	0.655	0.137267833125673	0.208279868255237	0
0.507333	0.511	0.655	0.221293531986941	0.33587990527167	0
0.508	0.511667	0.655667	0.176797022455691	0.244524639977406	0
0.505	0.507667	0.644667	0.0235716411276121	0.0485202992404627	0
0.504667	0.510333	0.644	0.022164150932601	0.0385611012880566	0
0.505667	0.509333	0.645667	0.00905298613392438	0.0125012099551749	0
0.505333	0.508	0.644667	0.0237404120896519	0.0326739368343509	0
0.505	0.508667	0.646667	0.0378185660938481	0.0409237317184607	0
0.504667	0.507667	0.645333	0.0887566852157323	0.104816139452309	0
0.501333	0.511667	0.654333	0.217910548803121	0.604538469297304	0
0.501667	0.510667	0.656667	0.325153676195383	0.687741639758302	0
0.501667	0.511	0.656667	0.270748638682523	0.66947146377486	0
0.501333	0.511333	0.657	0.278014895949180	0.709084196578045	0
0.501667	0.511	0.658	0.322647398205032	0.711568392777864	0
0.503667	0.511333	0.657333	0.322647398205032	0.611531435255003	0
0.502	0.512667	0.656667	0.26659650819415	0.536415641326234	0
0.501667	0.512333	0.655	0.274441312234747	0.543345118425413	0
0.501667	0.512667	0.656333	0.270748638682523	0.50894953287825	0
0.501667	0.512	0.656333	0.266666666666667	0.552167720532818	0
0.502333	0.512	0.657333	0.266666666666667	0.466313330155367	0
0.501667	0.512333	0.657333	0.322647398205032	0.590107662307684	0
0.502667	0.512667	0.658667	0.322647398205032	0.592466531337115	0
0.501333	0.51	0.657667	0.450462294357813	1.10076964674858	1
0.501	0.511333	0.657667	0.383664199056618	1.03397155144738	0
0.507	0.509333	0.649	0.0106064633930210	0.0132933814078879	0
0.505	0.511333	0.646	0.0237404120896519	0.0290762453037019	0
0.505333	0.511	0.647	0.0235716411276121	0.0267902300863802	0
0.505667	0.510333	0.647	0.0233615173341535	0.0291168168540938	0
0.509	0.514667	0.661667	0.146730634112091	0.263824992123703	0
0.509333	0.514	0.662333	0.105386351539968	0.245465843292840	0
0.509333	0.514	0.660333	0.081097532444039	0.17132394472131	0
0.508	0.513	0.658333	0.137267833125673	0.189276312828481	0
0.507667	0.512667	0.658333	0.227745715082463	0.305238431145304	0
0.508333	0.512667	0.657667	0.100535474334153	0.194172003694992	0
0.509333	0.512667	0.656667	0.104828455750117	0.160235427635246	0
0.508333	0.511667	0.653	0.0510696016861321	0.10208528894849	0
0.508	0.510667	0.653667	0.0616370808678497	0.122689582017453	0
0.508333	0.511	0.655	0.114780811760301	0.177819903779985	0
0.508667	0.512667	0.653333	0.0278438082426447	0.0500273816687647	0
0.509667	0.512	0.656333	0.0426035532878997	0.0453450619178356	0
0.509333	0.512	0.654667	0.022164150932601	0.0296891339680986	0
0.505	0.511	0.658667	0.351124384531398	0.552998562278494	0
0.505667	0.511	0.658	0.416763404338458	0.548438199461575	0
0.505333	0.511333	0.658	0.351124384531398	0.53181110784763	0
0.504333	0.510667	0.657667	0.416763404338458	0.905767806134993	0
0.505333	0.510333	0.658	0.351124384531398	0.674201465654742	0
0.505	0.510333	0.657333	0.351124384531398	0.745651385693477	0
0.505333	0.509333	0.657667	0.347835175756611	0.699807224499334	0
0.505	0.508667	0.657	0.348825518409665	0.734644392744949	0
0.505333	0.509	0.657667	0.347835175756611	0.767855305962369	0
0.507333	0.511333	0.65	0.00245615779594256	0.00248541785737808	0
0.506667	0.510333	0.650667	0.0235716411276121	0.0278647732391895	0
0.507333	0.511	0.651333	0.00292206448136894	0.00754984349388488	0
0.507333	0.512	0.655	0.132056158425670	0.274081417422298	0
0.507	0.511	0.655667	0.217910548803121	0.371822680739993	0
0.507	0.511667	0.654	0.173827677763314	0.344112808129444	0
0.507333	0.511333	0.654	0.143515744678287	0.315070909081918	0
0.507667	0.511333	0.654667	0.0936325863393382	0.208705256433544	0
0.508	0.512	0.654667	0.0758028930267506	0.181678649932446	0
0.508333	0.513	0.656333	0.0510696016861321	0.135635403387299	0
0.508333	0.512	0.653333	0.0694906623784262	0.121074882710723	0
0.508	0.512	0.654	0.0982934170579713	0.149877637390268	0
0.506	0.509333	0.642333	0.00206498377402284	0.00298879915911095	0
0.504667	0.508667	0.643333	0.0158956719789262	0.0194985240239489	0
0.504	0.508333	0.642667	0.0158956719789262	0.0271358429507968	0
0.504	0.507667	0.642	0.0233615173341535	0.048883228748	0
0.502333	0.511	0.658667	0.45064395642417	0.689004631122831	0
0.502333	0.51	0.656	0.266035563736598	0.566417531017662	0
0.502333	0.510667	0.654333	0.215604976380265	0.486034585175294	0
0.501333	0.510667	0.656667	0.274441312234747	0.704725853431242	0
0.500667	0.509667	0.656667	0.322647398205032	0.913622210900001	0
0.501333	0.510333	0.656	0.322493270607671	0.752248283971049	0
0.502333	0.51	0.657	0.384500034727328	0.785585867689344	0
0.501667	0.51	0.656	0.266386086662728	0.657609899456361	0
