OneWayAcc	TwoWayAcc	ThreeWayAcc	ChiMaxs	ChiSums	Best
0.502	0.503	0.689333	0.266386086662728	0.562113095405156	0
0.501	0.503667	0.691667	0.44250415245987	0.788285973167387	0
0.502667	0.504	0.685333	0.124224877838712	0.201197706105966	0
0.503333	0.504333	0.685667	0.0620765466365839	0.115184132007807	0
0.503667	0.505333	0.687667	0.0425535699449181	0.0756737315150858	0
0.504333	0.505667	0.690667	0.0237404120896519	0.0563970859264187	0
0.503667	0.504333	0.673667	0.0077128357011743	0.0104251515230220	0
0.504333	0.505667	0.675333	0.0025803793515952	0.00465592868640226	0
0.501667	0.503	0.688333	0.322493270607671	0.753963233727525	0
0.503667	0.505667	0.696333	0.169767315810681	0.362954870582512	0
0.502667	0.503333	0.685333	0.125285397729614	0.202384153759642	0
0.502667	0.505333	0.698333	0.263239464907739	0.518883500220614	1
0.504333	0.505667	0.698667	0.263239464907739	0.4729922847312	0
0.504	0.505	0.696	0.169262452624408	0.361402264473375	0
0.501333	0.505667	0.669667	0.0664461062015644	0.100796522818152	0
0.501667	0.505	0.669	0.0664461062015644	0.100501509232999	0
0.501	0.503667	0.673667	0.256656361903730	0.336594405514978	0
0.500333	0.505333	0.672333	0.207716577320434	0.362184486717191	0
0.500333	0.505	0.672	0.256656361903730	0.419710449474569	0
0.502667	0.505333	0.676667	0.0357280911764002	0.0676096794173844	0
0.503	0.506	0.694	0.127127624762107	0.236000710704641	0
0.501667	0.503	0.678	0.0889781916045358	0.196041435515924	0
0.504	0.506333	0.675667	0.00252479244845074	0.00256205019484556	0
0.504	0.506	0.677	0.00998289946347095	0.0125551161797922	0
0.503667	0.506	0.677667	0.0103149909417825	0.0219030674629483	0
0.503	0.504333	0.672667	0.0106666666666667	0.0118192045754973	0
0.502333	0.505667	0.694	0.215604976380265	0.476680811601914	0
0.502333	0.504667	0.688667	0.215857750858552	0.34807329987916	0
0.504	0.508333	0.686333	0.0104409187045566	0.0122509836285934	0
0.503333	0.505333	0.673	0.00262246568409874	0.00265972343049355	0
0.504	0.505	0.687333	0.0425535699449181	0.0756737315150858	0
0.504	0.505667	0.690667	0.0422151707251851	0.105989690861795	0
0.504667	0.506333	0.691333	0.0237404120896519	0.0563970859264187	0
0.504	0.505333	0.690333	0.0422151707251851	0.0931644694540547	0
0.503333	0.506	0.698333	0.212457489373299	0.468101524686174	0
0.503333	0.505333	0.699	0.212457489373299	0.50790338286188	0
0.503667	0.505333	0.696667	0.168646396714670	0.390818416895172	0
0.500667	0.505667	0.675	0.207716577320434	0.43696004068553	0
0.501	0.506	0.674333	0.162656240001708	0.276651306588700	0
0.503	0.504667	0.677667	0.0612608809476798	0.082444693667602	0
0.502333	0.503667	0.678	0.0889781916045358	0.195755570449580	0
0.502333	0.503333	0.675667	0.0889781916045358	0.171528667550273	0
0.503667	0.506	0.676	0.00929515650261308	0.0118260937375713	0
0.502333	0.506	0.675333	0.0659533592230548	0.0904487786447637	0
0.502	0.503333	0.687333	0.215984192282203	0.55581404650118	0
0.502333	0.503667	0.688333	0.215857750858552	0.510749295363932	0
0.502333	0.504	0.691667	0.592470269550978	0.786582980927287	0
0.503667	0.505333	0.674333	0.00194105148428124	0.00196085799008847	0
0.503667	0.505667	0.673333	4.74242678704891e-05	6.7230773677715e-05	0
0.503	0.504	0.673667	0.0217141351067922	0.0515312920767951	0
0.503667	0.504	0.674667	0.020282604998853	0.0250116613857717	0
0.502667	0.504333	0.687667	0.214721403662784	0.37248814548308	0
0.502667	0.505333	0.686	0.096	0.158050294119026	0
0.503	0.505333	0.686667	0.0959576792566308	0.157086076929076	0
0.501	0.503333	0.69	0.44250415245987	0.828550739852949	0
0.504	0.506333	0.683667	0.020282604998853	0.0253225380641854	0
0.502667	0.504667	0.684	0.0878806860333706	0.140762523425222	0
0.502667	0.506667	0.685667	0.121831064407066	0.156069372201345	0
0.503333	0.506	0.684333	0.0612608809476798	0.0822425385561293	0
0.503667	0.505	0.695667	0.169262452624408	0.361402264473375	0
0.503667	0.505333	0.684	0.0238673822351773	0.0437308936195158	0
0.504	0.508	0.694333	0.0918133825972414	0.182126871033983	0
0.504333	0.507667	0.696333	0.0662347073765813	0.116559435360208	0
0.504	0.507	0.695333	0.0956194437977211	0.21130020863014	0
0.501667	0.506333	0.669667	0.0424124078528592	0.0901050355598525	0
0.501333	0.505667	0.67	0.0956194437977211	0.129969860414309	0
0.502	0.505333	0.669333	0.0664461062015644	0.113885129564353	0
0.502	0.505	0.668667	0.0424124078528592	0.0686089777384534	0
0.503667	0.505	0.675667	0.0212715837140484	0.0217698215186961	0
0.503333	0.504333	0.677667	0.0393112088106461	0.0403943076632796	0
0.503333	0.506333	0.693	0.0662347073765813	0.170977920679832	0
0.503667	0.506	0.692	0.0426666666666667	0.106153421105900	0
0.503667	0.507	0.693	0.0425535699449181	0.0923056974601208	0
0.503	0.506333	0.693	0.125285397729614	0.215471916020831	0
0.502667	0.506	0.694333	0.127127624762107	0.260020169464161	0
0.501667	0.504	0.678333	0.0889781916045358	0.178125219411766	0
0.501333	0.503667	0.678	0.121831064407066	0.281970064686158	0
0.502	0.504333	0.675667	0.0900003782954222	0.141573014988904	0
0.504	0.505333	0.676	0.0115989462174601	0.0141548516257981	0
0.504667	0.506	0.675667	0.00228212306845905	0.00446070245085145	0
0.504	0.505	0.673333	0.00288642629468787	0.00764500101638719	0
0.504667	0.507	0.675	3.11129598873083e-05	4.02209727498203e-05	0
0.504333	0.506333	0.677	0.00998289946347095	0.012538804871809	0
0.502667	0.505667	0.674	0.0235716411276121	0.0339340563372654	0
0.502667	0.504	0.672667	0.0239946882915694	0.0402493901284129	0
0.502333	0.504	0.687333	0.26659650819415	0.398812057214758	0
0.503	0.505333	0.687667	0.130555735110458	0.211459682620516	0
0.502333	0.505667	0.686	0.130555735110458	0.214510628913679	0
0.503	0.505667	0.688	0.215604976380265	0.254791577785135	0
0.503	0.504	0.687	0.215604976380265	0.226948877534423	0
0.502667	0.504667	0.687667	0.169767315810681	0.23152552479217	0
0.504	0.508333	0.686667	0.0104409187045566	0.0194600613060511	0
0.502333	0.504333	0.685667	0.0959576792566308	0.228173228277238	0
0.501667	0.503	0.693	0.851550153882265	1.43986983060702	0
0.500667	0.503	0.689333	0.596841863339501	1.07824482307360	0
0.501333	0.502667	0.690333	0.445570776366231	0.998084741358703	0
0.502	0.503	0.691	0.382657648955164	0.830334701850802	0
0.500667	0.504667	0.694	0.95527271165627	1.50837197162425	0
0.502	0.503	0.691667	0.510909634666791	0.963749095915053	0
0.502	0.504	0.693667	0.519155260413540	0.999421872951873	0
