OneWayAcc	TwoWayAcc	ThreeWayAcc	Best
0.5	0.501667	0.891667	0
0.501	0.505333	0.900667	0
0.501667	0.510667	0.906	0
0.501	0.505	0.9	0
0.501333	0.506667	0.902667	0
0.501333	0.507333	0.903333	0
0.500333	0.508667	0.902667	0
0.500333	0.502667	0.895333	0
0.500333	0.503333	0.896333	0
0.503	0.504667	0.900667	0
0.500333	0.501333	0.891	0
0.501333	0.504	0.899	0
0.500333	0.507667	0.901667	0
0.502	0.509	0.906333	0
0.501667	0.508667	0.905667	0
0.501667	0.505667	0.902333	0
0.502333	0.509333	0.907	0
0.503333	0.51	0.908667	0
0.500333	0.511333	0.904	0
0.501	0.504	0.898667	0
0.502	0.506667	0.903667	0
0.501333	0.508	0.904667	0
0.500333	0.504667	0.898333	0
0.502667	0.509667	0.908333	0
0.502333	0.506667	0.904667	1
0.500667	0.501333	0.891333	0
0.500333	0.506	0.900333	0
0.502	0.513	0.908333	0
0.500667	0.505	0.899	0
0.500333	0.513333	0.906667	0
0.500667	0.512667	0.906	0
0.501667	0.504333	0.9	0
0.502	0.511	0.906667	0
0.503333	0.508667	0.907333	0
0.501	0.506	0.901	0
0.502	0.508	0.905333	0
0.502	0.507667	0.905	0
0.501333	0.505667	0.901667	0
0.501	0.508	0.904	0
0.502333	0.506333	0.904	0
0.501	0.507333	0.903	0
0.500333	0.507	0.900667	0
0.500333	0.505333	0.899667	0
0.501	0.503	0.896	0
0.500667	0.508333	0.903	0
0.504333	0.508667	0.907667	0
0.500667	0.502	0.894333	0
0.501667	0.512333	0.907667	0
0.503	0.508667	0.907	0
0.501667	0.503667	0.898	0
0.502	0.506	0.903	0
0.500667	0.509	0.904333	0
0.504333	0.509	0.909	0
0.501667	0.506333	0.902667	0
0.501	0.508333	0.904667	0
0.501	0.507667	0.903667	0
0.501667	0.507667	0.904333	0
0.500333	0.504	0.897	0
0.501333	0.504667	0.899667	0
0.501333	0.509333	0.905667	0
0.5	0.506	0.899667	0
0.500667	0.507667	0.902667	0
0.504333	0.508333	0.906	0
0.500667	0.508667	0.904	0
0.503667	0.510333	0.909333	0
0.501	0.504333	0.899	0
0.502333	0.507333	0.905333	0
0.501333	0.504333	0.899333	0
0.501	0.503667	0.897667	0
0.502	0.507333	0.904	0
0.503	0.509	0.907667	0
0.500667	0.505667	0.9	0
0.502333	0.513	0.908667	0
0.500667	0.513333	0.907	0
0.501667	0.505333	0.901	0
0.501333	0.512	0.906333	0
0.504	0.509333	0.908	0
0.501667	0.507	0.903	0
