OneWayAcc	TwoWayAcc	FourWayAcc	Best
0.5	0.502	0.818	0
0.5	0.510333	0.860667	0
0.500667	0.503	0.847333	0
0.500667	0.505667	0.858	0
0.500333	0.506	0.857667	0
0.500333	0.503667	0.849	0
0.500333	0.503	0.845667	0
0.500333	0.507667	0.863667	0
0.501333	0.503333	0.849	0
0.501667	0.509	0.873667	0
0.500333	0.505667	0.855333	0
0.500667	0.504333	0.851333	0
0.501667	0.506333	0.861333	0
0.500333	0.512333	0.876667	0
0.501667	0.508667	0.872333	0
0.501	0.507667	0.867333	0
0.501	0.504333	0.854	0
0.500667	0.506667	0.863	0
0.500333	0.514	0.880333	0
0.501	0.510333	0.877	0
0.501333	0.506	0.859	0
0.500333	0.509333	0.871	0
0.500333	0.505333	0.855	0
0.502	0.508	0.870333	0
0.500333	0.506667	0.862	0
0.502333	0.507667	0.869333	0
0.501	0.503333	0.848667	0
0.501	0.504	0.850667	0
0.501333	0.507667	0.868333	0
0.500667	0.502	0.818667	0
0.501333	0.51	0.876667	0
0.501333	0.506333	0.86	0
0.501	0.510667	0.877333	0
0.501333	0.503667	0.85	0
0.501333	0.509	0.872333	0
0.500667	0.505333	0.857	0
0.500333	0.51	0.875	0
0.501333	0.510667	0.878	0
0.500667	0.504667	0.854667	0
0.501667	0.511	0.879	0
0.500333	0.502667	0.845	0
0.500667	0.508	0.869333	0
0.501	0.511	0.878	0
0.500667	0.506333	0.859667	0
0.501	0.514	0.882667	0
0.501333	0.508667	0.872	0
0.500333	0.509	0.870667	0
0.501	0.508	0.869667	0
0.500333	0.507333	0.863	0
0.500667	0.509667	0.876	0
0.500333	0.508333	0.869333	0
0.500667	0.511333	0.879667	0
0.500333	0.509667	0.873	0
0.500667	0.509333	0.874	0
0.501333	0.513667	0.881333	0
0.501333	0.508333	0.871667	0
0.500667	0.504	0.850333	0
0.501	0.506	0.858667	0
0.500667	0.507333	0.867	0
0.500333	0.510667	0.875333	0
0.500333	0.504667	0.854	0
0.501333	0.507	0.865333	0
0.501	0.508333	0.871	0
0.502	0.507667	0.868667	0
0.501667	0.505	0.856	0
0.501333	0.510333	0.877667	0
0.500333	0.508667	0.869667	0
0.500667	0.508667	0.87	0
0.501	0.513667	0.880667	0
0.501667	0.510333	0.878333	1
