OneWayAcc	TwoWayAcc	ThreeWayAcc	Best
0.5	0.505333	0.808333	0
0.5	0.536333	0.857333	0
0.5	0.504667	0.807333	0
0.500667	0.503333	0.816	0
0.500667	0.501333	0.807667	0
0.501	0.51	0.833333	0
0.5	0.512667	0.834667	0
0.5	0.513667	0.836333	0
0.500333	0.511	0.834	0
0.500333	0.513667	0.837333	0
0.501333	0.521	0.847333	0
0.500333	0.537333	0.860667	0
0.500333	0.505	0.818333	0
0.501333	0.508333	0.830667	0
0.501667	0.537	0.862	0
0.500333	0.521333	0.844667	0
0.500333	0.514667	0.839333	0
0.500667	0.541667	0.864	0
0.500333	0.520667	0.844	0
0.500667	0.540333	0.863333	0
0.500667	0.507333	0.827	0
0.500333	0.512	0.835667	0
0.500333	0.514333	0.838333	0
0.500667	0.504333	0.817	0
0.500333	0.502333	0.812333	0
0.500667	0.529667	0.856333	0
0.500667	0.537667	0.861667	0
0.500333	0.505333	0.822	0
0.501333	0.519667	0.847	0
0.502333	0.536333	0.861333	0
0.501	0.504	0.817	0
0.501	0.502	0.812667	0
0.500667	0.527667	0.854	0
0.5	0.513333	0.835667	0
0.501667	0.543333	0.865333	0
0.501	0.525667	0.851667	0
0.503667	0.51	0.835	0
0.502	0.520333	0.847333	0
0.500333	0.522	0.846	0
0.501333	0.529333	0.856333	0
0.501667	0.536333	0.861	0
0.502333	0.537	0.862333	0
0.500667	0.528	0.854333	0
0.500667	0.529333	0.856	0
0.501333	0.539667	0.863667	0
0.500333	0.506667	0.826	0
0.500333	0.511667	0.835333	0
0.501	0.511	0.834333	0
0.500333	0.538333	0.862	0
0.500333	0.508	0.829667	0
0.501333	0.521667	0.847667	0
0.501	0.519667	0.846333	0
0.500333	0.522333	0.847333	0
0.500333	0.517	0.842333	0
0.500333	0.510667	0.831333	0
0.501	0.513333	0.839333	0
0.500333	0.502	0.811333	0
0.501	0.515333	0.842667	0
0.500333	0.528333	0.853667	0
0.500333	0.531	0.857	0
0.501667	0.520667	0.847667	0
0.501	0.509667	0.833	0
0.500333	0.507	0.826667	0
0.500333	0.526667	0.852	0
