OneWayAcc	TwoWayAcc	ThreeWayAcc	FourWayAcc	FiveWayAcc	Best
0.503333	0.508333	0.516333	0.537667	0.683667	0
0.502667	0.507667	0.517333	0.537	0.684	0
0.502333	0.508667	0.517333	0.537667	0.685667	0
0.503333	0.507333	0.517667	0.536333	0.684667	0
0.502	0.512667	0.519667	0.540667	0.694667	0
0.501667	0.511333	0.519667	0.538667	0.688667	0
0.503	0.507333	0.517667	0.538333	0.697333	1
0.502667	0.507667	0.517333	0.541667	0.693333	0
0.502667	0.508	0.518333	0.542667	0.698333	0
0.503333	0.508	0.517333	0.537333	0.686333	0
0.502667	0.507667	0.517	0.539333	0.687	0
0.503	0.507667	0.518	0.537667	0.69	0
0.501333	0.508667	0.519667	0.536333	0.683667	0
0.501333	0.508	0.518667	0.537	0.683333	0
0.501	0.508667	0.518667	0.536667	0.685333	0
0.501	0.509	0.518667	0.536	0.684333	0
0.503333	0.507667	0.519	0.535333	0.680667	0
0.502667	0.508333	0.517333	0.542667	0.695	0
0.502333	0.508	0.517667	0.541	0.695	0
0.502667	0.507667	0.517667	0.541333	0.697	0
0.502333	0.508333	0.518	0.540667	0.697	0
0.502333	0.508	0.518333	0.54	0.696333	0
0.502	0.508	0.518333	0.539667	0.692667	0
0.502333	0.508667	0.518	0.537667	0.689333	0
0.502667	0.508333	0.517333	0.538667	0.69	0
0.503	0.507667	0.517333	0.537333	0.685667	0
0.502667	0.508333	0.518	0.537	0.685667	0
0.502333	0.508	0.517333	0.538	0.686667	0
0.502667	0.508	0.517333	0.539333	0.691	0
0.503	0.508	0.517333	0.538667	0.691667	0
0.502667	0.509	0.517667	0.539	0.692333	0
0.501333	0.508	0.519333	0.537	0.685667	0
0.502333	0.509	0.517667	0.536333	0.682667	0
0.502333	0.509667	0.518333	0.537	0.685667	0
0.502667	0.508667	0.518667	0.536667	0.685667	0
0.503	0.508667	0.517	0.536	0.678333	0
0.503	0.508	0.516667	0.536	0.677667	0
0.502333	0.507333	0.517333	0.536	0.677333	0
0.502667	0.509	0.518	0.535	0.678667	0
0.502667	0.506667	0.518333	0.535333	0.68	0
0.502	0.506667	0.518333	0.536	0.678667	0
0.502667	0.506	0.517667	0.535667	0.679667	0
0.502667	0.507333	0.519333	0.535667	0.681333	0
0.502667	0.507333	0.519	0.535667	0.680333	0
0.502	0.507667	0.519	0.535	0.677667	0
0.501667	0.506667	0.518	0.538	0.684	0
0.501667	0.506667	0.519	0.538333	0.684667	0
0.502	0.507333	0.518667	0.538	0.686667	0
0.502333	0.506667	0.518	0.538	0.687333	0
0.502667	0.505667	0.518333	0.539667	0.685333	0
0.502	0.506	0.517333	0.539	0.686	0
0.501667	0.506	0.518	0.539	0.683333	0
0.503	0.506333	0.518333	0.537667	0.683333	0
0.502667	0.506	0.518	0.537667	0.680667	0
0.502333	0.506333	0.518333	0.537667	0.681333	0
0.502667	0.506	0.518	0.538	0.682667	0
0.503	0.508333	0.520667	0.536667	0.687333	0
0.503	0.508667	0.520333	0.535667	0.686	0
0.502667	0.505667	0.517667	0.535667	0.659	0
0.502	0.505333	0.516	0.535333	0.655667	0
0.502333	0.505667	0.516333	0.536	0.657	0
0.503	0.506	0.516	0.534667	0.654667	0
0.502	0.506333	0.517667	0.537	0.660667	0
0.502667	0.505	0.516	0.535667	0.657667	0
0.502333	0.506	0.516333	0.535333	0.657333	0
0.502333	0.505333	0.517	0.536	0.657333	0
0.502333	0.505667	0.516667	0.535667	0.658333	0
0.501667	0.508	0.517333	0.537667	0.677	0
0.501667	0.506667	0.516667	0.538333	0.679667	0
0.502	0.507667	0.517	0.539	0.680333	0
0.502	0.506667	0.516333	0.538667	0.677	0
0.502667	0.507333	0.517667	0.537	0.683667	0
0.502667	0.507667	0.517667	0.536667	0.683667	0
0.502667	0.509333	0.517333	0.537	0.685333	0
0.503667	0.507	0.518	0.536667	0.684667	0
0.503667	0.509333	0.519	0.536667	0.688	0
0.504333	0.509333	0.520333	0.536333	0.688333	0
0.502	0.513	0.520333	0.540333	0.693333	0
0.501333	0.510667	0.52	0.541667	0.689	0
0.501667	0.512333	0.519333	0.541	0.694333	0
0.501667	0.511667	0.517667	0.54	0.691333	0
0.501667	0.511	0.518667	0.539667	0.690333	0
0.501667	0.510333	0.518	0.54	0.688	0
0.503667	0.507667	0.518	0.538	0.695333	0
0.501667	0.508333	0.52	0.540667	0.694	0
0.501667	0.508	0.521667	0.540667	0.693333	0
0.502333	0.507667	0.519	0.539667	0.695667	0
0.503	0.508333	0.519667	0.542333	0.699667	0
0.503	0.508667	0.518	0.543333	0.699	0
0.502	0.508333	0.518333	0.541	0.697333	0
0.502333	0.507333	0.518333	0.538333	0.695333	0
0.502667	0.508	0.519	0.538	0.695	0
0.502667	0.509	0.520333	0.540333	0.698	0
0.503667	0.506667	0.517667	0.539	0.691667	0
0.503333	0.506333	0.517	0.539667	0.691333	0
0.502667	0.508667	0.517	0.537333	0.685667	0
0.502333	0.507667	0.518	0.539333	0.689	0
0.503	0.508	0.517	0.539	0.687667	0
0.503667	0.507667	0.516667	0.539667	0.685667	0
0.501667	0.508667	0.519667	0.536	0.683333	0
