OneWayAcc	TwoWayAcc	ThreeWayAcc	FourWayAcc	Best
0.501333	0.506667	0.521	0.748333	0
0.501667	0.505	0.521667	0.746	0
0.501333	0.507333	0.519667	0.743333	0
0.500667	0.506333	0.524	0.756667	0
0.501667	0.505	0.516	0.731333	0
0.501333	0.503333	0.521333	0.739	0
0.501	0.504	0.520667	0.740333	0
0.501333	0.504333	0.518	0.736	0
0.500667	0.505333	0.516667	0.730333	0
0.501667	0.505333	0.520333	0.744333	0
0.501667	0.506667	0.517	0.736333	0
0.500333	0.506333	0.525	0.757333	0
0.501	0.505	0.516667	0.733333	0
0.501333	0.504333	0.512333	0.726333	0
0.502333	0.505333	0.520667	0.746667	0
0.501	0.503667	0.518667	0.735333	0
0.501667	0.503333	0.511333	0.700667	0
0.501	0.504333	0.510333	0.706333	0
0.501	0.502667	0.515	0.719	0
0.500333	0.504	0.513333	0.725	0
0.500333	0.504333	0.514	0.726333	0
0.501667	0.506667	0.523	0.755	0
0.501	0.504333	0.521667	0.740667	0
0.501333	0.506	0.515333	0.731333	0
0.501667	0.506667	0.52	0.744	0
0.501667	0.506333	0.522667	0.753333	0
0.501	0.503	0.521333	0.737	0
0.501333	0.506	0.521	0.745333	0
0.501667	0.505667	0.517333	0.736	0
0.502	0.506333	0.517	0.736667	0
0.500667	0.505667	0.515333	0.731	0
0.501	0.504	0.509667	0.695	0
0.501	0.505	0.522	0.75	0
0.500667	0.506	0.522333	0.749	0
0.502	0.504667	0.521333	0.741	0
0.500333	0.504	0.514	0.725667	0
0.501	0.504333	0.513	0.725333	0
0.500667	0.505667	0.526	0.757333	0
0.500667	0.506333	0.526333	0.757667	0
0.501333	0.505333	0.513	0.727667	0
0.501333	0.505	0.521333	0.744667	0
0.501667	0.506667	0.519	0.742667	0
0.501667	0.505333	0.515333	0.730667	0
0.500333	0.505667	0.515667	0.729333	0
0.501667	0.505	0.521	0.744	0
0.501667	0.505667	0.516667	0.735333	0
0.501333	0.507	0.517333	0.736333	0
0.501	0.506333	0.525333	0.757667	0
0.501	0.505333	0.516	0.731333	0
0.501333	0.504667	0.517	0.731667	0
0.501667	0.505	0.517333	0.734	0
0.500667	0.505667	0.525	0.754	0
0.501	0.505667	0.525667	0.754667	0
0.501	0.504667	0.512667	0.726	0
0.501	0.505	0.512333	0.726333	0
0.501333	0.504	0.513333	0.726333	0
0.501667	0.505333	0.513333	0.728	0
0.502	0.507667	0.518	0.738333	0
0.502	0.505	0.520667	0.743667	0
0.501333	0.503333	0.519	0.734667	0
0.501333	0.503667	0.510333	0.699667	0
0.500667	0.503	0.516333	0.718667	0
0.501	0.503	0.514	0.717333	0
0.502	0.506333	0.522667	0.753667	0
0.500667	0.504333	0.521667	0.739333	0
0.501333	0.506	0.526	0.757667	0
0.501667	0.506333	0.526	0.758333	0
0.501	0.505333	0.526667	0.757333	0
0.501333	0.505667	0.520333	0.743667	0
0.501667	0.507667	0.518667	0.739667	0
0.501333	0.508	0.519333	0.742	0
0.502	0.507333	0.522333	0.752	0
0.501333	0.506667	0.522333	0.751667	0
0.500667	0.503667	0.521667	0.737	0
0.501	0.503	0.521	0.736333	0
0.502667	0.504333	0.523	0.742667	0
0.501	0.504333	0.517667	0.735667	0
0.500667	0.504	0.518	0.735667	1
0.501	0.504667	0.518667	0.736333	0
0.501333	0.504667	0.518667	0.737333	0
0.501	0.505333	0.521667	0.744667	0
0.501	0.506	0.520667	0.743333	0
0.501667	0.505	0.510333	0.707	0
0.501	0.506	0.521333	0.749	0
0.501	0.506667	0.520667	0.745	0
0.500667	0.506333	0.521	0.745333	0
0.501333	0.505667	0.521333	0.746333	0
0.501333	0.504333	0.514	0.728333	0
0.501667	0.504667	0.515	0.73	0
0.501	0.504	0.513333	0.726	0
0.501333	0.503667	0.514	0.727333	0
0.501667	0.503667	0.513	0.726667	0
0.501333	0.504	0.513	0.726	0
0.501667	0.504	0.513333	0.727	0
0.501667	0.503667	0.521	0.739333	0
0.501333	0.504333	0.520333	0.74	0
0.501667	0.504333	0.521	0.740667	0
0.502	0.506667	0.52	0.745	0
0.501333	0.504333	0.509333	0.695	0
0.502333	0.507667	0.518333	0.739333	0
