OneWayAcc	TwoWayAcc	ThreeWayAcc	Best
0.500333	0.500667	0.886667	0
0.5	0.502	0.889667	0
0.500333	0.504667	0.899667	0
0.500667	0.503	0.896667	0
0.500333	0.501333	0.89	0
0.500667	0.502333	0.892333	0
0.501667	0.511	0.906	0
0.500333	0.504333	0.899	0
0.500333	0.512333	0.907667	0
0.500333	0.503333	0.896333	0
0.500333	0.511667	0.904333	0
0.500667	0.504333	0.899333	0
0.501333	0.512	0.908667	0
0.500333	0.502667	0.895667	0
0.500333	0.512	0.904667	0
0.501333	0.505333	0.902333	0
0.501667	0.507333	0.905	0
0.501	0.503667	0.899	0
0.500333	0.503667	0.898333	0
0.501333	0.504	0.900333	0
0.501	0.511667	0.907333	0
0.500667	0.508333	0.903	0
0.501	0.505	0.901667	0
0.501	0.505333	0.902	0
0.500333	0.501	0.887	0
0.500667	0.512333	0.909	0
0.502	0.511	0.906333	0
0.501	0.504667	0.900667	0
0.501333	0.507	0.904	0
0.500667	0.513667	0.910333	0
0.500333	0.509333	0.902333	0
0.500333	0.509667	0.903	0
0.501	0.506333	0.903667	0
0.500333	0.506333	0.900667	0
0.501333	0.507667	0.904333	0
0.501333	0.505667	0.902667	0
0.501	0.504	0.899333	0
0.501333	0.503333	0.898	0
0.500667	0.503667	0.898667	0
0.501	0.513	0.910333	0
0.500333	0.513	0.909	0
0.500667	0.505333	0.900667	0
0.500333	0.502	0.890667	0
0.500333	0.502333	0.891667	0
0.501	0.512	0.908	0
0.500667	0.512	0.907667	0
0.501	0.515667	0.910667	0
0.501333	0.516667	0.911	0
0.501	0.504333	0.9	0
0.501667	0.506667	0.904667	1
