OneWayAcc	TwoWayAcc	ThreeWayAcc	Best
0.501	0.508	0.856667	0
0.500333	0.502667	0.845333	0
0.500333	0.501667	0.842	0
0.501667	0.526	0.872667	0
0.501	0.527	0.871667	0
0.500667	0.512667	0.862333	0
0.5	0.526333	0.868	0
0.5	0.511333	0.857333	0
0.501	0.507667	0.856	0
0.502	0.510333	0.861667	0
0.502667	0.511	0.863667	0
0.500333	0.505	0.849333	0
0.501	0.523	0.869	0
0.500667	0.517667	0.868	0
0.5	0.515	0.860667	0
0.500333	0.511667	0.859333	0
0.502333	0.525	0.872	0
0.500333	0.503333	0.846	0
0.501333	0.525667	0.872333	0
0.500667	0.517333	0.867	0
0.502333	0.512333	0.864667	0
0.500667	0.512333	0.862	0
0.501	0.512	0.862	0
0.502333	0.509333	0.859667	0
0.500333	0.527667	0.870667	0
0.501	0.505333	0.852	0
0.501667	0.503667	0.849	0
0.501667	0.519	0.869667	0
0.503333	0.523333	0.871333	0
0.502	0.513667	0.866	0
0.500667	0.526333	0.870333	0
0.5	0.527667	0.87	0
0.502333	0.519333	0.870333	0
0.502667	0.509	0.859667	0
0.501333	0.525333	0.872	0
0.501	0.524667	0.870333	0
0.500667	0.503333	0.847333	0
0.502	0.51	0.861333	0
0.5	0.526	0.866667	0
0.500667	0.525667	0.87	0
0.501	0.515	0.866333	0
0.504333	0.526667	0.877	0
0.500333	0.504	0.848667	0
0.500667	0.504667	0.850667	0
0.500667	0.506	0.852667	0
0.500333	0.510333	0.857667	0
0.5	0.505	0.849	0
0.500333	0.506	0.852	0
0.501	0.513	0.863	0
0.505	0.512667	0.868	0
0.501333	0.527667	0.873667	0
0.502333	0.511	0.863	0
0.503	0.515333	0.867333	0
0.501667	0.518333	0.869	0
0.500333	0.518667	0.866333	0
0.500333	0.517333	0.866	0
0.501	0.503667	0.848667	0
0.501333	0.508667	0.858	0
0.503333	0.512667	0.866333	0
0.501	0.504667	0.851667	0
0.501333	0.527333	0.873333	0
0.504	0.511333	0.866333	0
0.500667	0.513	0.862667	0
0.500333	0.509	0.856333	0
0.502667	0.510333	0.862333	0
0.500667	0.513333	0.863	0
0.503	0.524	0.872	0
0.500667	0.511	0.859333	0
0.500667	0.509667	0.857667	0
0.500667	0.509	0.857333	0
0.501333	0.519333	0.869	0
0.503	0.508667	0.859667	0
0.501667	0.51	0.860667	0
0.502667	0.512333	0.865	0
0.500333	0.525667	0.869333	0
0.500333	0.519	0.867667	0
0.502	0.511667	0.862333	0
0.501667	0.512667	0.865	0
0.500333	0.511	0.858333	0
0.501	0.523667	0.87	0
0.503	0.514333	0.867	0
0.500333	0.507333	0.854333	0
0.501667	0.518	0.868667	0
