OneWayAcc	TwoWayAcc	ThreeWayAcc	Best
0.5	0.592	0.858	0
0.5	0.509333	0.842	0
0.5	0.591667	0.857667	0
0.501	0.596333	0.864	0
0.500333	0.567333	0.858	0
0.500333	0.506333	0.842	0
0.501	0.501	0.831333	0
0.500667	0.573	0.862	0
0.501	0.546333	0.850667	0
0.500667	0.564333	0.855667	0
0.505333	0.565333	0.859	0
0.501333	0.505667	0.844333	0
0.5	0.567333	0.857333	0
0.502	0.571	0.863	0
0.500333	0.505667	0.841667	0
0.501	0.506	0.844667	0
0.501667	0.509333	0.848667	0
0.500667	0.501667	0.834667	0
0.504667	0.564	0.857667	0
0.502333	0.570333	0.863333	0
0.501	0.573	0.863667	0
0.502	0.507667	0.847	0
0.500333	0.572	0.860333	0
0.500333	0.596333	0.862333	0
0.501667	0.506	0.845	0
0.502667	0.572	0.865333	0
0.500333	0.563667	0.854	0
0.500333	0.502	0.835333	0
0.500667	0.505	0.841667	0
0.500667	0.503333	0.84	0
0.501	0.564	0.855333	0
0.500667	0.507667	0.845	0
0.502667	0.568333	0.861667	0
0.500667	0.573667	0.862667	0
0.500333	0.562667	0.853	0
0.501667	0.550333	0.853333	0
0.502333	0.509	0.848667	0
0.500333	0.566333	0.855333	0
0.500333	0.564333	0.854333	0
0.500333	0.503667	0.841	0
0.503333	0.573	0.866333	0
0.500667	0.567667	0.859	0
0.502333	0.571667	0.864333	0
0.500667	0.597	0.863	0
0.505	0.564	0.858	0
0.500333	0.546667	0.850667	0
0.500667	0.572333	0.861667	0
0.501	0.508	0.846333	0
0.500667	0.544667	0.849333	0
0.500333	0.55	0.852	0
0.501333	0.509	0.848	0
0.502333	0.549667	0.853333	0
0.502333	0.569333	0.862	0
0.502	0.566667	0.860333	0
0.500667	0.563333	0.854	0
0.501667	0.547	0.851667	0
0.500667	0.507333	0.844	0
0.500333	0.569	0.859667	0
0.504667	0.564333	0.858	0
0.502	0.508333	0.848	0
0.502667	0.573	0.866	0
0.504667	0.565667	0.859333	0
0.502	0.572333	0.864333	0
0.502333	0.55	0.853667	0
0.502	0.508667	0.848333	0
0.500667	0.598	0.863667	0
0.501	0.505	0.843333	0
0.500667	0.501333	0.833667	0
0.500333	0.502333	0.836667	0
0.500333	0.595667	0.861333	0
0.505	0.564333	0.858333	0
0.502	0.569667	0.862	0
0.501667	0.566333	0.859333	0
0.502333	0.547667	0.852333	0
0.504	0.564	0.857333	0
0.500667	0.505333	0.842667	0
0.501667	0.507	0.846	0
0.500667	0.566333	0.858333	0
0.501	0.564667	0.856333	0
0.505	0.563667	0.857667	0
0.501	0.572333	0.862333	0
0.500667	0.545667	0.849667	0
0.503	0.572	0.866	0
0.500333	0.565667	0.855	0
0.501	0.563667	0.854667	0
0.501667	0.572333	0.863333	0
0.502667	0.552	0.855667	0
0.501333	0.504	0.841333	0
0.502667	0.571333	0.864667	0
0.503	0.571	0.865333	0
0.501333	0.547667	0.851333	0
0.500667	0.550333	0.852333	0
0.500667	0.544	0.847333	0
0.504333	0.564667	0.858667	0
0.502	0.504	0.843333	0
0.501667	0.504333	0.843333	0
0.501667	0.567	0.86	0
0.502333	0.572	0.865	0
0.501333	0.552333	0.854	0
0.501	0.544333	0.849	0
0.501667	0.565	0.856667	0
0.500333	0.573667	0.861	0
0.501	0.547	0.851	0
0.502667	0.57	0.863333	0
0.501667	0.546333	0.851	0
0.501333	0.508333	0.847333	0
0.500667	0.504333	0.841333	0
0.500667	0.508333	0.845333	0
0.501333	0.566333	0.858667	0
0.501	0.509	0.847	0
0.501	0.568667	0.861333	0
0.500333	0.568667	0.858667	0
0.503333	0.507667	0.847333	0
0.502333	0.549	0.852667	0
0.501667	0.570333	0.861667	0
0.501667	0.570667	0.862333	0
0.501667	0.552333	0.855333	0
0.500333	0.544	0.846333	0
0.501333	0.507333	0.846333	0
0.501	0.566667	0.858667	0
0.502667	0.508667	0.848667	1
0.501333	0.550333	0.853	0
0.502667	0.552667	0.857	0
0.501667	0.551333	0.855	0
0.501333	0.567333	0.860333	0
0.500333	0.503333	0.837667	0
0.502	0.549667	0.853	0
0.500333	0.567	0.857	0
0.501	0.568333	0.859667	0
0.501667	0.571	0.862667	0
0.502	0.509667	0.849	0
0.501	0.51	0.848	0
0.501333	0.503	0.84	0
0.502	0.505333	0.844	0
0.500333	0.546	0.850333	0
0.502	0.503	0.840667	0
0.501	0.504333	0.841667	0
0.502667	0.574	0.866333	0
0.502667	0.572667	0.865667	0
0.500333	0.572667	0.860667	0
0.500333	0.544667	0.848	0
0.500667	0.549667	0.851333	0
0.501333	0.566667	0.859333	0
0.502	0.566	0.859667	0
0.500333	0.508	0.843333	0
0.500333	0.597333	0.863	0
0.501	0.562667	0.854333	0
0.501	0.544667	0.85	0
0.502	0.547333	0.852	0
0.503667	0.564667	0.858333	0
0.501	0.565667	0.858	0
0.501	0.551667	0.853333	0
0.502667	0.564667	0.857333	0
0.501667	0.565333	0.858667	0
0.503	0.571333	0.865667	0
0.502	0.550333	0.854	0
0.501667	0.55	0.853	0
0.501667	0.503667	0.842667	0
0.502	0.571667	0.864	0
0.501	0.544	0.848667	0
0.502	0.564667	0.856667	0
0.501667	0.503333	0.842	0
0.502667	0.565667	0.859	0
0.502333	0.566667	0.861333	0
0.501333	0.568	0.861	0
0.500667	0.568667	0.860667	0
0.503	0.507333	0.847	0
0.501667	0.553667	0.855667	0
0.501333	0.507	0.845667	0
0.503	0.509333	0.849	0
