OneWayAcc	TwoWayAcc	ThreeWayAcc	Best
0.5	0.502667	0.923667	0
0.500333	0.502	0.925	0
0.501	0.501	0.92	0
0.5	0.507333	0.930667	0
0.500333	0.501333	0.918333	0
0.5	0.507	0.93	0
0.500667	0.505667	0.931	0
0.502333	0.504	0.93	0
0.500333	0.506	0.931	0
0.500667	0.501	0.918667	0
0.501	0.505	0.930667	0
0.500667	0.504333	0.928667	0
0.5	0.505	0.929	0
0.500333	0.503	0.925333	0
0.500667	0.503667	0.927667	0
0.500333	0.501	0.918	0
0.501333	0.505	0.931333	0
0.500667	0.505	0.929667	0
0.501333	0.504667	0.930333	1
0.501667	0.504667	0.930667	0
0.501	0.503667	0.928667	0
0.500667	0.501333	0.919667	0
0.501	0.505333	0.931667	0
0.501	0.504667	0.929667	0
0.501	0.503	0.927333	0
0.501	0.503333	0.927667	0
