OneWayAcc	TwoWayAcc	FourWayAcc	Best
0.5	0.503	0.841	0
0.5	0.504	0.87	0
0.501667	0.503667	0.872333	0
0.500667	0.507667	0.886	0
0.500667	0.511	0.893333	0
0.500333	0.501667	0.858333	0
0.5	0.507333	0.880667	0
0.500333	0.504	0.871	0
0.501667	0.508333	0.888333	0
0.500333	0.505333	0.877667	0
0.501	0.502667	0.869333	0
0.503333	0.513667	0.900667	0
0.500333	0.504333	0.872667	0
0.500333	0.510333	0.891667	0
0.500667	0.504	0.874	0
0.500667	0.511333	0.895	0
0.500333	0.504667	0.875667	0
0.501333	0.512667	0.898333	0
0.500667	0.505333	0.881	0
0.500333	0.502667	0.861667	0
0.501	0.512333	0.898	0
0.502	0.514333	0.901	0
0.501333	0.513333	0.900333	0
0.501333	0.509333	0.892333	0
0.501667	0.511667	0.897333	1
0.501	0.509333	0.890333	0
0.502	0.509667	0.892667	0
0.500667	0.511667	0.896	0
0.500667	0.513333	0.898667	0
0.500333	0.503	0.869	0
0.501667	0.510667	0.893667	0
0.500667	0.510333	0.892667	0
0.500333	0.512	0.895333	0
0.500667	0.512	0.896667	0
0.501333	0.508333	0.888	0
0.500333	0.502	0.860667	0
0.501	0.513667	0.900333	0
0.500667	0.504333	0.876333	0
0.500667	0.513	0.898333	0
0.500667	0.501667	0.86	0
0.500667	0.503	0.871	0
0.501333	0.509	0.890667	0
0.502	0.51	0.893333	0
0.500333	0.509333	0.887667	0
0.500667	0.507333	0.885667	0
0.501667	0.506	0.882667	0
0.500333	0.506667	0.883333	0
0.500667	0.509667	0.891	0
0.501	0.51	0.892333	0
0.503667	0.513667	0.901	0
0.501333	0.510667	0.893	0
0.500333	0.511667	0.894667	0
0.500667	0.502333	0.861	0
0.501	0.513333	0.9	0
0.501	0.506667	0.884667	0
0.503333	0.514333	0.902333	0
0.501333	0.511	0.895	0
0.500667	0.512667	0.897333	0
0.503667	0.514667	0.902667	0
0.500333	0.509667	0.888667	0
0.501	0.511333	0.895333	0
0.501333	0.513	0.898667	0
0.502	0.514667	0.901667	0
0.502667	0.515333	0.902333	0
0.500667	0.508667	0.888667	0
0.500333	0.505667	0.880667	0
0.500333	0.513	0.897333	0
0.501	0.512	0.897	0
0.501667	0.510333	0.893	0
0.501	0.507	0.885333	0
0.500333	0.508	0.885	0
0.501	0.506	0.881667	0
0.500667	0.51	0.891333	0
0.500333	0.511333	0.894	0
0.500667	0.509333	0.889667	0
0.501	0.509	0.889667	0
0.501333	0.507667	0.886667	0
0.501	0.508333	0.887333	0
0.500667	0.506333	0.884333	0
0.501	0.507667	0.886333	0
0.501	0.509667	0.892	0
0.503667	0.514	0.902	0
0.502	0.514	0.900667	0
0.503	0.515	0.902333	0
