OneWayAcc	TwoWayAcc	FourWayAcc	Best
0.5	0.504667	0.841	0
0.500333	0.502333	0.842667	0
0.501333	0.504333	0.859333	0
0.500667	0.502333	0.843	0
0.500333	0.505667	0.865333	0
0.500333	0.521667	0.878	0
0.500333	0.503667	0.855667	0
0.500333	0.524	0.881	0
0.503333	0.524333	0.886	0
0.502667	0.521667	0.883	0
0.500667	0.521	0.878667	0
0.501333	0.511	0.875	0
0.501	0.523	0.884667	0
0.500333	0.525	0.882333	0
0.501	0.503	0.853333	0
0.500667	0.502	0.841333	0
0.500667	0.522	0.879667	0
0.502	0.507667	0.873333	0
0.501667	0.520333	0.879	0
0.500333	0.521	0.877333	0
0.501	0.506333	0.867667	0
0.501333	0.522667	0.884667	0
0.500667	0.521667	0.879333	0
0.500667	0.522333	0.882667	0
0.500667	0.508333	0.873667	0
0.500667	0.520333	0.878333	0
0.500667	0.507667	0.871	0
0.500333	0.522333	0.88	0
0.501333	0.520667	0.879333	0
0.501	0.506667	0.869	0
0.503333	0.522667	0.885	0
0.501	0.522667	0.884	0
0.500333	0.512	0.874	0
0.500333	0.502	0.840667	0
0.502333	0.52	0.878333	0
0.500667	0.505667	0.865667	0
0.500333	0.504	0.857	0
0.501	0.507	0.87	0
0.501333	0.506667	0.870333	0
0.501333	0.507	0.870667	0
0.500333	0.526667	0.884	0
0.501333	0.507667	0.873	0
0.501667	0.507	0.871667	0
0.500333	0.506333	0.865667	0
0.500333	0.520333	0.876333	0
0.501333	0.511333	0.877	1
0.503333	0.522333	0.884667	0
0.501	0.520667	0.879	0
0.501333	0.522	0.883333	0
0.500667	0.522667	0.883	0
0.500667	0.504	0.857667	0
0.500667	0.512	0.875	0
0.501	0.506	0.867333	0
0.500333	0.523333	0.880667	0
0.503667	0.521667	0.883333	0
0.500667	0.501667	0.839333	0
0.500333	0.504667	0.858667	0
0.500667	0.526667	0.885	0
0.500667	0.503333	0.852667	0
0.501	0.516333	0.876667	0
0.501333	0.523333	0.885	0
0.500667	0.504667	0.860667	0
0.500667	0.503667	0.856333	0
0.501	0.521	0.879333	0
0.501	0.521333	0.881333	0
0.501	0.502333	0.848	0
0.501333	0.507333	0.871333	0
0.500667	0.503	0.852	0
0.501	0.516667	0.877	0
0.500333	0.509	0.872333	0
0.501333	0.520333	0.878667	0
0.500333	0.524333	0.882	0
0.500333	0.512333	0.875	0
0.501333	0.521667	0.882333	0
0.501333	0.508	0.873333	0
0.500667	0.509333	0.874	0
0.500667	0.506	0.867	0
0.500333	0.523	0.880333	0
0.500667	0.516667	0.875667	0
0.500667	0.515333	0.875333	0
0.503333	0.521333	0.882667	0
0.501333	0.516	0.878	0
0.501333	0.515667	0.877667	0
0.502	0.507333	0.872	0
0.502	0.508333	0.874333	0
0.500667	0.524667	0.884	0
0.501	0.511667	0.876333	0
0.501	0.522	0.883	0
0.500333	0.504333	0.857333	0
0.500667	0.507	0.869333	0
0.501	0.507667	0.872667	0
0.503333	0.522	0.884333	0
0.501667	0.522	0.883667	0
0.501667	0.520667	0.879667	0
0.500667	0.502667	0.851	0
